flightNumber,airline,arrivalDate,arrivalTime,passengers
SU8398,Aeroflot,2024-08-19,20:08,171
SU2532,Azimuth,2024-06-13,22:18,114
SU4677,S7 Airlines,2024-06-21,11:26,303
SU9400,Aeroflot,2024-07-08,15:50,334
SU8480,Rossiya,2024-11-15,01:12,136
SU3024,Ural Airlines,2024-01-02,05:35,129
SU3253,UTair,2024-03-11,07:36,271
SU3015,Nordavia,2024-02-05,02:10,208
SU6885,Rossiya,2024-03-21,11:44,157
SU7705,Rossiya,2024-01-03,07:39,86
SU9410,Yakutia,2024-01-09,14:07,94
SU8873,Yakutia,2024-06-14,17:48,223
SU8242,Aeroflot,2024-04-06,20:29,275
SU5381,S7 Airlines,2024-10-07,20:07,240
SU7817,Aeroflot,2024-01-26,14:48,139
SU7692,Nordavia,2024-07-06,04:14,331
SU9339,Azimuth,2024-06-15,21:10,312
SU8356,S7 Airlines,2024-12-21,03:11,211
SU3798,Pobeda,2024-08-01,08:36,341
SU3248,Nordavia,2024-02-09,21:06,254
SU5013,Red Wings,2024-02-05,18:37,101
SU6679,Rossiya,2024-11-04,01:06,68
SU5452,S7 Airlines,2024-11-01,17:30,266
SU8246,Ural Airlines,2024-08-20,21:58,96
SU4171,Ural Airlines,2024-03-08,16:49,50
SU4686,Azimuth,2024-01-13,02:14,265
SU2480,Azimuth,2024-02-25,19:56,214
SU9700,UTair,2024-07-03,15:35,338
SU2322,S7 Airlines,2024-08-13,09:52,329
SU5813,Yakutia,2024-09-17,16:33,239
SU4868,Red Wings,2024-08-01,10:04,312
SU5140,Ural Airlines,2024-09-01,01:10,179
SU8587,Pobeda,2024-01-24,10:13,165
SU5726,Yakutia,2024-11-03,18:48,50
SU5437,Aeroflot,2024-11-08,03:09,191
SU3160,Yakutia,2024-09-27,01:39,347
SU6107,UTair,2024-01-23,05:11,64
SU5119,Red Wings,2024-03-25,11:45,91
SU6444,Red Wings,2024-09-09,12:33,58
SU4972,Yakutia,2024-06-20,16:01,276
SU565,Azimuth,2024-07-14,03:53,81
SU3502,Rossiya,2024-04-26,09:34,224
SU385,Pobeda,2024-01-05,10:14,258
SU9789,Pobeda,2024-06-27,22:55,192
SU9836,Azimuth,2024-08-24,10:36,269
SU5529,Nordavia,2024-01-07,15:05,83
SU730,S7 Airlines,2024-09-19,00:09,67
SU8754,Rossiya,2024-07-25,20:07,279
SU7560,Aeroflot,2024-04-01,17:10,322
SU8310,S7 Airlines,2024-09-16,13:26,205
SU3674,Nordavia,2024-12-04,14:07,237
SU2703,UTair,2024-03-12,17:36,129
SU2443,S7 Airlines,2024-07-05,15:09,228
SU5377,Nordavia,2024-02-20,11:18,71
SU1531,UTair,2024-03-16,11:39,302
SU8628,Nordavia,2024-08-01,14:53,253
SU5453,Yakutia,2024-07-05,03:26,56
SU6084,Rossiya,2024-01-23,21:29,147
SU4600,Rossiya,2024-03-21,22:44,165
SU2089,UTair,2024-10-24,12:47,303
SU2515,Aeroflot,2024-05-09,19:42,90
SU1260,Nordavia,2024-08-15,11:50,324
SU7074,Azimuth,2024-04-07,08:34,286
SU676,Ural Airlines,2024-11-04,17:12,57
SU7125,Pobeda,2024-10-16,13:41,106
SU3485,S7 Airlines,2024-02-22,19:01,78
SU2052,S7 Airlines,2024-04-22,08:08,56
SU5527,UTair,2024-10-12,15:16,83
SU5449,Ural Airlines,2024-12-02,00:00,72
SU8085,Red Wings,2024-10-13,16:43,69
SU2063,Nordavia,2024-12-28,22:30,165
SU4323,Aeroflot,2024-04-20,06:21,142
SU9726,Nordavia,2024-06-22,13:09,292
SU6849,Rossiya,2024-06-01,20:17,241
SU6937,Ural Airlines,2024-06-20,11:49,319
SU2939,Red Wings,2024-02-10,05:40,271
SU6782,Aeroflot,2024-05-03,04:33,78
SU8863,Azimuth,2024-08-14,03:56,346
SU7342,Rossiya,2024-07-01,02:07,57
SU9879,Aeroflot,2024-12-01,01:55,71
SU9666,Azimuth,2024-09-27,13:43,88
SU6822,Aeroflot,2024-04-22,06:34,267
SU2037,Nordavia,2024-04-08,01:14,208
SU9763,Pobeda,2024-04-07,02:08,250
SU5862,Yakutia,2024-06-23,13:28,129
SU8050,S7 Airlines,2024-12-01,06:59,199
SU3986,S7 Airlines,2024-02-16,22:52,248
SU7408,Rossiya,2024-07-25,14:31,147
SU6495,Red Wings,2024-06-27,04:25,99
SU4995,Nordavia,2024-05-22,11:15,203
SU1871,Nordavia,2024-03-13,05:09,253
SU4097,Nordavia,2024-05-18,21:05,55
SU7558,Ural Airlines,2024-06-11,01:13,179
SU2272,Pobeda,2024-10-27,11:40,337
SU1018,UTair,2024-07-07,16:02,258
SU4181,Rossiya,2024-03-04,18:34,137
SU3339,Azimuth,2024-05-01,04:00,83
SU303,Rossiya,2024-11-23,12:14,114
SU2833,Azimuth,2024-01-04,15:54,136
SU4068,S7 Airlines,2024-04-25,14:58,301
SU4347,UTair,2024-10-28,03:53,263
SU6458,Ural Airlines,2024-10-20,14:14,263
SU4491,UTair,2024-09-06,12:30,323
SU5651,Ural Airlines,2024-09-17,01:40,74
SU6444,Ural Airlines,2024-10-20,04:08,100
SU7603,S7 Airlines,2024-07-10,04:44,320
SU8668,Azimuth,2024-03-08,15:10,241
SU7310,S7 Airlines,2024-01-22,01:43,124
SU7273,Nordavia,2024-01-07,02:50,67
SU5975,Ural Airlines,2024-06-27,05:37,77
SU727,Rossiya,2024-01-23,13:32,256
SU1943,Yakutia,2024-02-08,19:15,68
SU5019,Nordavia,2024-12-23,19:54,53
SU2558,Yakutia,2024-12-26,20:22,149
SU3484,UTair,2024-01-12,18:26,90
SU5917,Pobeda,2024-01-08,17:44,218
SU1585,Aeroflot,2024-05-12,17:31,345
SU6894,Yakutia,2024-12-11,23:54,148
SU2342,Pobeda,2024-04-13,00:06,331
SU7897,Azimuth,2024-04-28,22:01,98
SU9911,Ural Airlines,2024-06-15,04:15,276
SU7852,UTair,2024-08-21,07:33,310
SU2651,Yakutia,2024-07-15,16:07,288
SU4475,Aeroflot,2024-07-17,14:44,248
SU2814,Pobeda,2024-01-28,05:08,229
SU6692,Yakutia,2024-04-28,21:40,127
SU8650,Rossiya,2024-02-12,09:28,190
SU4225,Ural Airlines,2024-02-14,16:13,315
SU114,UTair,2024-06-17,02:47,306
SU2051,Pobeda,2024-03-10,11:17,305
SU2417,Azimuth,2024-04-14,09:32,101
SU7624,S7 Airlines,2024-04-28,08:19,318
SU3778,Ural Airlines,2024-02-25,12:56,174
SU3285,Aeroflot,2024-09-12,07:12,82
SU8501,Yakutia,2024-05-06,13:27,162
SU8550,Red Wings,2024-07-16,06:06,174
SU7562,Nordavia,2024-06-07,12:25,213
SU9529,Aeroflot,2024-01-01,20:13,206
SU3158,S7 Airlines,2024-09-26,00:56,84
SU6196,Azimuth,2024-08-10,18:56,165
SU4990,Red Wings,2024-02-16,06:25,308
SU1261,Yakutia,2024-05-28,12:42,53
SU3927,Rossiya,2024-03-28,21:31,279
SU5762,Ural Airlines,2024-02-19,18:02,181
SU1865,S7 Airlines,2024-11-06,10:34,89
SU6726,S7 Airlines,2024-10-11,20:38,236
SU6369,S7 Airlines,2024-06-22,09:17,292
SU4654,Aeroflot,2024-08-27,13:37,224
SU8212,Aeroflot,2024-03-23,21:35,196
SU5141,S7 Airlines,2024-08-19,10:53,143
SU1088,S7 Airlines,2024-05-01,03:07,55
SU8569,Aeroflot,2024-07-28,02:04,160
SU7507,Red Wings,2024-02-28,12:54,143
SU8500,S7 Airlines,2024-06-26,23:34,88
SU244,Aeroflot,2024-07-06,16:26,317
SU2201,Nordavia,2024-09-24,10:16,344
SU4181,Rossiya,2024-11-17,22:47,350
SU7725,Yakutia,2024-06-10,09:35,299
SU9346,UTair,2024-04-05,14:05,191
SU8134,S7 Airlines,2024-02-25,12:01,147
SU8089,Aeroflot,2024-12-03,15:08,81
SU1917,Yakutia,2024-10-06,22:26,116
SU5233,UTair,2024-12-23,05:30,267
SU3015,Rossiya,2024-03-01,16:50,228
SU2878,Nordavia,2024-02-18,13:19,341
SU1689,Aeroflot,2024-09-26,05:58,82
SU153,Ural Airlines,2024-02-20,13:08,53
SU1385,Aeroflot,2024-10-15,05:59,343
SU6521,S7 Airlines,2024-09-07,17:59,140
SU6362,Nordavia,2024-04-21,18:55,192
SU8616,Ural Airlines,2024-11-13,00:41,221
SU2707,Yakutia,2024-12-06,05:58,218
SU8867,Red Wings,2024-10-04,12:13,199
SU9729,Pobeda,2024-10-18,06:45,117
SU1376,Rossiya,2024-01-18,03:53,320
SU4180,Red Wings,2024-10-05,19:38,345
SU2752,Nordavia,2024-11-26,12:53,186
SU7217,S7 Airlines,2024-05-02,16:01,294
SU6766,Nordavia,2024-12-05,10:42,346
SU3117,Yakutia,2024-04-02,04:19,262
SU7604,UTair,2024-11-19,09:53,61
SU3636,Ural Airlines,2024-04-24,05:04,327
SU3816,Nordavia,2024-11-20,16:16,189
SU7664,Yakutia,2024-10-12,05:51,137
SU1946,Nordavia,2024-09-20,15:40,190
SU308,Azimuth,2024-11-22,12:38,254
SU231,Ural Airlines,2024-04-02,20:58,214
SU6350,Rossiya,2024-03-24,06:03,195
SU1806,Yakutia,2024-04-09,16:55,88
SU8897,Rossiya,2024-06-06,17:27,131
SU4265,Ural Airlines,2024-08-13,23:01,244
SU2747,Aeroflot,2024-03-05,17:08,117
SU5580,Azimuth,2024-01-05,05:10,179
SU3566,Ural Airlines,2024-02-21,05:43,156
SU1588,UTair,2024-05-17,06:06,147
SU9810,S7 Airlines,2024-08-28,07:16,322
SU7662,Pobeda,2024-12-22,10:39,209
SU566,UTair,2024-09-15,04:45,312
SU5904,Azimuth,2024-02-08,11:41,322
SU1913,S7 Airlines,2024-03-22,00:52,230
SU3176,S7 Airlines,2024-10-21,11:23,309
SU8332,S7 Airlines,2024-12-18,04:14,310
SU6793,Azimuth,2024-05-11,10:15,189
SU424,S7 Airlines,2024-06-04,04:11,254
SU306,Azimuth,2024-05-20,19:41,65
SU2400,UTair,2024-09-27,15:19,151
SU3555,Red Wings,2024-04-01,18:46,202
SU418,Yakutia,2024-07-05,12:55,125
SU4086,Pobeda,2024-12-19,12:09,69
SU6461,Azimuth,2024-05-23,01:50,291
SU4635,UTair,2024-08-24,05:48,124
SU3760,Aeroflot,2024-07-19,19:42,320
SU3222,Nordavia,2024-12-06,22:14,317
SU1929,Ural Airlines,2024-11-11,08:24,312
SU7410,Yakutia,2024-05-05,13:51,217
SU7444,Azimuth,2024-11-17,01:52,81
SU2862,Rossiya,2024-11-18,23:11,138
SU4813,Ural Airlines,2024-08-20,18:20,93
SU7571,Aeroflot,2024-05-05,17:18,73
SU7110,Nordavia,2024-12-26,22:31,129
SU2875,S7 Airlines,2024-01-24,18:54,292
SU8007,S7 Airlines,2024-12-21,04:00,236
SU8412,Ural Airlines,2024-05-13,21:49,209
SU1054,Ural Airlines,2024-06-13,09:41,350
SU4198,Red Wings,2024-04-23,21:25,307
SU4869,UTair,2024-04-19,14:29,183
SU8438,Rossiya,2024-06-14,11:16,264
SU8692,Nordavia,2024-10-19,07:16,135
SU4760,Aeroflot,2024-04-05,16:05,315
SU7228,Pobeda,2024-04-24,23:47,160
SU8713,Nordavia,2024-03-19,14:21,262
SU6085,Yakutia,2024-10-19,23:35,128
SU8668,Azimuth,2024-06-01,18:00,344
SU925,Pobeda,2024-06-06,01:50,229
SU3678,UTair,2024-10-02,22:31,149
SU5990,S7 Airlines,2024-09-16,15:51,58
SU4879,Red Wings,2024-06-21,19:25,339
SU2810,UTair,2024-04-28,04:00,147
SU1941,Red Wings,2024-09-02,13:06,93
SU2930,S7 Airlines,2024-03-09,02:34,213
SU2638,S7 Airlines,2024-03-15,21:05,181
SU5170,UTair,2024-08-09,04:17,242
SU2832,Ural Airlines,2024-11-11,04:39,197
SU8032,Pobeda,2024-05-24,04:46,54
SU3823,Pobeda,2024-05-08,12:33,136
SU4848,Ural Airlines,2024-02-17,19:03,152
SU9185,Red Wings,2024-01-21,06:10,183
SU2293,Nordavia,2024-12-07,05:57,162
SU7498,Yakutia,2024-05-20,07:46,229
SU1523,Red Wings,2024-06-26,23:23,135
SU9106,Rossiya,2024-01-17,23:16,245
SU9306,Red Wings,2024-11-02,19:54,276
SU5825,Yakutia,2024-02-22,03:46,158
SU9127,Red Wings,2024-05-07,07:17,313
SU2702,S7 Airlines,2024-06-19,03:27,306
SU5130,Nordavia,2024-01-01,20:50,337
SU9269,Rossiya,2024-10-27,15:12,315
SU5621,S7 Airlines,2024-04-26,02:11,228
SU304,Azimuth,2024-12-19,12:14,79
SU1575,Aeroflot,2024-01-20,12:38,173
SU4692,Rossiya,2024-06-05,06:19,272
SU3648,S7 Airlines,2024-10-10,17:29,69
SU2833,UTair,2024-11-26,03:41,279
SU5390,Red Wings,2024-08-15,06:59,109
SU1042,S7 Airlines,2024-12-16,06:05,61
SU3215,S7 Airlines,2024-12-28,13:33,205
SU4072,Aeroflot,2024-12-06,14:55,258
SU4200,Rossiya,2024-04-14,04:16,81
SU726,Aeroflot,2024-12-18,14:13,312
SU1545,S7 Airlines,2024-09-01,23:28,54
SU4205,UTair,2024-09-06,08:56,197
SU7425,Aeroflot,2024-10-05,13:28,227
SU7680,Rossiya,2024-06-22,12:24,68
SU417,Red Wings,2024-06-21,18:26,158
SU335,S7 Airlines,2024-04-12,23:14,101
SU2829,Azimuth,2024-09-28,06:11,297
SU8065,Azimuth,2024-01-17,13:30,285
SU7902,Nordavia,2024-01-15,18:18,270
SU889,UTair,2024-12-01,20:18,335
SU2823,Nordavia,2024-02-11,10:44,338
SU8503,Ural Airlines,2024-01-03,08:38,238
SU4004,Nordavia,2024-11-03,22:28,89
SU4295,Red Wings,2024-03-05,18:23,185
SU5364,S7 Airlines,2024-01-14,13:16,162
SU4448,Aeroflot,2024-04-13,01:48,152
SU3135,Yakutia,2024-05-17,16:27,97
SU2108,Aeroflot,2024-10-14,22:44,215
SU8798,Yakutia,2024-11-06,05:26,53
SU7505,Pobeda,2024-12-21,04:55,301
SU6823,Red Wings,2024-05-12,15:43,101
SU4181,Yakutia,2024-05-16,21:01,168
SU5060,Ural Airlines,2024-09-01,12:28,191
SU9505,Yakutia,2024-08-08,00:51,185
SU4711,Rossiya,2024-02-26,16:24,295
SU8400,Nordavia,2024-06-02,03:35,173
SU5295,Rossiya,2024-03-07,06:02,98
SU2111,Aeroflot,2024-09-11,14:25,64
SU9747,S7 Airlines,2024-09-17,14:05,161
SU7740,Yakutia,2024-12-06,00:26,139
SU8271,Aeroflot,2024-06-21,21:09,140
SU8148,Nordavia,2024-06-01,02:23,157
SU4431,Ural Airlines,2024-04-26,00:52,88
SU1718,Rossiya,2024-12-24,04:56,141
SU9566,UTair,2024-02-12,12:57,111
SU7676,Ural Airlines,2024-07-12,08:09,147
SU7535,Rossiya,2024-05-21,09:13,121
SU9319,S7 Airlines,2024-02-01,16:22,295
SU2168,Yakutia,2024-07-07,11:55,151
SU7790,Yakutia,2024-02-07,00:56,324
SU7413,UTair,2024-11-09,05:18,98
SU6215,Nordavia,2024-05-17,06:39,269
SU6752,Pobeda,2024-12-22,21:25,69
SU8266,Rossiya,2024-06-07,09:42,125
SU2292,Azimuth,2024-07-20,04:12,245
SU3736,Pobeda,2024-06-09,15:49,110
SU7349,S7 Airlines,2024-08-09,04:43,156
SU9120,Rossiya,2024-05-14,17:45,244
SU2871,UTair,2024-10-01,21:53,180
SU5370,UTair,2024-09-16,03:40,225
SU1379,Red Wings,2024-05-12,21:22,108
SU6687,Ural Airlines,2024-03-11,20:36,239
SU8181,Nordavia,2024-08-18,22:03,332
SU6144,Aeroflot,2024-06-26,03:33,95
SU1236,Nordavia,2024-09-14,18:27,114
SU1801,Pobeda,2024-03-21,15:17,289
SU9545,Aeroflot,2024-12-12,19:02,142
SU5611,Pobeda,2024-09-26,01:44,157
SU4099,Rossiya,2024-10-03,18:10,90
SU715,Ural Airlines,2024-12-01,20:20,313
SU4934,S7 Airlines,2024-11-13,15:44,332
SU8749,Ural Airlines,2024-10-26,09:21,343
SU8141,Yakutia,2024-02-04,22:40,206
SU9307,Yakutia,2024-07-12,16:32,148
SU2655,Aeroflot,2024-12-05,00:03,167
SU7814,S7 Airlines,2024-05-22,10:38,135
SU2894,Ural Airlines,2024-02-25,17:12,323
SU8730,Yakutia,2024-06-12,20:14,129
SU2353,Azimuth,2024-08-28,22:54,238
SU7126,Yakutia,2024-11-21,16:09,317
SU4019,Aeroflot,2024-12-03,10:58,94
SU6608,Yakutia,2024-08-12,07:47,252
SU5456,UTair,2024-05-07,20:41,86
SU1347,UTair,2024-03-08,15:02,114
SU791,S7 Airlines,2024-09-20,16:59,198
SU876,S7 Airlines,2024-11-03,00:21,322
SU3051,Red Wings,2024-08-28,20:45,279
SU988,UTair,2024-03-11,07:00,169
SU7689,Nordavia,2024-12-09,09:04,204
SU4712,Nordavia,2024-12-04,03:05,265
SU4695,UTair,2024-11-28,13:26,149
SU6447,UTair,2024-07-26,05:52,106
SU4769,Nordavia,2024-10-23,19:09,209
SU8082,UTair,2024-12-22,03:59,159
SU3684,Red Wings,2024-11-11,23:58,194
SU1665,Pobeda,2024-10-13,21:46,142
SU5746,Red Wings,2024-01-14,08:04,263
SU5538,Azimuth,2024-07-11,02:43,337
SU1966,Nordavia,2024-11-20,06:47,220
SU6930,Yakutia,2024-08-05,16:21,178
SU9242,Yakutia,2024-04-21,02:09,205
SU6885,Red Wings,2024-08-16,12:23,162
SU6341,Nordavia,2024-10-02,00:01,257
SU5076,Nordavia,2024-05-23,13:42,304
SU3472,Red Wings,2024-06-02,07:20,218
SU5153,Pobeda,2024-12-19,12:03,66
SU5359,Rossiya,2024-03-17,07:21,227
SU3747,Pobeda,2024-12-07,04:20,220
SU2064,Red Wings,2024-09-02,11:03,337
SU5905,Aeroflot,2024-07-21,08:19,340
SU7551,Red Wings,2024-10-14,03:45,52
SU114,Ural Airlines,2024-05-23,15:40,242
SU5496,UTair,2024-09-16,22:45,185
SU4009,UTair,2024-08-09,06:44,107
SU4025,S7 Airlines,2024-09-04,00:15,242
SU9687,Pobeda,2024-04-01,17:15,82
SU4651,Aeroflot,2024-03-27,01:04,138
SU9681,Azimuth,2024-02-26,20:47,62
SU127,Nordavia,2024-08-24,01:29,302
SU6391,Rossiya,2024-10-20,15:55,335
SU8565,Aeroflot,2024-03-23,01:26,226
SU2225,UTair,2024-12-27,15:58,60
SU5587,Rossiya,2024-07-03,18:49,287
SU5088,Ural Airlines,2024-02-18,05:26,340
SU6320,Azimuth,2024-05-20,22:17,294
SU6277,Azimuth,2024-06-10,15:51,50
SU9391,S7 Airlines,2024-04-28,16:15,117
SU4558,Aeroflot,2024-08-21,08:28,289
SU8988,Nordavia,2024-06-15,16:41,284
SU9818,Ural Airlines,2024-11-22,05:28,51
SU5223,S7 Airlines,2024-09-28,22:23,58
SU3861,Aeroflot,2024-10-15,16:57,205
SU4271,Nordavia,2024-09-03,21:22,269
SU1119,Yakutia,2024-05-20,04:40,141
SU9902,Rossiya,2024-03-08,14:16,139
SU9718,Aeroflot,2024-11-11,13:36,98
SU8564,Nordavia,2024-07-23,23:41,144
SU7076,Aeroflot,2024-03-01,12:34,78
SU5462,Azimuth,2024-10-25,12:50,92
SU7212,Red Wings,2024-01-27,03:17,56
SU439,Yakutia,2024-11-28,10:05,221
SU2332,Rossiya,2024-04-17,11:04,317
SU5334,Azimuth,2024-03-15,07:40,226
SU3154,Pobeda,2024-05-28,03:09,216
SU443,Aeroflot,2024-02-25,22:05,92
SU8154,Ural Airlines,2024-09-12,20:21,274
SU8109,Red Wings,2024-10-14,03:20,132
SU3561,UTair,2024-04-11,07:34,116
SU7261,UTair,2024-02-27,12:16,334
SU5387,Ural Airlines,2024-07-07,11:29,172
SU8804,Rossiya,2024-08-24,07:21,203
SU9640,Ural Airlines,2024-06-24,18:17,251
SU6149,Pobeda,2024-09-24,13:21,324
SU7034,Pobeda,2024-08-16,22:04,254
SU8573,UTair,2024-01-12,22:04,295
SU4791,Nordavia,2024-09-21,12:37,254
SU624,UTair,2024-03-22,07:07,142
SU7077,Red Wings,2024-08-28,04:46,82
SU3334,Rossiya,2024-10-16,21:06,318
SU1101,Yakutia,2024-05-01,10:17,279
SU2503,Azimuth,2024-10-12,20:51,102
SU1675,Pobeda,2024-03-18,22:00,342
SU162,Nordavia,2024-03-15,03:06,133
SU5424,Azimuth,2024-10-10,08:13,75
SU8086,UTair,2024-08-01,18:58,87
SU4265,Yakutia,2024-04-09,05:43,237
SU5689,Yakutia,2024-07-15,06:52,319
SU1112,Ural Airlines,2024-06-01,08:40,262
SU3728,Red Wings,2024-10-17,16:16,334
SU1132,S7 Airlines,2024-06-20,08:49,311
SU2371,Ural Airlines,2024-06-04,18:50,177
SU9942,Red Wings,2024-09-28,15:09,54
SU9423,Rossiya,2024-03-03,02:24,167
SU3152,Pobeda,2024-04-06,17:05,236
SU9139,Yakutia,2024-03-06,09:01,132
SU6334,Yakutia,2024-12-12,07:34,105
SU6779,Rossiya,2024-02-16,03:10,279
SU2881,Pobeda,2024-09-22,15:08,162
SU1953,Ural Airlines,2024-11-28,23:19,341
SU6791,UTair,2024-02-26,19:07,322
SU9355,Ural Airlines,2024-12-06,21:01,111
SU3484,Nordavia,2024-11-22,22:02,342
SU5221,Red Wings,2024-10-01,20:00,177
SU8252,Ural Airlines,2024-12-03,11:33,343
SU4183,UTair,2024-03-28,16:31,128
SU6358,Azimuth,2024-01-22,02:03,314
SU537,S7 Airlines,2024-10-07,01:36,274
SU8777,Aeroflot,2024-09-26,13:45,170
SU4382,Nordavia,2024-02-21,14:31,172
SU8624,Yakutia,2024-09-19,17:56,70
SU8026,Nordavia,2024-01-21,06:20,326
SU1161,UTair,2024-07-19,06:42,174
SU9839,Pobeda,2024-08-04,16:45,117
SU826,UTair,2024-09-02,23:56,98
SU105,Red Wings,2024-10-04,18:40,225
SU9493,Rossiya,2024-05-21,15:45,326
SU7961,Red Wings,2024-04-19,09:33,296
SU1961,Yakutia,2024-08-04,02:45,258
SU4896,UTair,2024-03-19,10:25,159
SU8803,Azimuth,2024-03-19,04:16,316
SU4620,Aeroflot,2024-05-28,08:01,222
SU6044,UTair,2024-09-22,04:53,260
SU1426,Ural Airlines,2024-03-18,19:49,276
SU563,Azimuth,2024-01-20,20:40,295
SU6632,Nordavia,2024-02-19,04:34,103
SU2425,Aeroflot,2024-10-07,05:24,71
SU8729,Yakutia,2024-10-03,22:05,116
SU5926,Ural Airlines,2024-02-14,22:26,276
SU5277,UTair,2024-03-02,02:36,114
SU1255,Pobeda,2024-07-05,19:43,99
SU6525,Red Wings,2024-11-20,02:20,147
SU8583,Azimuth,2024-03-01,08:50,332
SU2318,Yakutia,2024-06-20,10:56,163
SU2373,Yakutia,2024-04-25,15:37,156
SU6650,Red Wings,2024-12-16,02:24,112
SU9346,Ural Airlines,2024-04-14,20:49,51
SU3886,Aeroflot,2024-10-09,03:39,292
SU8199,Nordavia,2024-08-14,16:12,307
SU5678,Rossiya,2024-11-04,06:20,288
SU2801,S7 Airlines,2024-12-19,06:53,157
SU7973,Red Wings,2024-07-21,11:29,142
SU8419,Azimuth,2024-11-21,01:37,287
SU6699,Rossiya,2024-04-21,19:26,171
SU9994,Ural Airlines,2024-10-15,15:23,50
SU5939,Rossiya,2024-02-22,15:58,326
SU683,Azimuth,2024-09-12,07:15,188
SU7061,Aeroflot,2024-09-21,21:42,146
SU9332,Azimuth,2024-12-02,01:50,169
SU2768,Ural Airlines,2024-07-17,01:10,92
SU4516,Pobeda,2024-12-25,14:54,187
SU7574,Pobeda,2024-08-01,10:32,79
SU6615,Red Wings,2024-04-28,11:39,146
SU7899,S7 Airlines,2024-05-04,15:24,322
SU2805,Red Wings,2024-11-05,03:27,330
SU9172,Aeroflot,2024-08-26,11:01,315
SU6546,Aeroflot,2024-10-18,05:29,350
SU5060,Nordavia,2024-03-25,09:46,153
SU8327,Nordavia,2024-08-06,01:26,334
SU3784,Aeroflot,2024-08-01,01:03,249
SU7757,Red Wings,2024-01-24,06:31,156
SU4135,S7 Airlines,2024-08-12,13:23,287
SU9250,UTair,2024-06-01,06:04,144
SU1219,Pobeda,2024-04-09,00:06,252
SU4934,Pobeda,2024-04-05,07:39,265
SU3103,Yakutia,2024-07-28,08:12,243
SU4259,Azimuth,2024-03-08,07:04,267
SU5134,Yakutia,2024-07-24,04:07,199
SU4596,UTair,2024-09-21,16:20,50
SU9242,Ural Airlines,2024-06-04,01:43,347
SU927,S7 Airlines,2024-10-24,04:07,163
SU9391,S7 Airlines,2024-04-01,04:17,123
SU6635,Ural Airlines,2024-06-27,10:45,292
SU1012,Ural Airlines,2024-06-18,08:42,60
SU3440,Ural Airlines,2024-06-18,23:43,226
SU9366,Aeroflot,2024-04-05,03:45,277
SU4802,UTair,2024-08-25,01:54,111
SU5506,Nordavia,2024-04-25,18:15,350
SU9899,Aeroflot,2024-12-24,12:50,225
SU2175,UTair,2024-02-10,06:01,179
SU8775,S7 Airlines,2024-04-10,06:56,295
SU5713,S7 Airlines,2024-05-27,07:50,333
SU1748,Aeroflot,2024-06-18,00:23,190
SU3709,Aeroflot,2024-07-19,14:20,243
SU6407,UTair,2024-10-12,22:36,109
SU9982,Red Wings,2024-11-06,05:06,270
SU2610,Red Wings,2024-03-24,19:44,322
SU3577,Aeroflot,2024-12-14,11:08,140
SU1345,Red Wings,2024-05-19,14:56,222
SU5718,Azimuth,2024-07-10,01:37,310
SU2693,Nordavia,2024-01-25,04:46,314
SU278,Nordavia,2024-02-27,10:57,196
SU2652,Aeroflot,2024-03-23,07:44,136
SU4480,S7 Airlines,2024-05-01,09:45,150
SU8255,UTair,2024-06-16,11:25,279
SU7025,Ural Airlines,2024-06-25,11:57,152
SU422,UTair,2024-05-28,03:20,340
SU9599,Pobeda,2024-03-20,21:48,142
SU212,UTair,2024-05-15,04:15,140
SU9217,Aeroflot,2024-06-05,16:51,89
SU5822,Rossiya,2024-11-09,02:12,303
SU8638,Ural Airlines,2024-10-14,14:55,191
SU2981,Nordavia,2024-03-23,08:03,308
SU9873,Aeroflot,2024-02-11,12:06,335
SU806,Nordavia,2024-03-10,14:19,323
SU1135,S7 Airlines,2024-02-06,09:25,303
SU117,S7 Airlines,2024-06-21,19:15,224
SU1900,Aeroflot,2024-06-11,09:28,293
SU3106,S7 Airlines,2024-11-06,00:13,207
SU8290,Nordavia,2024-07-21,20:49,173
SU7971,UTair,2024-03-13,21:01,201
SU6848,Nordavia,2024-06-19,21:48,214
SU5664,S7 Airlines,2024-03-06,23:42,162
SU1440,Nordavia,2024-11-25,01:31,172
SU9833,Azimuth,2024-01-19,18:41,237
SU2297,Azimuth,2024-05-01,12:26,211
SU1632,S7 Airlines,2024-08-16,19:29,298
SU8757,Rossiya,2024-05-22,22:05,191
SU6636,Yakutia,2024-10-18,03:18,173
SU8921,Aeroflot,2024-05-25,08:51,112
SU9976,Ural Airlines,2024-01-12,00:14,216
SU7005,Red Wings,2024-09-08,21:28,53
SU4445,Yakutia,2024-03-09,23:50,203
SU3117,Azimuth,2024-12-18,23:29,251
SU4676,Yakutia,2024-09-14,04:25,342
SU2178,Aeroflot,2024-03-17,01:58,53
SU8438,Aeroflot,2024-01-15,04:26,228
SU6166,Ural Airlines,2024-02-19,14:46,299
SU8142,Red Wings,2024-05-13,08:58,219
SU3911,S7 Airlines,2024-06-27,05:06,249
SU625,Rossiya,2024-02-08,13:18,156
SU2907,Rossiya,2024-08-18,14:19,257
SU6813,Nordavia,2024-12-19,01:57,204
SU3321,Yakutia,2024-09-22,19:59,305
SU2502,UTair,2024-04-02,05:04,198
SU5686,Azimuth,2024-07-20,14:04,212
SU5812,S7 Airlines,2024-12-12,03:31,164
