flightNumber,airline,arrivalDate,arrivalTime,passengers
SU2166,Nordavia,2024-03-21,17:35,59
SU6007,UTair,2024-06-08,16:43,62
SU2552,Aeroflot,2024-03-08,23:00,228
SU3140,Rossiya,2024-11-08,01:38,221
SU8772,Nordavia,2024-06-22,23:36,200
SU5693,Nordavia,2024-03-10,04:10,255
SU1992,Pobeda,2024-05-06,17:10,338
SU1545,S7 Airlines,2024-01-05,09:37,173
SU201,Red Wings,2024-05-17,17:40,205
SU5926,Aeroflot,2024-06-26,21:48,262
SU7179,Aeroflot,2024-04-12,23:03,280
SU7189,Pobeda,2024-03-13,22:42,91
SU6335,Yakutia,2024-05-11,14:49,321
SU4070,Rossiya,2024-06-10,12:13,92
SU1107,Ural Airlines,2024-11-12,13:10,55
SU7126,Rossiya,2024-11-13,02:24,181
SU5306,Red Wings,2024-02-27,00:40,86
SU6255,Nordavia,2024-04-01,07:23,290
SU1129,Ural Airlines,2024-08-23,04:21,171
SU5941,Yakutia,2024-12-09,17:57,279
SU2602,UTair,2024-10-16,03:34,241
SU235,Azimuth,2024-06-09,11:44,50
SU8335,UTair,2024-09-16,13:21,129
SU6325,Nordavia,2024-04-14,23:08,203
SU5593,Aeroflot,2024-09-15,23:42,192
SU9181,Nordavia,2024-10-01,13:02,104
SU3104,Rossiya,2024-02-21,20:17,103
SU187,Red Wings,2024-05-12,17:25,199
SU7380,Ural Airlines,2024-07-07,21:30,163
SU2734,Nordavia,2024-04-24,21:06,119
SU764,Rossiya,2024-06-11,18:20,305
SU5637,Yakutia,2024-04-23,10:10,300
SU3548,Yakutia,2024-10-23,05:50,314
SU2253,UTair,2024-01-15,08:54,136
SU7025,Azimuth,2024-03-09,13:24,60
SU1060,Ural Airlines,2024-02-07,01:47,212
SU4193,Yakutia,2024-06-26,19:16,76
SU8764,Ural Airlines,2024-04-18,21:00,211
SU5543,Azimuth,2024-11-21,20:21,128
SU2705,S7 Airlines,2024-06-22,23:02,203
SU6221,Azimuth,2024-06-08,15:30,261
SU3361,Yakutia,2024-05-21,23:11,243
SU6174,UTair,2024-07-12,10:23,289
SU1777,S7 Airlines,2024-09-11,03:25,80
SU8563,Azimuth,2024-01-28,13:20,348
SU3575,Nordavia,2024-06-07,19:14,81
SU4602,Rossiya,2024-05-02,17:16,349
SU9646,Azimuth,2024-01-20,17:19,73
SU8553,Nordavia,2024-09-04,21:41,102
SU9609,Aeroflot,2024-11-27,16:20,345
SU1129,Yakutia,2024-06-15,09:31,279
SU3920,Azimuth,2024-02-01,18:53,100
SU8065,Red Wings,2024-07-04,02:45,294
SU8967,Red Wings,2024-08-13,17:41,184
SU2379,Rossiya,2024-11-03,18:46,77
SU1495,Azimuth,2024-09-05,14:06,116
SU7774,S7 Airlines,2024-08-23,11:35,242
SU9992,Rossiya,2024-01-03,05:57,89
SU3463,Red Wings,2024-04-01,03:25,162
SU2714,Rossiya,2024-02-14,08:56,335
SU3314,Azimuth,2024-11-01,20:48,276
SU7122,Nordavia,2024-12-03,09:54,151
SU6984,UTair,2024-05-20,05:09,301
SU5182,Yakutia,2024-12-22,06:27,254
SU1590,Azimuth,2024-06-19,06:39,96
SU9832,Nordavia,2024-02-10,16:55,161
SU5836,Yakutia,2024-02-07,20:05,324
SU2873,UTair,2024-01-07,19:40,221
SU9745,Nordavia,2024-07-18,04:08,145
SU6983,Red Wings,2024-07-17,11:20,69
SU1718,Nordavia,2024-12-28,04:42,213
SU1591,UTair,2024-07-14,22:33,252
SU781,S7 Airlines,2024-05-06,19:07,130
SU3975,UTair,2024-10-04,23:24,198
SU9948,Aeroflot,2024-04-21,03:29,310
SU4583,Rossiya,2024-11-24,23:03,187
SU4354,Aeroflot,2024-04-08,10:24,318
SU9087,UTair,2024-03-18,16:28,122
SU470,Yakutia,2024-03-12,15:47,182
SU110,UTair,2024-04-17,22:01,276
SU4083,Nordavia,2024-04-18,17:06,201
SU3120,Rossiya,2024-04-10,05:30,290
SU9559,S7 Airlines,2024-10-12,11:43,308
SU2561,Pobeda,2024-12-13,10:03,93
SU8882,S7 Airlines,2024-03-20,11:04,237
SU4891,Azimuth,2024-11-06,05:36,106
SU7134,Yakutia,2024-08-27,08:27,121
SU298,Nordavia,2024-01-01,00:21,81
SU7748,Yakutia,2024-11-28,12:15,298
SU6947,UTair,2024-03-09,09:09,208
SU542,UTair,2024-09-13,11:29,130
SU9192,Red Wings,2024-09-24,04:56,52
SU5597,Nordavia,2024-09-02,01:29,101
SU7848,Pobeda,2024-02-12,03:14,292
SU9734,Rossiya,2024-11-20,13:40,340
SU9846,Pobeda,2024-09-28,19:43,184
SU1818,S7 Airlines,2024-07-05,23:48,217
SU8387,Red Wings,2024-01-04,04:20,242
SU1484,UTair,2024-07-21,08:52,53
SU9858,Nordavia,2024-09-26,00:07,70
SU1694,Azimuth,2024-03-03,23:13,118
SU3820,Red Wings,2024-06-18,15:52,168
SU2755,UTair,2024-12-10,07:12,141
SU2393,Azimuth,2024-12-17,04:51,114
SU8667,Azimuth,2024-11-14,20:22,224
SU9785,Pobeda,2024-03-27,06:07,298
SU5343,Nordavia,2024-12-21,21:40,217
SU5355,Pobeda,2024-01-08,00:19,174
SU8579,Pobeda,2024-10-02,10:34,248
SU1311,Pobeda,2024-05-03,09:42,80
SU722,Yakutia,2024-04-25,01:27,191
SU948,Red Wings,2024-07-14,23:00,335
SU8099,Yakutia,2024-06-05,18:45,72
SU7841,Rossiya,2024-12-13,09:16,72
SU1069,Azimuth,2024-01-28,16:30,82
SU3191,Ural Airlines,2024-07-11,18:31,296
SU5959,Azimuth,2024-05-09,15:32,297
SU9968,Yakutia,2024-06-13,15:49,55
SU2423,Nordavia,2024-11-21,04:34,245
SU4034,UTair,2024-07-23,11:38,277
SU3043,Nordavia,2024-11-06,16:26,62
SU994,Pobeda,2024-09-27,08:06,182
SU1447,Aeroflot,2024-07-26,13:50,130
SU6811,Ural Airlines,2024-08-12,20:28,73
SU7649,Rossiya,2024-10-09,16:49,321
SU5380,Ural Airlines,2024-06-06,09:12,189
SU8671,Ural Airlines,2024-01-16,11:57,181
SU713,Yakutia,2024-04-23,00:04,127
SU4585,Aeroflot,2024-10-03,10:09,64
SU6743,Azimuth,2024-07-11,04:42,189
SU1316,Ural Airlines,2024-02-17,06:53,83
SU9192,Red Wings,2024-09-27,03:39,339
SU116,Azimuth,2024-09-19,23:50,330
SU9986,Ural Airlines,2024-06-24,03:00,181
SU5344,Nordavia,2024-01-20,21:14,96
SU6530,Rossiya,2024-09-18,23:13,68
SU6700,Pobeda,2024-02-11,09:12,57
SU3275,UTair,2024-09-16,23:37,164
SU6665,Azimuth,2024-06-08,22:45,241
SU7548,Red Wings,2024-09-20,10:05,104
SU2637,Aeroflot,2024-09-01,13:39,325
SU7984,Yakutia,2024-05-09,12:09,94
SU7677,Azimuth,2024-09-07,04:44,194
SU4150,Aeroflot,2024-12-26,22:51,83
SU2732,Nordavia,2024-03-20,23:53,335
SU4801,S7 Airlines,2024-08-11,11:58,308
SU5333,Nordavia,2024-06-28,13:48,309
SU8073,Ural Airlines,2024-10-02,03:53,147
SU9855,S7 Airlines,2024-03-19,12:04,156
SU1530,Nordavia,2024-03-07,20:42,288
SU7564,Azimuth,2024-08-21,06:11,169
SU8101,Red Wings,2024-08-18,21:14,71
SU1551,Azimuth,2024-12-01,13:01,228
SU6091,Aeroflot,2024-12-14,05:30,299
SU1289,Ural Airlines,2024-06-14,10:56,237
SU2103,Pobeda,2024-11-19,13:04,124
SU118,Ural Airlines,2024-03-06,12:49,279
SU3204,Pobeda,2024-03-01,18:19,60
SU2322,Red Wings,2024-05-24,19:56,299
SU5604,Aeroflot,2024-02-17,00:27,242
SU9231,Ural Airlines,2024-02-05,18:32,88
SU2859,UTair,2024-04-21,14:40,259
SU1205,UTair,2024-12-22,14:46,112
SU5777,UTair,2024-12-07,04:51,192
SU6615,Ural Airlines,2024-01-21,18:03,121
SU2567,Pobeda,2024-05-02,09:25,226
SU324,Azimuth,2024-06-06,21:25,58
SU2472,Yakutia,2024-06-01,18:40,286
SU1035,Aeroflot,2024-06-12,12:45,183
SU3929,S7 Airlines,2024-05-18,10:06,137
SU4108,Red Wings,2024-03-16,16:03,160
SU142,Ural Airlines,2024-03-28,04:19,143
SU1755,Rossiya,2024-10-24,23:43,70
SU9726,Yakutia,2024-05-13,19:31,86
SU3505,Ural Airlines,2024-06-11,22:54,126
SU3574,Ural Airlines,2024-10-19,12:14,124
SU3661,Ural Airlines,2024-03-13,07:44,247
SU3748,Pobeda,2024-04-25,02:33,77
SU9522,Yakutia,2024-07-16,04:38,155
SU6702,Azimuth,2024-03-19,15:44,306
SU7792,Rossiya,2024-07-01,14:33,315
SU7249,Red Wings,2024-12-09,19:33,207
SU8471,Aeroflot,2024-05-24,09:13,330
SU844,Aeroflot,2024-09-12,15:51,287
SU9504,UTair,2024-06-12,14:01,291
SU1357,Yakutia,2024-02-13,06:24,128
SU9372,Nordavia,2024-11-14,06:02,329
SU1082,Rossiya,2024-06-01,17:06,203
SU5543,Red Wings,2024-11-12,20:47,309
SU155,Rossiya,2024-07-19,00:08,181
SU9475,Red Wings,2024-07-02,08:13,71
SU5543,Pobeda,2024-07-21,14:51,232
SU5237,Nordavia,2024-11-23,09:50,68
SU6475,Rossiya,2024-03-28,13:49,55
SU2210,Nordavia,2024-02-12,19:54,148
SU8167,Rossiya,2024-10-02,21:50,60
SU9622,Azimuth,2024-03-21,19:15,280
SU9394,Ural Airlines,2024-09-23,04:01,316
SU5689,Rossiya,2024-05-11,15:45,147
SU252,Nordavia,2024-11-10,09:50,210
SU9298,Pobeda,2024-09-26,17:09,315
SU5327,Rossiya,2024-04-04,00:48,258
SU6267,S7 Airlines,2024-03-04,04:25,199
SU9330,Aeroflot,2024-08-16,10:19,69
SU6449,Ural Airlines,2024-06-27,16:55,134
SU6077,Yakutia,2024-02-12,23:12,85
SU7617,Rossiya,2024-04-22,02:57,149
SU3200,S7 Airlines,2024-05-19,21:59,155
SU7599,S7 Airlines,2024-08-15,06:33,107
SU5289,Yakutia,2024-06-24,21:59,158
SU8755,S7 Airlines,2024-05-28,03:22,176
SU9682,Red Wings,2024-11-21,18:31,293
SU7406,Aeroflot,2024-07-19,00:19,240
SU7466,Ural Airlines,2024-05-18,10:33,89
SU9798,Pobeda,2024-07-12,18:22,96
SU3585,UTair,2024-08-04,15:18,295
SU1895,Red Wings,2024-08-10,12:59,80
SU154,Aeroflot,2024-03-01,16:20,78
SU7433,S7 Airlines,2024-01-26,17:35,248
SU817,Ural Airlines,2024-09-19,03:49,147
SU4892,Rossiya,2024-01-20,06:23,198
SU2414,Azimuth,2024-03-04,08:19,313
SU3087,Red Wings,2024-05-23,11:04,233
SU7225,Nordavia,2024-06-19,15:03,89
SU2584,Rossiya,2024-06-19,08:37,348
SU9616,UTair,2024-08-11,17:37,291
SU3001,S7 Airlines,2024-04-26,22:31,99
SU7494,Azimuth,2024-02-16,10:07,226
SU3093,Pobeda,2024-09-19,04:48,321
SU5395,Ural Airlines,2024-10-09,09:07,234
SU8949,Yakutia,2024-03-10,20:11,70
SU9980,Azimuth,2024-06-21,22:22,108
SU8664,Nordavia,2024-12-03,14:56,132
SU1643,Azimuth,2024-07-03,23:19,341
SU1144,Rossiya,2024-11-16,20:41,142
SU1075,Red Wings,2024-10-06,13:06,338
SU9446,Azimuth,2024-04-11,22:21,227
SU5304,Rossiya,2024-09-15,04:27,303
SU6056,S7 Airlines,2024-08-17,17:04,227
SU3677,Pobeda,2024-03-07,16:39,177
SU2189,Nordavia,2024-09-10,21:41,213
SU9475,S7 Airlines,2024-04-16,05:48,157
SU8831,Red Wings,2024-12-20,01:15,185
SU5740,Ural Airlines,2024-03-14,00:26,60
SU1748,S7 Airlines,2024-08-01,04:13,228
SU4074,Nordavia,2024-06-15,06:36,131
SU6120,Nordavia,2024-06-21,06:35,299
SU7854,UTair,2024-11-06,17:00,286
SU1923,Pobeda,2024-07-02,12:47,278
SU2252,Red Wings,2024-12-05,13:09,229
SU732,Ural Airlines,2024-03-12,06:14,309
SU2074,Nordavia,2024-10-25,19:28,185
SU8370,Aeroflot,2024-12-19,05:26,350
SU8045,Aeroflot,2024-12-02,05:06,267
SU9379,Rossiya,2024-03-12,13:33,305
SU5300,Nordavia,2024-07-08,15:44,273
SU4297,Aeroflot,2024-03-07,06:38,195
SU9865,Yakutia,2024-07-23,15:06,282
SU5722,Azimuth,2024-07-20,20:28,264
SU4241,Yakutia,2024-03-02,01:24,318
SU2813,Rossiya,2024-10-15,10:12,157
SU5249,Azimuth,2024-06-09,08:35,162
SU393,Rossiya,2024-10-02,10:10,50
SU8653,UTair,2024-08-09,23:00,58
SU1745,UTair,2024-03-08,01:03,189
SU401,S7 Airlines,2024-08-08,18:24,80
SU6502,Pobeda,2024-05-25,19:34,52
SU9533,Ural Airlines,2024-12-26,04:16,91
SU9082,Azimuth,2024-11-21,11:02,120
SU3484,Nordavia,2024-05-03,13:20,54
SU2793,Rossiya,2024-12-23,11:48,265
SU8664,Azimuth,2024-05-19,23:40,104
SU3752,Yakutia,2024-01-15,03:03,155
SU9093,Nordavia,2024-12-08,13:40,145
SU6153,UTair,2024-12-01,04:27,245
SU969,Azimuth,2024-04-24,21:46,189
SU7548,Yakutia,2024-09-15,21:44,122
SU6316,Nordavia,2024-06-22,20:39,96
SU9206,Ural Airlines,2024-09-13,19:52,151
SU8553,Red Wings,2024-11-13,19:18,343
SU9904,Nordavia,2024-04-10,09:38,298
SU6713,Ural Airlines,2024-12-17,19:46,348
SU3457,UTair,2024-01-28,14:58,216
SU9496,Pobeda,2024-11-20,18:59,254
SU7610,Ural Airlines,2024-12-19,19:08,311
SU466,Aeroflot,2024-11-27,18:36,285
SU4814,Pobeda,2024-01-17,15:11,145
SU361,Yakutia,2024-01-25,18:40,279
SU4009,Ural Airlines,2024-12-20,19:03,213
SU5951,Red Wings,2024-02-03,21:25,177
SU8609,UTair,2024-03-12,02:00,208
SU9752,Azimuth,2024-10-14,07:51,124
SU2747,Nordavia,2024-08-24,20:51,108
SU7254,Rossiya,2024-06-04,12:18,60
SU7431,Ural Airlines,2024-06-25,14:33,212
SU654,Pobeda,2024-02-17,13:43,69
SU6764,Aeroflot,2024-06-13,17:17,279
SU4836,S7 Airlines,2024-01-05,04:47,308
SU2838,Pobeda,2024-04-10,08:45,202
SU5960,Yakutia,2024-10-20,19:13,85
SU1710,Aeroflot,2024-02-06,18:57,198
SU2240,Yakutia,2024-03-25,16:39,311
SU5349,Aeroflot,2024-05-16,14:38,283
SU3265,S7 Airlines,2024-10-10,18:43,232
SU1106,Rossiya,2024-08-11,21:55,235
SU1147,Ural Airlines,2024-08-06,16:39,191
SU7458,Ural Airlines,2024-11-17,18:35,124
SU3524,Pobeda,2024-07-25,09:43,232
SU6717,Pobeda,2024-11-04,03:23,161
SU802,Rossiya,2024-03-14,08:23,103
SU2795,Azimuth,2024-08-23,13:36,314
SU4702,Red Wings,2024-02-22,23:51,311
SU9208,Ural Airlines,2024-08-13,14:12,186
SU8334,Red Wings,2024-12-03,04:17,316
SU8715,Red Wings,2024-11-04,15:46,263
SU9217,Pobeda,2024-02-02,15:03,175
SU3470,S7 Airlines,2024-12-15,10:07,155
SU8412,Yakutia,2024-03-12,06:53,134
SU5555,Ural Airlines,2024-06-02,13:57,299
SU7234,Ural Airlines,2024-11-09,21:21,97
SU1872,Rossiya,2024-11-16,05:04,54
SU954,Ural Airlines,2024-09-25,14:41,348
SU6944,Aeroflot,2024-02-03,12:39,220
SU7062,Nordavia,2024-10-16,11:57,168
SU1984,UTair,2024-12-10,07:11,133
SU9802,Red Wings,2024-09-24,13:27,234
SU6552,UTair,2024-02-21,00:41,193
SU596,Pobeda,2024-03-17,22:00,119
SU7562,Ural Airlines,2024-01-04,10:53,103
SU7354,Yakutia,2024-12-17,21:54,75
SU6347,Rossiya,2024-04-22,06:32,204
SU1180,Rossiya,2024-07-06,19:55,249
SU4276,Pobeda,2024-02-06,06:01,320
SU8108,Red Wings,2024-07-15,00:45,349
SU6228,Red Wings,2024-12-25,22:00,346
SU1493,Aeroflot,2024-11-22,20:52,204
SU9911,Yakutia,2024-01-26,17:26,167
SU9165,Red Wings,2024-12-09,08:36,272
SU8254,Rossiya,2024-02-05,13:30,144
SU6628,Aeroflot,2024-09-09,08:05,183
SU7665,S7 Airlines,2024-11-03,17:44,132
SU8385,Nordavia,2024-01-20,09:34,299
SU9579,Aeroflot,2024-03-17,16:09,245
SU9879,Ural Airlines,2024-09-19,17:47,152
SU8748,Azimuth,2024-03-21,09:49,248
SU8863,UTair,2024-10-14,23:00,298
SU1745,UTair,2024-06-12,23:27,102
SU7602,Nordavia,2024-08-23,00:02,267
SU4665,Red Wings,2024-02-14,09:00,54
SU8026,S7 Airlines,2024-07-08,17:24,204
SU2876,Ural Airlines,2024-06-23,07:25,317
SU6950,Red Wings,2024-06-15,13:35,147
SU1825,Nordavia,2024-04-28,06:26,126
SU1539,Nordavia,2024-05-05,13:42,277
SU4376,Red Wings,2024-02-23,05:31,332
SU4003,Ural Airlines,2024-07-09,18:09,179
SU8628,UTair,2024-06-24,09:38,103
SU8590,Rossiya,2024-04-20,21:47,85
SU6616,Rossiya,2024-04-15,22:25,174
SU9467,Aeroflot,2024-01-07,11:57,127
SU7488,Pobeda,2024-07-01,16:06,314
SU8889,Aeroflot,2024-03-09,08:47,77
SU4033,Pobeda,2024-01-27,03:18,197
SU7140,Aeroflot,2024-02-01,11:18,159
SU5182,Nordavia,2024-11-02,22:34,343
SU3845,Nordavia,2024-10-26,21:47,252
SU3819,S7 Airlines,2024-04-23,03:44,319
SU8723,Aeroflot,2024-04-12,22:48,61
SU1352,Yakutia,2024-08-07,19:32,79
SU1402,Nordavia,2024-02-26,19:15,322
SU1932,Yakutia,2024-08-24,04:06,85
SU7152,UTair,2024-07-09,22:40,264
SU9883,S7 Airlines,2024-07-13,01:06,181
SU2366,Azimuth,2024-09-01,17:22,200
SU5681,S7 Airlines,2024-02-09,08:18,328
SU6239,Nordavia,2024-03-09,06:23,248
SU5606,Ural Airlines,2024-04-21,21:47,229
SU1336,Pobeda,2024-10-02,07:42,167
SU3341,Ural Airlines,2024-03-02,03:14,58
SU5032,Red Wings,2024-07-04,09:26,289
SU8782,Azimuth,2024-09-17,18:47,309
SU1611,UTair,2024-04-21,12:50,301
SU5530,Red Wings,2024-09-16,04:25,286
SU9990,S7 Airlines,2024-04-07,20:05,266
SU2948,Yakutia,2024-11-22,13:10,130
SU6446,Pobeda,2024-02-05,11:57,268
SU3862,Nordavia,2024-08-28,15:48,283
SU858,UTair,2024-05-19,03:49,55
SU4969,Yakutia,2024-04-28,17:02,70
SU9099,Red Wings,2024-04-06,17:19,93
SU7007,Ural Airlines,2024-03-24,15:38,213
SU2647,UTair,2024-02-16,19:31,88
SU124,Yakutia,2024-07-18,13:14,182
SU6514,Azimuth,2024-10-11,20:57,111
SU8117,Yakutia,2024-03-16,01:43,64
SU1879,UTair,2024-04-02,17:30,210
SU321,Rossiya,2024-10-19,23:10,70
SU6860,UTair,2024-09-08,14:16,243
SU8411,Yakutia,2024-03-22,01:28,257
SU5970,Ural Airlines,2024-04-17,04:01,55
SU7386,Pobeda,2024-08-08,21:10,291
SU2812,UTair,2024-07-23,21:09,194
SU274,Azimuth,2024-05-19,14:30,141
SU9165,S7 Airlines,2024-11-11,05:07,216
SU1700,UTair,2024-02-16,14:25,284
SU4200,UTair,2024-05-02,12:12,251
SU8608,Yakutia,2024-07-11,22:31,249
SU8850,Azimuth,2024-07-24,20:32,221
SU3443,Rossiya,2024-11-08,14:35,180
SU2438,Rossiya,2024-06-01,13:49,51
SU1806,Ural Airlines,2024-10-10,00:36,302
SU1200,UTair,2024-11-17,19:25,167
SU905,Azimuth,2024-12-21,00:49,101
SU6816,Red Wings,2024-03-15,22:53,345
SU7035,Ural Airlines,2024-12-22,14:21,112
SU9348,Pobeda,2024-06-17,13:01,128
SU9599,Aeroflot,2024-04-24,18:53,302
SU3094,S7 Airlines,2024-10-26,01:58,136
SU2218,S7 Airlines,2024-09-03,13:37,327
SU8688,Rossiya,2024-08-22,21:14,116
SU6394,Yakutia,2024-05-16,19:37,206
SU2606,Pobeda,2024-11-06,17:13,274
SU6587,Pobeda,2024-11-02,05:23,122
SU3912,Rossiya,2024-11-15,11:09,343
SU7905,Rossiya,2024-12-01,16:00,242
SU7284,Pobeda,2024-01-01,20:20,237
SU5190,UTair,2024-02-03,10:48,307
SU144,UTair,2024-04-06,12:06,89
SU8138,Red Wings,2024-08-15,12:18,143
SU6257,Red Wings,2024-11-27,00:20,58
SU2072,Nordavia,2024-01-03,22:28,293
SU3645,Aeroflot,2024-07-09,07:26,254
SU5375,Yakutia,2024-02-16,05:32,252
SU9140,Rossiya,2024-03-15,21:46,267
SU124,Aeroflot,2024-04-25,05:20,137
SU7271,Azimuth,2024-11-02,07:59,98
SU6923,Aeroflot,2024-02-14,01:14,95
SU5150,Yakutia,2024-08-21,10:03,268
SU7283,Rossiya,2024-10-09,04:27,259
SU9314,Pobeda,2024-12-10,18:12,83
SU2121,S7 Airlines,2024-04-14,19:08,284
SU1858,Yakutia,2024-03-12,14:55,290
SU5702,UTair,2024-07-09,13:43,67
SU3895,Pobeda,2024-03-11,08:31,221
SU8241,Nordavia,2024-02-21,20:34,279
SU9713,Pobeda,2024-09-26,01:17,112
SU7824,Pobeda,2024-11-04,05:08,80
SU565,Ural Airlines,2024-04-06,03:59,324
SU5184,S7 Airlines,2024-03-02,22:42,244
SU3605,S7 Airlines,2024-03-26,20:16,123
SU8865,Azimuth,2024-06-15,05:00,340
SU9234,S7 Airlines,2024-10-24,13:17,248
SU3922,Pobeda,2024-06-10,23:07,264
SU8188,Red Wings,2024-05-10,12:25,207
SU5396,UTair,2024-12-27,20:25,181
SU6252,Rossiya,2024-01-27,14:37,260
SU109,Ural Airlines,2024-09-22,06:42,244
SU9851,Rossiya,2024-04-11,22:58,91
SU9697,S7 Airlines,2024-12-21,02:18,143
SU639,S7 Airlines,2024-06-17,05:38,84
SU2365,Azimuth,2024-11-09,09:25,267
SU3301,Yakutia,2024-01-04,18:01,196
SU7792,Nordavia,2024-01-15,02:41,267
SU4166,S7 Airlines,2024-05-18,10:19,122
SU9485,Aeroflot,2024-01-28,00:59,251
SU4546,Nordavia,2024-01-01,05:23,164
SU9118,UTair,2024-03-18,20:32,221
SU4647,Nordavia,2024-07-21,19:53,295
SU4650,Red Wings,2024-09-16,06:07,71
SU2419,Pobeda,2024-04-26,08:47,272
SU6307,Azimuth,2024-07-03,04:26,211
SU3252,Rossiya,2024-09-11,13:15,70
SU8591,Nordavia,2024-12-12,16:43,113
SU8552,Yakutia,2024-04-24,18:58,255
SU9191,Yakutia,2024-08-26,20:24,100
SU3157,Pobeda,2024-04-05,10:56,189
SU2405,Pobeda,2024-11-09,16:44,223
SU3018,Red Wings,2024-02-04,20:13,110
SU3911,S7 Airlines,2024-04-11,08:54,217
SU3166,Pobeda,2024-01-13,04:24,283
SU4907,Ural Airlines,2024-11-23,21:18,172
SU1343,Ural Airlines,2024-05-22,22:11,328
SU8903,UTair,2024-05-16,19:33,51
SU8498,Yakutia,2024-03-21,09:37,194
SU714,UTair,2024-05-25,15:53,175
SU5259,Pobeda,2024-12-10,03:34,211
SU7361,Yakutia,2024-07-25,00:32,159
SU7809,Nordavia,2024-07-21,23:06,79
SU3109,Yakutia,2024-06-21,03:11,152
SU5393,Yakutia,2024-07-24,16:59,77
SU5647,Aeroflot,2024-12-16,17:40,210
SU1426,UTair,2024-02-21,19:00,126
SU9725,Nordavia,2024-03-19,02:59,234
SU1961,Ural Airlines,2024-10-25,16:36,141
SU3024,S7 Airlines,2024-06-04,04:04,196
SU5914,Nordavia,2024-02-18,01:51,141
SU5815,Rossiya,2024-07-27,17:06,79
SU1821,Yakutia,2024-10-18,19:55,150
SU8448,Azimuth,2024-01-02,09:59,199
SU5204,UTair,2024-12-11,20:55,59
SU7312,Rossiya,2024-11-15,09:08,244
SU7529,Azimuth,2024-12-11,10:04,215
SU3233,S7 Airlines,2024-12-24,19:44,252
SU9467,Pobeda,2024-05-22,04:41,78
SU6810,Pobeda,2024-12-24,09:17,270
SU2560,Nordavia,2024-04-12,09:26,177
SU5154,S7 Airlines,2024-03-19,06:31,333
SU8124,Aeroflot,2024-10-04,06:00,163
SU3088,UTair,2024-06-03,14:55,74
SU8559,Rossiya,2024-02-05,06:31,228
SU2897,Red Wings,2024-01-16,16:16,250
SU2889,Pobeda,2024-05-27,05:46,221
SU4789,Nordavia,2024-03-02,00:31,177
SU3268,S7 Airlines,2024-01-09,03:53,222
SU348,Rossiya,2024-05-17,19:21,318
SU6536,Aeroflot,2024-05-25,22:43,274
SU952,Red Wings,2024-06-26,09:51,98
SU1659,Yakutia,2024-09-14,06:59,204
SU1468,Nordavia,2024-02-14,00:56,282
SU5131,Nordavia,2024-12-04,08:50,238
SU4157,Azimuth,2024-01-10,16:09,286
SU3469,Rossiya,2024-08-17,11:25,76
SU5251,Aeroflot,2024-02-13,23:57,67
SU9220,Ural Airlines,2024-11-04,02:55,262
SU8436,Yakutia,2024-02-16,13:55,56
SU3629,Pobeda,2024-05-17,07:33,98
SU6079,Ural Airlines,2024-10-06,18:34,138
SU9961,UTair,2024-04-27,21:59,230
SU8312,Nordavia,2024-01-01,06:30,76
SU7153,UTair,2024-11-11,06:08,57
SU7828,Aeroflot,2024-01-01,05:28,153
SU4558,Azimuth,2024-08-18,05:03,50
SU1763,Yakutia,2024-06-15,11:22,300
SU5216,S7 Airlines,2024-04-21,22:50,207
SU4928,Pobeda,2024-03-20,11:18,113
SU2100,Pobeda,2024-04-04,08:28,209
SU3684,S7 Airlines,2024-09-17,18:18,216
SU9934,Ural Airlines,2024-07-11,14:34,96
SU1946,Aeroflot,2024-03-28,22:28,71
SU6685,Ural Airlines,2024-05-09,09:04,111
SU288,Rossiya,2024-03-20,00:37,309
SU5990,Pobeda,2024-12-03,08:33,108
SU610,Nordavia,2024-10-08,14:13,145
SU8050,Red Wings,2024-04-22,00:10,184
SU4760,Ural Airlines,2024-02-15,13:48,312
SU3349,S7 Airlines,2024-11-26,08:19,75
SU5040,Ural Airlines,2024-08-28,15:36,248
SU3812,Azimuth,2024-07-27,07:51,60
SU5605,Nordavia,2024-03-02,14:06,315
SU6897,S7 Airlines,2024-11-27,09:08,341
SU9801,Aeroflot,2024-12-22,21:14,286
SU5847,Aeroflot,2024-01-10,07:20,192
SU6467,Ural Airlines,2024-08-13,08:05,210
SU6646,Rossiya,2024-10-16,10:44,204
SU2006,Red Wings,2024-12-02,08:12,324
SU6552,S7 Airlines,2024-04-15,02:50,267
SU9028,Nordavia,2024-02-08,23:46,321
SU8538,Red Wings,2024-01-24,15:21,131
SU4923,Red Wings,2024-09-15,00:49,317
SU2703,Pobeda,2024-08-03,14:19,187
SU6917,Nordavia,2024-11-23,07:15,62
SU6176,Aeroflot,2024-10-05,14:53,94
SU3569,Nordavia,2024-11-27,04:06,331
SU8785,S7 Airlines,2024-01-04,09:19,210
SU9229,Yakutia,2024-06-02,15:30,278
SU7524,Aeroflot,2024-09-14,18:51,298
SU918,S7 Airlines,2024-11-05,00:11,187
SU1533,Pobeda,2024-06-28,12:38,98
SU4953,S7 Airlines,2024-10-01,06:37,329
SU435,UTair,2024-07-16,18:20,218
SU3638,Nordavia,2024-11-15,23:04,134
SU4747,Nordavia,2024-08-02,12:25,58
SU339,Nordavia,2024-01-05,23:33,325
SU6563,Pobeda,2024-09-20,13:47,108
SU2730,Red Wings,2024-11-16,06:59,133
SU5662,UTair,2024-06-22,14:59,107
SU1192,UTair,2024-09-25,01:14,274
