flightNumber,airline,arrivalDate,arrivalTime,passengers
SU451,Nordavia,2024-01-26,11:03,298
SU3916,Nordavia,2024-01-25,09:40,165
SU5613,Pobeda,2024-11-04,09:52,335
SU1157,Ural Airlines,2024-02-01,14:04,92
SU4573,Nordavia,2024-06-22,01:31,263
SU3571,Pobeda,2024-07-08,18:15,226
SU7566,Azimuth,2024-08-09,19:12,158
SU1679,Aeroflot,2024-06-04,03:18,207
SU7315,Nordavia,2024-05-15,04:00,339
SU4693,S7 Airlines,2024-12-13,19:53,267
SU4199,S7 Airlines,2024-07-03,10:57,244
SU4156,Yakutia,2024-12-12,01:37,57
SU209,Aeroflot,2024-03-17,21:03,205
SU8666,UTair,2024-12-27,20:06,120
SU8069,Rossiya,2024-11-05,01:27,127
SU453,S7 Airlines,2024-08-19,21:46,187
SU9313,Rossiya,2024-03-26,11:17,67
SU919,Azimuth,2024-03-14,07:23,328
SU4560,Nordavia,2024-03-04,10:59,143
SU5037,Ural Airlines,2024-02-05,02:47,330
SU1188,Nordavia,2024-05-01,07:46,223
SU4481,Yakutia,2024-09-24,00:04,80
SU9399,Aeroflot,2024-10-13,23:18,208
SU5445,Azimuth,2024-08-28,23:22,185
SU9303,Pobeda,2024-11-21,01:56,58
SU4757,Nordavia,2024-10-14,03:21,111
SU7523,S7 Airlines,2024-03-02,08:57,227
SU2246,Nordavia,2024-12-25,22:00,226
SU9726,Nordavia,2024-12-22,01:17,272
SU1946,Azimuth,2024-08-18,07:39,205
SU420,Ural Airlines,2024-08-24,02:31,165
SU3427,Yakutia,2024-01-24,08:35,332
SU1706,Red Wings,2024-06-05,22:23,197
SU692,Aeroflot,2024-01-06,19:51,278
SU4197,S7 Airlines,2024-05-07,20:24,174
SU258,UTair,2024-05-12,14:16,164
SU1681,S7 Airlines,2024-11-27,02:50,172
SU8001,Nordavia,2024-09-05,17:40,220
SU7120,S7 Airlines,2024-08-27,04:47,208
SU4806,S7 Airlines,2024-05-22,03:27,251
SU228,Pobeda,2024-07-09,01:45,212
SU9186,Red Wings,2024-05-13,06:05,160
SU1415,UTair,2024-06-11,23:35,296
SU491,Pobeda,2024-08-11,07:10,348
SU6099,Yakutia,2024-01-19,23:22,84
SU4104,Azimuth,2024-06-15,00:04,318
SU6882,Pobeda,2024-02-17,04:21,81
SU2050,UTair,2024-09-04,19:53,59
SU6883,S7 Airlines,2024-11-07,06:51,155
SU1549,Pobeda,2024-02-03,18:03,79
SU3736,Pobeda,2024-11-16,19:05,132
SU5366,S7 Airlines,2024-10-17,08:19,118
SU6426,Nordavia,2024-07-23,10:52,338
SU5920,Ural Airlines,2024-09-16,21:06,320
SU4564,Red Wings,2024-10-26,07:48,101
SU7581,Ural Airlines,2024-05-10,23:22,157
SU8508,Nordavia,2024-04-18,00:47,277
SU6115,Azimuth,2024-10-23,12:49,81
SU8540,S7 Airlines,2024-03-19,02:43,274
SU1053,UTair,2024-10-26,17:39,164
SU9350,Ural Airlines,2024-04-17,00:34,80
SU3288,S7 Airlines,2024-01-09,14:29,316
SU9531,UTair,2024-07-05,04:36,184
SU121,Pobeda,2024-10-04,15:44,225
SU409,Rossiya,2024-03-26,03:43,209
SU9414,S7 Airlines,2024-09-01,08:39,101
SU3458,Pobeda,2024-02-25,04:37,66
SU5005,Pobeda,2024-01-12,09:28,69
SU7330,Rossiya,2024-12-15,22:31,295
SU8226,Nordavia,2024-12-19,07:43,145
SU8451,Nordavia,2024-03-07,18:02,307
SU1198,Nordavia,2024-10-01,11:00,110
SU6515,Yakutia,2024-12-09,04:06,257
SU5017,Aeroflot,2024-08-05,17:43,121
SU2299,Yakutia,2024-01-22,11:09,250
SU7123,UTair,2024-06-25,10:24,307
SU3309,UTair,2024-11-22,22:30,321
SU5173,Ural Airlines,2024-12-21,23:40,272
SU4439,Nordavia,2024-03-05,15:49,95
SU7342,Azimuth,2024-05-15,17:25,82
SU9238,Red Wings,2024-03-13,00:43,124
SU5485,Pobeda,2024-05-26,09:03,297
SU5080,Pobeda,2024-10-07,05:10,216
SU7105,UTair,2024-12-01,01:33,259
SU4826,Pobeda,2024-03-26,10:02,145
SU7841,Pobeda,2024-11-22,09:51,340
SU190,Nordavia,2024-05-19,02:40,281
SU8953,Rossiya,2024-02-10,23:00,296
SU6071,Ural Airlines,2024-12-11,05:29,211
SU9898,Rossiya,2024-03-25,12:43,81
SU6621,Yakutia,2024-02-15,18:22,112
SU4984,Red Wings,2024-10-08,15:53,278
SU9649,Rossiya,2024-08-12,20:59,171
SU7892,Nordavia,2024-01-05,15:31,83
SU1133,Ural Airlines,2024-07-08,11:45,321
SU4130,Nordavia,2024-08-10,09:05,107
SU4696,Yakutia,2024-07-15,12:58,197
SU4549,Rossiya,2024-12-01,12:40,73
SU7974,Aeroflot,2024-10-04,06:03,331
SU2845,Pobeda,2024-11-09,10:10,74
SU4947,Red Wings,2024-06-16,22:56,244
SU140,Pobeda,2024-10-27,22:18,344
SU1169,Pobeda,2024-07-27,13:50,347
SU9079,Nordavia,2024-12-24,00:32,237
SU2921,Ural Airlines,2024-05-12,22:31,336
SU3572,Pobeda,2024-01-01,01:23,230
SU3099,Red Wings,2024-02-09,23:45,144
SU7787,S7 Airlines,2024-09-09,12:49,122
SU8450,Azimuth,2024-02-27,05:48,177
SU5467,Azimuth,2024-01-15,23:29,230
SU412,Rossiya,2024-02-27,18:06,116
SU5362,Red Wings,2024-06-24,20:00,146
SU648,Red Wings,2024-12-15,19:22,139
SU8384,Rossiya,2024-03-08,05:36,254
SU5515,S7 Airlines,2024-10-21,01:18,53
SU6381,Yakutia,2024-05-21,23:31,89
SU8393,Yakutia,2024-09-09,22:46,169
SU4791,Rossiya,2024-12-11,10:55,298
SU8760,UTair,2024-04-19,13:47,274
SU9922,Rossiya,2024-02-15,08:58,260
SU9258,Pobeda,2024-01-03,04:57,249
SU3203,Yakutia,2024-02-19,05:42,240
SU7395,S7 Airlines,2024-03-04,21:44,109
SU2171,Nordavia,2024-09-02,00:17,51
SU599,Nordavia,2024-01-13,11:28,336
SU6441,UTair,2024-04-21,01:08,344
SU3199,Azimuth,2024-06-16,09:14,146
SU6250,Pobeda,2024-08-25,07:27,62
SU5816,Red Wings,2024-07-27,17:09,120
SU7178,Rossiya,2024-02-22,05:50,108
SU5970,Pobeda,2024-08-18,21:23,89
SU7935,UTair,2024-09-07,01:17,326
SU9612,Rossiya,2024-10-19,05:31,66
SU6358,Pobeda,2024-06-11,11:22,226
SU5693,S7 Airlines,2024-10-14,01:01,303
SU9775,Pobeda,2024-09-25,15:11,76
SU8364,Azimuth,2024-10-02,09:15,305
SU7049,Yakutia,2024-06-28,04:36,268
SU2657,Nordavia,2024-10-12,17:55,314
SU3542,UTair,2024-06-18,02:17,161
SU3039,Nordavia,2024-02-15,06:58,192
SU805,Pobeda,2024-03-13,19:43,130
SU7064,Ural Airlines,2024-06-02,07:16,135
SU6890,Yakutia,2024-06-18,04:46,101
SU2563,Ural Airlines,2024-05-01,08:32,350
SU8421,UTair,2024-05-08,05:55,330
SU6591,Ural Airlines,2024-01-26,13:26,313
SU5675,Aeroflot,2024-07-06,19:32,284
SU9481,Pobeda,2024-05-19,05:04,249
SU2126,S7 Airlines,2024-12-19,19:51,312
SU1761,Azimuth,2024-10-15,07:25,260
SU2325,Red Wings,2024-04-27,13:50,309
SU3620,Pobeda,2024-03-24,19:58,307
SU4076,UTair,2024-01-21,20:42,291
SU4688,Azimuth,2024-05-09,03:35,248
SU277,Yakutia,2024-05-12,06:03,98
SU5188,Pobeda,2024-08-20,21:22,331
SU3504,Azimuth,2024-10-13,05:06,171
SU3654,Aeroflot,2024-03-18,13:44,190
SU8533,Yakutia,2024-09-15,22:52,181
SU6933,Pobeda,2024-01-12,13:00,163
SU2018,Aeroflot,2024-01-18,20:02,190
SU3517,Rossiya,2024-07-28,23:00,50
SU6823,Nordavia,2024-12-08,07:31,167
SU4993,Yakutia,2024-03-20,13:31,192
SU4826,Yakutia,2024-07-15,20:09,221
SU8672,Rossiya,2024-10-04,06:58,102
SU4879,Ural Airlines,2024-01-04,08:24,299
SU2768,Ural Airlines,2024-05-11,19:49,221
SU4325,Aeroflot,2024-09-26,10:08,167
SU7050,Pobeda,2024-12-02,15:06,83
SU1383,S7 Airlines,2024-03-01,03:18,67
SU6568,S7 Airlines,2024-04-03,15:56,92
SU8573,Nordavia,2024-05-20,21:32,315
SU3858,Aeroflot,2024-06-03,00:00,288
SU3612,Nordavia,2024-12-24,14:38,200
SU5128,Rossiya,2024-06-25,12:10,134
SU1479,UTair,2024-10-13,17:41,122
SU6954,Aeroflot,2024-11-07,07:44,174
SU4608,Yakutia,2024-03-17,04:37,175
SU5083,Rossiya,2024-08-21,22:18,163
SU7924,Pobeda,2024-12-22,17:14,301
SU8945,Pobeda,2024-09-20,00:57,178
SU4719,Yakutia,2024-02-26,03:24,67
SU448,Azimuth,2024-10-10,02:52,100
SU2672,Aeroflot,2024-06-08,21:20,59
SU4410,Ural Airlines,2024-09-17,16:21,228
SU1869,Red Wings,2024-05-08,06:27,198
SU4448,Nordavia,2024-03-09,21:29,296
SU2580,Red Wings,2024-01-10,13:18,294
SU3802,Red Wings,2024-02-07,08:41,283
SU3403,Nordavia,2024-11-27,13:56,297
SU3762,UTair,2024-11-23,22:22,234
SU7100,Nordavia,2024-04-22,09:49,231
SU8274,Nordavia,2024-03-06,17:51,134
SU5894,Aeroflot,2024-12-21,07:01,191
SU3550,Ural Airlines,2024-04-19,05:28,207
SU1266,Pobeda,2024-04-20,04:16,305
SU6314,S7 Airlines,2024-06-01,22:56,103
SU342,Red Wings,2024-10-18,15:44,203
SU9512,Rossiya,2024-02-25,14:40,168
SU377,UTair,2024-06-04,19:36,211
SU1340,Aeroflot,2024-01-13,23:52,287
SU4730,Aeroflot,2024-03-06,03:30,54
SU7614,Red Wings,2024-12-24,19:38,179
SU3431,S7 Airlines,2024-05-03,20:53,64
SU5683,Yakutia,2024-01-04,07:24,204
SU4095,Aeroflot,2024-12-21,10:04,240
SU1839,Pobeda,2024-01-12,06:00,84
SU7440,UTair,2024-05-07,09:17,55
SU7302,Azimuth,2024-04-17,19:18,302
SU7363,Aeroflot,2024-08-17,02:49,216
SU1072,Nordavia,2024-03-08,07:01,173
SU4233,Aeroflot,2024-03-19,05:50,279
SU654,Nordavia,2024-08-19,06:57,243
SU8298,Pobeda,2024-02-13,05:02,281
SU694,Aeroflot,2024-11-08,20:33,185
SU2463,Nordavia,2024-01-02,23:11,306
SU1593,Pobeda,2024-09-18,16:07,223
SU5190,Rossiya,2024-09-08,19:34,291
SU4361,Rossiya,2024-02-06,11:01,324
SU9828,UTair,2024-08-06,03:51,273
SU7298,Red Wings,2024-06-25,14:16,102
SU6316,Ural Airlines,2024-04-02,11:52,316
SU5992,S7 Airlines,2024-09-09,02:32,73
SU4697,Pobeda,2024-10-14,08:33,55
SU7107,Aeroflot,2024-02-19,03:35,176
SU2732,Aeroflot,2024-01-07,05:17,103
SU7501,Yakutia,2024-11-09,03:09,299
SU5966,Rossiya,2024-08-26,19:42,166
SU7476,Azimuth,2024-10-25,10:51,228
SU6930,Yakutia,2024-02-27,20:09,314
SU588,S7 Airlines,2024-04-18,18:58,171
SU4122,Yakutia,2024-03-20,16:03,113
SU7836,Rossiya,2024-10-22,18:18,257
SU1336,Pobeda,2024-12-24,18:04,203
SU4536,Rossiya,2024-07-18,04:48,295
SU6768,Yakutia,2024-03-08,02:03,291
SU3881,Pobeda,2024-02-07,22:48,90
SU7046,Aeroflot,2024-10-09,08:55,122
SU4787,Rossiya,2024-10-02,00:15,101
SU1339,Yakutia,2024-11-17,06:45,248
SU1332,Rossiya,2024-10-22,09:40,314
SU9509,UTair,2024-05-25,11:39,328
SU507,Yakutia,2024-02-27,18:56,198
SU2498,Nordavia,2024-09-07,18:08,320
SU5761,Pobeda,2024-03-17,00:31,207
SU7888,Ural Airlines,2024-06-18,04:38,173
SU2944,Azimuth,2024-06-20,23:13,138
SU5593,S7 Airlines,2024-06-08,20:43,203
SU3153,S7 Airlines,2024-02-21,21:11,286
SU5274,Ural Airlines,2024-05-25,04:09,267
SU6920,Pobeda,2024-11-28,09:45,86
SU8218,Rossiya,2024-06-13,04:19,124
SU6017,Ural Airlines,2024-05-10,12:27,276
SU4061,Rossiya,2024-08-19,10:07,137
SU1567,Rossiya,2024-12-23,13:57,174
SU8695,S7 Airlines,2024-11-13,04:04,146
SU9000,Yakutia,2024-03-19,15:33,223
SU3979,Aeroflot,2024-09-21,22:39,115
SU9664,S7 Airlines,2024-09-03,14:26,116
SU5032,Pobeda,2024-03-08,13:32,145
SU4834,Rossiya,2024-12-07,03:23,209
SU5934,Rossiya,2024-05-24,05:30,89
SU9095,Aeroflot,2024-04-07,04:48,162
SU9458,S7 Airlines,2024-05-14,04:05,183
SU1937,S7 Airlines,2024-11-09,19:19,167
SU4542,S7 Airlines,2024-10-04,10:57,184
SU1896,Nordavia,2024-01-20,17:45,279
SU9820,Yakutia,2024-03-03,12:48,74
SU7652,Ural Airlines,2024-10-03,06:37,343
SU3246,UTair,2024-04-06,04:43,216
SU8932,Yakutia,2024-08-25,08:21,258
SU5846,UTair,2024-12-18,05:31,292
SU6241,Pobeda,2024-08-17,10:31,103
SU7873,Yakutia,2024-12-12,00:13,333
SU579,Aeroflot,2024-12-24,00:59,57
SU8458,Ural Airlines,2024-04-23,10:09,151
SU9345,Nordavia,2024-09-01,23:31,191
SU7640,Pobeda,2024-01-13,09:21,229
SU8905,Nordavia,2024-12-25,06:10,293
SU223,Red Wings,2024-10-12,23:23,296
SU4210,Ural Airlines,2024-01-10,18:10,282
SU7983,S7 Airlines,2024-05-21,10:04,194
SU1950,Pobeda,2024-02-14,18:24,267
SU8068,Rossiya,2024-01-25,17:52,109
SU9151,Yakutia,2024-07-18,12:35,256
SU6920,Nordavia,2024-01-27,10:25,240
SU4807,Aeroflot,2024-05-25,04:47,187
SU2730,Red Wings,2024-12-12,17:03,310
SU9360,Aeroflot,2024-12-27,14:03,173
SU6540,Nordavia,2024-12-11,04:23,304
SU6522,UTair,2024-03-14,14:48,350
SU3112,Red Wings,2024-10-28,04:52,105
SU407,Aeroflot,2024-12-25,07:02,320
SU1323,UTair,2024-11-19,19:06,331
SU7941,Red Wings,2024-08-20,14:44,121
SU6871,Azimuth,2024-09-05,04:54,266
SU8287,Azimuth,2024-05-26,11:43,333
SU3098,Ural Airlines,2024-05-14,06:15,275
SU9969,Pobeda,2024-12-28,02:22,76
SU239,Azimuth,2024-07-05,04:05,315
SU6919,Rossiya,2024-11-12,01:09,300
SU4755,Ural Airlines,2024-02-19,13:56,282
SU8414,Rossiya,2024-12-07,09:27,104
SU9265,Red Wings,2024-02-13,21:20,60
SU2354,Azimuth,2024-12-18,09:30,315
SU6032,Ural Airlines,2024-07-25,05:37,347
SU4228,S7 Airlines,2024-06-08,15:01,199
SU3140,Red Wings,2024-12-27,11:02,267
SU6001,Ural Airlines,2024-05-06,21:56,212
SU3887,Nordavia,2024-02-19,06:44,160
SU6130,Yakutia,2024-03-01,17:42,312
SU8341,Ural Airlines,2024-10-05,00:54,246
SU9341,UTair,2024-04-12,23:00,281
SU9900,Rossiya,2024-12-01,08:26,294
SU5669,S7 Airlines,2024-03-17,01:02,141
SU8081,Ural Airlines,2024-11-02,15:05,178
SU6567,Red Wings,2024-07-18,22:55,153
SU7919,Red Wings,2024-03-05,21:20,144
SU745,Rossiya,2024-09-27,16:20,173
SU6773,S7 Airlines,2024-10-27,07:58,86
SU5726,Nordavia,2024-07-16,18:34,186
SU7116,S7 Airlines,2024-09-03,09:05,99
SU5455,Rossiya,2024-03-11,11:39,126
SU2134,Yakutia,2024-09-13,15:06,83
SU361,Aeroflot,2024-06-09,19:17,237
SU9684,Ural Airlines,2024-07-17,12:32,84
SU1883,Aeroflot,2024-07-04,00:45,237
SU2098,S7 Airlines,2024-06-20,18:35,159
SU2925,Yakutia,2024-05-03,07:19,195
SU7096,Red Wings,2024-09-03,23:27,143
SU2443,Pobeda,2024-03-14,13:17,96
SU8397,S7 Airlines,2024-09-16,15:32,124
SU4397,Pobeda,2024-07-24,08:44,324
SU5962,Ural Airlines,2024-04-18,20:46,258
SU8914,Pobeda,2024-11-16,20:42,270
SU311,Nordavia,2024-10-27,23:23,250
SU2768,UTair,2024-12-04,13:15,80
SU2737,Red Wings,2024-12-01,18:02,128
SU1736,Pobeda,2024-01-24,14:51,223
SU8924,Aeroflot,2024-01-15,21:23,320
SU8252,Yakutia,2024-03-27,11:40,291
SU6418,Nordavia,2024-05-06,00:54,78
SU6956,Yakutia,2024-01-10,04:07,252
SU411,Nordavia,2024-07-25,02:30,344
SU6614,Rossiya,2024-11-01,20:49,227
SU2659,Nordavia,2024-05-20,09:16,346
SU8274,S7 Airlines,2024-01-01,08:03,165
SU8011,UTair,2024-10-02,09:46,53
SU7354,Red Wings,2024-03-08,20:04,208
SU7891,Aeroflot,2024-08-24,06:28,169
SU3244,Ural Airlines,2024-04-21,16:41,164
SU4004,Rossiya,2024-11-26,04:39,276
SU5647,Yakutia,2024-09-25,22:10,278
SU7678,Rossiya,2024-10-07,16:53,248
SU7670,Red Wings,2024-08-05,23:05,230
SU1639,Ural Airlines,2024-06-20,08:35,127
SU6967,Yakutia,2024-06-12,20:03,281
SU8547,Ural Airlines,2024-11-19,07:26,193
SU3623,Nordavia,2024-12-19,16:54,338
SU3546,S7 Airlines,2024-07-21,09:37,260
SU7089,Rossiya,2024-02-13,23:12,220
SU3904,Pobeda,2024-03-06,00:46,71
SU2776,Ural Airlines,2024-10-24,16:59,64
SU7326,Rossiya,2024-10-26,04:49,121
SU426,Azimuth,2024-10-25,22:09,316
SU550,UTair,2024-04-06,12:47,242
SU1448,S7 Airlines,2024-12-01,11:50,62
SU990,Azimuth,2024-10-27,18:58,123
SU4977,Ural Airlines,2024-02-03,06:04,344
SU852,Rossiya,2024-06-27,19:57,77
SU3623,Aeroflot,2024-11-23,07:15,89
SU5962,Nordavia,2024-08-05,09:18,64
SU2675,Aeroflot,2024-03-10,16:31,268
SU6130,Ural Airlines,2024-02-22,12:29,112
SU6484,UTair,2024-10-28,12:50,57
SU1706,Pobeda,2024-09-14,18:16,240
SU4595,Pobeda,2024-07-20,21:57,76
SU815,Azimuth,2024-03-24,11:56,242
SU3078,Aeroflot,2024-04-19,09:13,125
SU5940,Pobeda,2024-07-05,07:47,143
SU443,Aeroflot,2024-01-21,16:32,104
SU7689,Azimuth,2024-08-28,14:05,58
SU9977,Azimuth,2024-10-11,17:08,289
SU371,Pobeda,2024-01-16,00:30,342
SU2336,Azimuth,2024-06-05,10:34,112
SU7065,Ural Airlines,2024-12-02,22:24,172
SU2429,Nordavia,2024-12-15,04:26,255
SU6462,Ural Airlines,2024-11-27,17:00,336
SU6773,Red Wings,2024-01-27,19:56,147
SU4325,Aeroflot,2024-01-12,13:00,78
SU6467,S7 Airlines,2024-06-18,00:50,319
SU3260,Nordavia,2024-03-12,14:19,301
SU6476,S7 Airlines,2024-05-11,20:53,231
SU7258,Red Wings,2024-04-17,03:04,220
SU7429,Yakutia,2024-04-05,11:03,230
SU9358,Yakutia,2024-11-25,14:44,245
SU5364,Ural Airlines,2024-08-13,07:35,330
SU6885,UTair,2024-12-03,08:02,144
SU1266,Red Wings,2024-02-15,03:26,350
SU7527,Nordavia,2024-06-06,12:21,295
SU647,S7 Airlines,2024-01-20,06:28,100
SU3773,S7 Airlines,2024-04-27,01:00,242
SU6218,Nordavia,2024-05-13,02:50,159
SU3093,Ural Airlines,2024-12-22,22:37,217
SU3958,UTair,2024-12-28,18:41,265
SU7566,Azimuth,2024-11-02,01:13,233
SU3446,Ural Airlines,2024-03-26,11:44,81
SU8143,Azimuth,2024-08-17,19:55,316
SU7718,S7 Airlines,2024-06-18,09:37,328
SU3113,UTair,2024-09-02,05:04,298
SU4839,Yakutia,2024-01-26,16:29,335
SU8763,Aeroflot,2024-07-09,10:37,255
SU2644,Pobeda,2024-01-13,11:17,73
SU355,UTair,2024-12-23,06:40,170
SU4545,Red Wings,2024-04-19,03:37,186
SU1781,Yakutia,2024-10-14,09:31,240
SU2288,S7 Airlines,2024-11-06,18:15,300
SU4307,Red Wings,2024-11-25,07:54,257
SU2097,Pobeda,2024-10-18,21:12,192
SU7490,Nordavia,2024-12-05,18:55,322
SU7099,Rossiya,2024-12-06,04:55,253
SU4431,Yakutia,2024-11-12,19:29,235
SU2848,Nordavia,2024-02-25,10:15,277
SU7219,Nordavia,2024-06-17,22:56,162
SU2105,Yakutia,2024-02-27,15:01,87
SU6927,S7 Airlines,2024-08-16,12:38,143
SU9137,S7 Airlines,2024-05-22,17:29,181
SU2526,Red Wings,2024-10-20,15:21,204
SU1449,Aeroflot,2024-02-02,07:27,348
SU2681,UTair,2024-05-01,14:39,257
SU6143,Rossiya,2024-04-15,17:16,115
SU7996,Azimuth,2024-01-08,21:15,224
SU4834,Red Wings,2024-05-10,09:52,97
SU6203,Red Wings,2024-04-11,16:18,217
SU2964,Nordavia,2024-04-13,00:01,209
SU7911,Yakutia,2024-04-27,20:07,225
SU1768,S7 Airlines,2024-08-05,15:19,164
SU1638,Azimuth,2024-10-02,01:47,105
SU1942,Ural Airlines,2024-03-14,04:20,322
SU6709,Aeroflot,2024-12-17,22:53,102
SU3170,Rossiya,2024-11-05,22:31,51
SU2506,Azimuth,2024-07-20,01:55,124
SU8638,Azimuth,2024-10-23,14:01,283
SU8815,Nordavia,2024-06-04,01:17,127
SU524,Yakutia,2024-09-26,12:02,254
SU7272,Yakutia,2024-09-17,05:36,214
SU7107,UTair,2024-12-08,01:41,158
SU3539,Red Wings,2024-01-28,12:47,95
SU6825,Azimuth,2024-04-01,07:06,240
SU9768,Rossiya,2024-12-07,17:53,289
SU1974,Red Wings,2024-02-17,22:56,193
SU5126,Red Wings,2024-05-03,09:43,223
SU1391,UTair,2024-09-16,01:47,346
SU877,S7 Airlines,2024-02-08,20:49,211
SU4495,UTair,2024-10-27,22:33,266
SU4620,Nordavia,2024-02-17,03:29,311
SU3374,Pobeda,2024-07-19,21:14,136
SU4331,Yakutia,2024-04-03,13:33,334
SU9488,Ural Airlines,2024-07-28,12:27,164
SU1117,Ural Airlines,2024-12-24,13:08,228
SU3493,Red Wings,2024-01-28,14:47,299
SU4926,Aeroflot,2024-01-14,20:21,202
SU4801,Pobeda,2024-08-14,10:59,94
SU4156,Nordavia,2024-01-26,06:39,228
SU583,Yakutia,2024-10-22,21:00,213
SU5506,S7 Airlines,2024-09-17,00:44,286
SU7151,Nordavia,2024-09-20,22:00,345
SU6584,Ural Airlines,2024-12-12,10:10,170
SU1409,Azimuth,2024-02-08,23:01,211
SU4484,Red Wings,2024-07-16,03:17,170
SU2232,Yakutia,2024-10-01,21:45,101
SU2055,Aeroflot,2024-02-13,06:43,158
SU6681,Aeroflot,2024-01-24,10:16,105
SU2072,Aeroflot,2024-10-01,10:47,97
SU3250,Yakutia,2024-12-03,04:06,244
SU7571,Pobeda,2024-10-16,11:20,292
SU8179,Ural Airlines,2024-11-18,23:57,150
SU2561,Ural Airlines,2024-08-08,10:24,168
SU6637,Azimuth,2024-03-26,17:11,66
SU150,Nordavia,2024-08-24,04:10,228
SU9881,Red Wings,2024-02-09,09:14,157
SU7488,S7 Airlines,2024-09-03,23:25,142
SU9075,Rossiya,2024-05-09,15:28,57
SU1542,Red Wings,2024-03-04,09:04,163
SU7801,Nordavia,2024-08-05,14:49,342
SU8713,Ural Airlines,2024-02-12,20:25,219
SU2639,UTair,2024-01-10,17:35,261
SU9744,Nordavia,2024-08-18,11:00,174
SU5419,Pobeda,2024-06-04,02:54,333
SU191,Red Wings,2024-04-14,02:36,148
SU3940,Aeroflot,2024-08-04,14:49,81
SU9082,Red Wings,2024-02-21,22:29,191
SU7242,Red Wings,2024-03-23,07:57,110
SU138,Ural Airlines,2024-02-20,18:12,252
SU1046,S7 Airlines,2024-08-05,19:49,68
SU5253,UTair,2024-06-05,07:03,262
SU8571,Pobeda,2024-06-18,19:17,280
SU8402,Aeroflot,2024-04-19,02:28,337
SU9792,Ural Airlines,2024-05-26,22:54,312
SU3780,S7 Airlines,2024-01-14,17:39,207
SU4601,Aeroflot,2024-10-26,23:04,187
SU1564,S7 Airlines,2024-02-28,07:29,120
SU9637,Aeroflot,2024-04-22,22:32,82
SU4252,Aeroflot,2024-03-22,04:52,201
SU9566,Pobeda,2024-02-09,02:59,78
SU9505,Azimuth,2024-09-28,08:37,59
SU6896,Aeroflot,2024-07-02,13:03,304
SU7824,Rossiya,2024-10-18,20:43,239
SU803,Red Wings,2024-08-21,08:10,105
SU3501,Red Wings,2024-03-08,16:30,267
SU2222,Nordavia,2024-03-10,20:17,182
SU7355,S7 Airlines,2024-08-18,20:59,154
SU415,UTair,2024-05-27,08:29,104
SU7328,UTair,2024-12-09,02:42,233
SU1868,Azimuth,2024-05-23,23:41,269
SU614,Aeroflot,2024-11-20,16:42,58
SU7709,UTair,2024-07-05,14:07,309
SU638,Nordavia,2024-03-19,11:31,321
SU5726,Ural Airlines,2024-02-05,15:49,332
SU3121,Nordavia,2024-03-18,14:46,84
SU8166,Yakutia,2024-05-21,18:26,66
SU2919,Ural Airlines,2024-01-19,10:34,311
SU6414,S7 Airlines,2024-04-25,15:18,303
SU7259,Azimuth,2024-10-08,06:21,212
SU7771,Ural Airlines,2024-03-20,07:39,219
SU1069,S7 Airlines,2024-07-07,10:07,180
SU1094,Pobeda,2024-11-16,09:51,134
SU5286,Aeroflot,2024-04-21,16:39,66
SU4645,Rossiya,2024-02-18,03:48,174
SU1931,Nordavia,2024-02-28,13:50,82
SU3803,Nordavia,2024-01-26,22:17,194
SU1709,S7 Airlines,2024-09-13,00:28,320
SU504,Rossiya,2024-06-21,19:48,156
SU7122,UTair,2024-10-06,14:22,240
SU5885,UTair,2024-04-26,10:31,67
SU5120,S7 Airlines,2024-12-12,17:45,70
SU2579,Nordavia,2024-11-21,10:04,54
SU6015,S7 Airlines,2024-03-27,20:17,210
SU2279,S7 Airlines,2024-10-22,02:03,132
SU5060,Yakutia,2024-09-26,15:01,225
SU6773,UTair,2024-12-22,00:06,168
SU9604,S7 Airlines,2024-09-21,21:51,156
SU2690,Yakutia,2024-09-17,21:37,340
SU4206,Aeroflot,2024-08-11,07:30,173
SU6115,Nordavia,2024-07-26,13:37,242
SU2729,Pobeda,2024-05-10,07:50,240
SU6250,Aeroflot,2024-02-01,21:05,282
SU6866,Yakutia,2024-09-15,13:34,102
SU9173,Rossiya,2024-05-03,02:31,155
SU4457,Yakutia,2024-02-07,14:55,166
SU1981,Red Wings,2024-05-18,18:11,326
SU7783,Yakutia,2024-11-26,15:06,291
SU8030,Yakutia,2024-01-11,03:00,185
SU9323,UTair,2024-09-03,21:27,244
SU9569,Ural Airlines,2024-01-28,22:30,304
SU6743,Azimuth,2024-05-02,19:00,119
SU6932,Aeroflot,2024-01-01,07:26,168
SU4978,Azimuth,2024-05-17,05:02,192
SU5183,Rossiya,2024-07-19,17:58,269
SU3148,S7 Airlines,2024-01-26,10:07,221
SU4346,UTair,2024-03-15,07:56,93
SU2801,S7 Airlines,2024-05-20,00:35,283
SU3529,Aeroflot,2024-04-27,22:56,283
SU1340,Pobeda,2024-01-11,18:12,55
SU4425,Azimuth,2024-06-07,10:13,299
SU5076,Aeroflot,2024-12-23,21:14,271
SU3542,Nordavia,2024-11-25,03:04,205
SU5508,Yakutia,2024-04-02,09:10,264
SU7890,Ural Airlines,2024-12-23,16:37,162
SU2133,Yakutia,2024-06-05,18:24,272
SU4043,Rossiya,2024-05-12,07:17,336
SU2720,Pobeda,2024-12-25,17:00,197
SU3860,S7 Airlines,2024-09-12,15:06,263
