flightNumber,airline,arrivalDate,arrivalTime,passengers
SU7317,Azimuth,2024-06-09,09:34,201
SU3406,Red Wings,2024-03-21,00:26,126
SU620,Yakutia,2024-03-01,12:25,343
SU5457,Ural Airlines,2024-12-24,12:37,348
SU5340,Yakutia,2024-10-27,09:02,238
SU1805,S7 Airlines,2024-03-02,14:48,333
SU3388,Pobeda,2024-08-14,14:49,239
SU6908,Aeroflot,2024-03-07,14:37,83
SU9798,Nordavia,2024-05-22,01:35,270
SU2454,Pobeda,2024-02-18,11:08,184
SU619,Rossiya,2024-06-13,07:35,341
SU6378,Red Wings,2024-09-19,20:08,211
SU1057,S7 Airlines,2024-10-06,03:39,244
SU538,UTair,2024-09-04,08:31,134
SU1421,Ural Airlines,2024-01-06,23:49,148
SU3447,Nordavia,2024-04-23,05:38,187
SU3957,S7 Airlines,2024-08-22,01:04,304
SU7314,Nordavia,2024-05-09,16:37,120
SU4458,S7 Airlines,2024-04-03,01:35,261
SU7448,Pobeda,2024-10-06,18:28,235
SU873,Red Wings,2024-01-17,18:23,164
SU2610,Aeroflot,2024-10-21,13:30,278
SU8498,S7 Airlines,2024-02-02,11:41,223
SU1252,S7 Airlines,2024-03-20,06:49,303
SU347,Aeroflot,2024-07-18,09:26,284
SU8857,Nordavia,2024-01-26,16:03,215
SU7525,Yakutia,2024-06-04,19:41,60
SU1471,Pobeda,2024-10-04,22:28,326
SU6276,Yakutia,2024-02-17,14:26,222
SU4663,UTair,2024-11-01,02:18,228
SU9724,Red Wings,2024-12-23,00:46,216
SU7573,Rossiya,2024-08-20,10:06,323
SU5702,Ural Airlines,2024-12-13,12:25,227
SU4172,Ural Airlines,2024-05-19,04:11,344
SU202,Aeroflot,2024-08-27,10:32,104
SU5481,Rossiya,2024-10-11,03:44,280
SU4071,UTair,2024-06-09,09:12,77
SU8782,Red Wings,2024-04-04,07:35,341
SU2399,S7 Airlines,2024-10-17,01:44,171
SU7967,Aeroflot,2024-05-14,06:28,269
SU6662,Azimuth,2024-11-26,19:39,224
SU9182,S7 Airlines,2024-11-20,12:54,135
SU8416,Aeroflot,2024-01-04,00:42,202
SU2564,Pobeda,2024-07-27,22:15,308
SU9023,Pobeda,2024-11-03,19:23,213
SU1216,UTair,2024-03-16,08:36,82
SU399,Aeroflot,2024-05-22,11:12,241
SU446,Red Wings,2024-07-10,21:17,313
SU9273,Rossiya,2024-05-27,14:49,115
SU5550,Yakutia,2024-11-06,15:56,165
SU7427,Aeroflot,2024-01-18,12:04,142
SU9120,Rossiya,2024-02-21,05:38,287
SU9407,Aeroflot,2024-02-02,19:15,219
SU6378,Pobeda,2024-09-06,02:22,58
SU1532,Nordavia,2024-06-20,01:16,194
SU4503,Azimuth,2024-09-28,02:19,226
SU4085,S7 Airlines,2024-09-17,15:05,216
SU1508,Yakutia,2024-12-28,20:12,127
SU2238,UTair,2024-03-05,15:46,102
SU7209,UTair,2024-05-23,02:41,341
SU2191,Pobeda,2024-12-08,20:15,222
SU7113,Red Wings,2024-05-06,19:28,226
SU664,Rossiya,2024-06-11,08:11,346
SU9968,Nordavia,2024-09-09,14:05,135
SU6681,Yakutia,2024-02-27,17:59,281
SU5383,Rossiya,2024-08-19,06:43,102
SU2254,Azimuth,2024-05-04,06:39,155
SU8740,Aeroflot,2024-06-21,03:43,259
SU5843,Yakutia,2024-07-22,01:29,176
SU2127,Nordavia,2024-08-02,06:47,137
SU3741,Rossiya,2024-07-14,09:18,146
SU8787,Nordavia,2024-05-23,07:21,318
SU6591,UTair,2024-11-26,19:44,181
SU7488,Azimuth,2024-06-03,09:34,295
SU386,UTair,2024-11-07,09:25,296
SU931,Rossiya,2024-06-28,00:24,303
SU7652,Yakutia,2024-06-05,16:08,254
SU9872,Pobeda,2024-04-05,13:03,298
SU5131,S7 Airlines,2024-03-15,15:19,191
SU9120,Ural Airlines,2024-05-13,17:29,203
SU3905,Ural Airlines,2024-05-28,08:45,247
SU1258,Ural Airlines,2024-10-05,04:41,134
SU6266,Aeroflot,2024-12-15,18:29,165
SU3376,S7 Airlines,2024-05-02,12:27,53
SU994,S7 Airlines,2024-02-24,14:28,219
SU2680,Yakutia,2024-04-28,05:19,218
SU3448,Red Wings,2024-04-01,06:34,277
SU3330,Pobeda,2024-04-04,11:13,281
SU8030,S7 Airlines,2024-08-04,20:28,94
SU8178,Yakutia,2024-09-17,03:25,338
SU3197,Nordavia,2024-08-07,10:07,249
SU3004,UTair,2024-05-21,04:16,72
SU8392,Red Wings,2024-12-25,14:41,269
SU7452,Pobeda,2024-07-25,22:16,87
SU1884,UTair,2024-04-03,16:56,306
SU5852,Pobeda,2024-11-03,23:47,145
SU2369,UTair,2024-03-14,07:01,206
SU6397,Nordavia,2024-03-22,08:06,86
SU3335,Aeroflot,2024-07-10,13:14,246
SU3231,Red Wings,2024-11-03,12:39,63
SU2381,Pobeda,2024-08-11,00:49,229
SU5324,S7 Airlines,2024-02-16,10:55,108
SU2015,Ural Airlines,2024-07-26,18:28,227
SU7651,UTair,2024-11-14,03:56,250
SU1563,UTair,2024-03-22,20:52,335
SU756,Yakutia,2024-10-05,15:10,295
SU4973,Red Wings,2024-08-06,05:24,206
SU325,UTair,2024-01-18,07:02,137
SU4364,Nordavia,2024-01-26,03:59,112
SU9087,Nordavia,2024-03-05,20:39,87
SU2009,Azimuth,2024-09-28,06:08,50
SU3938,UTair,2024-04-18,05:16,116
SU5289,Aeroflot,2024-10-02,16:47,104
SU2844,Azimuth,2024-05-24,21:05,119
SU3904,Azimuth,2024-06-25,08:37,309
SU5903,Aeroflot,2024-07-05,22:21,311
SU4788,Pobeda,2024-05-22,05:44,177
SU389,Ural Airlines,2024-08-14,19:24,206
SU7946,S7 Airlines,2024-05-07,20:14,217
SU2975,Red Wings,2024-10-13,18:10,249
SU7926,S7 Airlines,2024-04-13,02:25,226
SU9351,Ural Airlines,2024-12-28,15:48,238
SU6845,Pobeda,2024-07-07,16:47,234
SU358,Nordavia,2024-02-11,03:55,342
SU2213,Red Wings,2024-05-05,10:16,133
SU1203,Red Wings,2024-10-01,15:46,232
SU7869,UTair,2024-01-25,01:08,304
SU2339,Rossiya,2024-12-03,04:34,138
SU2819,Red Wings,2024-05-14,03:46,301
SU9543,UTair,2024-11-22,01:00,264
SU1736,UTair,2024-09-02,09:56,171
SU7443,Yakutia,2024-03-24,17:32,119
SU9172,Rossiya,2024-02-26,17:12,173
SU8114,Azimuth,2024-09-06,20:33,80
SU8514,Ural Airlines,2024-08-08,14:09,117
SU7891,Aeroflot,2024-08-26,19:32,190
SU731,Nordavia,2024-10-10,05:29,309
SU4683,Aeroflot,2024-04-24,15:39,234
SU5561,Nordavia,2024-01-24,14:11,249
SU9627,Red Wings,2024-05-18,03:07,133
SU2998,UTair,2024-12-05,17:56,139
SU840,Rossiya,2024-12-04,08:59,75
SU7710,Red Wings,2024-04-20,09:28,105
SU9294,Ural Airlines,2024-09-12,08:04,126
SU8959,Rossiya,2024-07-16,18:48,176
SU9497,Rossiya,2024-02-01,01:43,259
SU6562,Aeroflot,2024-04-25,11:26,121
SU4603,Nordavia,2024-10-04,19:27,99
SU1306,Nordavia,2024-10-01,21:53,194
SU2734,UTair,2024-06-09,08:50,125
SU509,Red Wings,2024-08-17,09:26,259
SU6652,Yakutia,2024-01-13,12:22,159
SU7396,Nordavia,2024-12-08,22:02,128
SU9643,Pobeda,2024-01-19,12:09,296
SU301,Yakutia,2024-06-10,08:08,137
SU5166,Rossiya,2024-06-12,09:18,260
SU2165,Pobeda,2024-12-12,18:55,77
SU1536,Aeroflot,2024-05-06,22:34,124
SU6801,Ural Airlines,2024-05-14,02:51,79
SU9655,Nordavia,2024-01-07,20:57,82
SU1445,Pobeda,2024-06-09,13:44,52
SU2905,Azimuth,2024-01-22,14:51,295
SU4410,Ural Airlines,2024-09-26,18:07,234
SU7385,Red Wings,2024-01-26,14:07,69
SU7032,Ural Airlines,2024-03-24,07:49,340
SU6981,Aeroflot,2024-06-16,01:20,201
SU7514,Rossiya,2024-01-10,07:38,327
SU7952,S7 Airlines,2024-04-01,14:05,198
SU8227,Nordavia,2024-07-26,20:02,177
SU8219,Yakutia,2024-12-26,04:12,349
SU2307,Aeroflot,2024-12-01,16:49,201
SU2161,Azimuth,2024-11-09,19:45,96
SU8199,S7 Airlines,2024-03-02,13:06,250
SU7515,Ural Airlines,2024-01-17,16:31,244
SU150,Yakutia,2024-11-26,03:16,197
SU6873,Aeroflot,2024-05-09,04:43,216
SU9895,Yakutia,2024-05-10,13:27,74
SU8657,Azimuth,2024-10-20,19:45,335
SU8640,Nordavia,2024-08-20,14:08,183
SU9635,Red Wings,2024-03-03,06:11,253
SU2771,Red Wings,2024-03-12,15:49,133
SU756,Ural Airlines,2024-01-13,18:17,82
SU1449,Nordavia,2024-07-11,07:50,76
SU9895,Pobeda,2024-05-10,18:40,230
SU4416,Aeroflot,2024-02-08,15:31,78
SU4926,S7 Airlines,2024-07-05,14:38,74
SU8582,Pobeda,2024-05-06,17:35,224
SU2990,Yakutia,2024-08-11,10:20,278
SU2479,Rossiya,2024-10-05,13:57,307
SU612,Pobeda,2024-04-08,17:02,323
SU6790,Rossiya,2024-10-23,01:41,52
SU9831,Azimuth,2024-08-05,19:27,92
SU5800,S7 Airlines,2024-06-10,16:47,202
SU9018,Rossiya,2024-07-22,11:04,129
SU8505,Azimuth,2024-04-25,12:50,76
SU8825,Rossiya,2024-01-19,19:51,82
SU8692,Ural Airlines,2024-01-24,04:53,167
SU4768,Yakutia,2024-07-16,19:15,64
SU5437,UTair,2024-10-23,06:03,74
SU2127,Red Wings,2024-04-22,17:01,200
SU9309,Rossiya,2024-04-11,00:28,348
SU2836,Yakutia,2024-12-05,23:37,110
SU9951,Azimuth,2024-07-27,01:19,172
SU3748,Pobeda,2024-05-23,22:11,294
SU2781,UTair,2024-03-20,20:36,124
SU4794,S7 Airlines,2024-09-05,10:13,213
SU3660,Azimuth,2024-01-26,00:24,257
SU6767,Yakutia,2024-04-18,02:44,260
SU8232,Rossiya,2024-05-20,01:37,349
SU5600,S7 Airlines,2024-08-02,03:49,190
SU6433,Nordavia,2024-03-03,07:54,202
SU3757,Nordavia,2024-07-22,04:07,285
SU7878,Pobeda,2024-02-04,13:14,313
SU7350,UTair,2024-05-22,07:01,350
SU8014,Aeroflot,2024-09-18,19:16,197
SU2146,Azimuth,2024-12-20,05:34,150
SU1224,Aeroflot,2024-10-12,15:45,275
SU671,Yakutia,2024-06-08,19:47,245
SU1295,Nordavia,2024-06-18,22:54,100
SU4587,Yakutia,2024-09-20,05:52,267
SU945,Rossiya,2024-03-25,01:19,187
SU2662,Pobeda,2024-04-17,17:28,97
SU3688,S7 Airlines,2024-10-28,22:50,201
SU1667,Azimuth,2024-11-24,13:08,70
SU5389,S7 Airlines,2024-08-18,01:54,75
SU8298,Aeroflot,2024-01-26,13:38,308
SU5978,Azimuth,2024-08-18,12:32,140
SU9875,Red Wings,2024-11-09,14:40,325
SU3926,S7 Airlines,2024-03-01,08:03,63
SU7701,Pobeda,2024-04-24,11:58,100
SU8605,Ural Airlines,2024-12-15,19:50,316
SU451,Pobeda,2024-03-13,06:37,324
SU5582,Aeroflot,2024-12-07,23:44,320
SU1832,UTair,2024-06-07,23:14,193
SU1287,Pobeda,2024-07-24,01:36,106
SU9546,Rossiya,2024-12-17,09:00,325
SU2205,Nordavia,2024-11-08,04:03,61
SU5760,Yakutia,2024-03-21,06:20,292
SU9546,S7 Airlines,2024-02-20,03:41,120
SU6939,S7 Airlines,2024-09-01,01:15,319
SU2523,Aeroflot,2024-12-26,07:01,178
SU3706,Rossiya,2024-03-27,01:45,128
SU8451,Nordavia,2024-08-04,12:47,106
SU3589,Rossiya,2024-05-19,16:45,167
SU8932,Azimuth,2024-10-23,03:03,318
SU3509,S7 Airlines,2024-09-15,20:13,316
SU5034,Red Wings,2024-11-13,13:55,255
SU9126,Rossiya,2024-04-08,14:59,332
SU7806,UTair,2024-07-20,02:23,73
SU5623,Pobeda,2024-04-05,15:03,172
SU7710,Pobeda,2024-04-28,18:47,80
SU9262,Azimuth,2024-12-10,06:01,205
SU8835,Yakutia,2024-03-09,14:27,258
SU1283,Yakutia,2024-07-11,03:30,258
SU6921,Azimuth,2024-02-13,22:05,224
SU4082,UTair,2024-05-20,12:11,166
SU5979,Ural Airlines,2024-05-02,06:46,157
SU6624,Rossiya,2024-11-12,17:02,307
SU6863,Aeroflot,2024-10-01,18:38,92
SU9000,Yakutia,2024-09-09,20:55,195
SU2104,Pobeda,2024-04-11,15:00,223
SU6479,Rossiya,2024-01-06,19:37,53
SU8079,Rossiya,2024-11-10,07:37,333
SU880,Red Wings,2024-07-26,13:04,148
SU6294,Nordavia,2024-02-22,16:26,73
SU3090,Yakutia,2024-11-21,18:28,280
SU620,Ural Airlines,2024-09-28,08:44,310
SU8840,Azimuth,2024-11-03,05:07,180
SU5777,Azimuth,2024-07-12,18:54,101
SU9729,UTair,2024-02-16,12:30,306
SU8472,Rossiya,2024-05-22,09:58,98
SU4504,Azimuth,2024-04-12,19:36,184
SU398,Pobeda,2024-01-11,16:28,285
SU7238,Red Wings,2024-04-10,04:47,112
SU5344,UTair,2024-02-22,21:51,336
SU7916,Red Wings,2024-07-21,19:09,232
SU8723,Nordavia,2024-11-20,06:57,349
SU2753,Red Wings,2024-05-06,10:15,197
SU3492,Pobeda,2024-10-24,02:36,69
SU1469,Rossiya,2024-07-25,08:57,86
SU3560,Yakutia,2024-11-28,10:44,237
SU7094,Aeroflot,2024-01-05,13:51,179
SU2892,Nordavia,2024-09-28,19:45,120
SU1795,UTair,2024-06-10,12:03,236
SU5921,Yakutia,2024-11-27,12:54,263
SU4285,Azimuth,2024-10-05,06:07,174
SU9991,S7 Airlines,2024-05-23,15:01,269
SU8270,Rossiya,2024-09-03,18:19,148
SU3227,Ural Airlines,2024-05-04,23:57,113
SU2357,Pobeda,2024-01-07,07:49,150
SU4445,S7 Airlines,2024-12-11,01:03,308
SU6415,Aeroflot,2024-10-21,12:32,238
SU8015,Rossiya,2024-10-05,04:28,289
SU1322,Ural Airlines,2024-03-07,01:56,309
SU5924,S7 Airlines,2024-07-01,11:14,148
SU429,Nordavia,2024-12-03,01:08,344
SU1943,Nordavia,2024-05-24,22:51,218
SU5487,Rossiya,2024-10-07,07:50,228
SU5822,Rossiya,2024-04-15,03:33,92
SU5573,Aeroflot,2024-01-26,05:22,153
SU9278,Red Wings,2024-07-23,19:44,110
SU3823,Aeroflot,2024-03-09,09:54,210
SU8244,Rossiya,2024-09-12,07:42,135
SU7966,Azimuth,2024-06-03,23:19,216
SU4775,Aeroflot,2024-03-06,17:00,310
SU8685,Aeroflot,2024-12-15,04:21,251
SU7520,Rossiya,2024-03-27,00:07,290
SU1786,Pobeda,2024-09-01,08:32,89
SU7147,Yakutia,2024-02-16,18:28,188
SU7029,Rossiya,2024-03-14,21:46,337
SU4244,Aeroflot,2024-03-01,12:29,139
SU2153,S7 Airlines,2024-08-21,09:46,283
SU8507,Pobeda,2024-01-04,09:14,221
SU8566,Yakutia,2024-04-23,12:12,164
SU1784,Ural Airlines,2024-01-26,05:11,314
SU4485,Yakutia,2024-04-04,06:38,233
SU4990,Nordavia,2024-09-13,05:19,252
SU4604,Aeroflot,2024-10-14,20:00,104
SU7698,UTair,2024-12-14,06:48,160
SU6621,Nordavia,2024-02-12,08:36,242
SU6683,Aeroflot,2024-09-06,12:53,338
SU1251,Ural Airlines,2024-06-09,16:09,153
SU2956,Yakutia,2024-12-10,19:41,99
SU8723,Aeroflot,2024-01-15,00:08,89
SU2018,Yakutia,2024-08-08,08:30,148
SU6421,Nordavia,2024-10-14,08:03,83
SU4403,Ural Airlines,2024-02-06,23:48,146
SU8265,Rossiya,2024-11-28,07:20,146
SU7925,Yakutia,2024-01-13,21:22,184
SU9992,Nordavia,2024-07-22,11:53,302
SU669,Rossiya,2024-09-08,21:11,194
SU5356,Yakutia,2024-02-19,21:31,347
SU8154,UTair,2024-04-24,21:36,97
SU3020,Azimuth,2024-07-24,01:11,180
SU2128,Aeroflot,2024-07-03,01:15,296
SU1565,Nordavia,2024-04-12,09:08,122
SU7567,Ural Airlines,2024-02-15,21:20,325
SU2295,Ural Airlines,2024-04-05,21:33,127
SU2577,S7 Airlines,2024-11-01,15:45,176
SU7887,UTair,2024-06-10,04:38,143
SU7452,Rossiya,2024-03-07,20:05,56
SU2561,Nordavia,2024-02-03,13:39,149
SU7956,Ural Airlines,2024-11-01,04:44,58
SU5055,Red Wings,2024-07-04,15:11,144
SU1914,S7 Airlines,2024-06-20,02:11,283
SU6882,Ural Airlines,2024-05-14,17:49,320
SU9965,Aeroflot,2024-01-25,08:45,137
SU109,Pobeda,2024-01-27,02:23,308
SU3275,UTair,2024-08-11,17:17,92
SU1499,UTair,2024-09-05,05:48,333
SU6399,S7 Airlines,2024-10-13,13:02,116
SU3325,Ural Airlines,2024-11-20,23:26,303
SU8581,Rossiya,2024-04-04,20:47,314
SU4183,Rossiya,2024-05-11,08:43,117
SU186,Pobeda,2024-12-18,16:02,230
SU2679,Red Wings,2024-12-06,09:48,122
SU6064,Yakutia,2024-03-01,12:26,229
SU7322,S7 Airlines,2024-07-13,17:56,299
SU5999,Yakutia,2024-02-27,08:24,228
SU3285,Red Wings,2024-09-13,03:00,151
SU9632,Ural Airlines,2024-10-20,17:31,210
SU4427,S7 Airlines,2024-05-17,09:29,334
SU349,Red Wings,2024-10-15,02:27,316
SU9277,S7 Airlines,2024-12-23,17:45,331
SU3878,Pobeda,2024-07-11,04:15,206
SU3085,Red Wings,2024-07-02,03:01,152
SU174,Red Wings,2024-07-21,16:24,119
SU4111,S7 Airlines,2024-08-21,19:03,95
SU6649,Pobeda,2024-09-22,04:20,284
SU7167,Aeroflot,2024-04-07,11:44,204
SU9220,Azimuth,2024-03-23,01:37,87
SU9096,Aeroflot,2024-10-24,08:13,207
SU2101,Nordavia,2024-09-08,13:50,242
SU5158,Red Wings,2024-05-06,01:00,182
SU4520,Nordavia,2024-03-28,10:59,225
SU3831,Red Wings,2024-10-26,11:20,274
SU7161,Rossiya,2024-12-28,13:40,319
SU1850,UTair,2024-06-14,20:13,279
SU981,Rossiya,2024-05-06,19:36,252
SU2532,Pobeda,2024-09-19,16:41,331
SU9325,S7 Airlines,2024-06-01,13:23,308
SU3446,Ural Airlines,2024-08-21,17:55,86
SU1927,Rossiya,2024-12-11,02:17,110
SU5690,Pobeda,2024-08-04,02:39,264
SU7241,Azimuth,2024-12-28,19:59,125
SU9211,Ural Airlines,2024-09-24,17:38,121
SU8420,UTair,2024-07-17,19:36,232
SU4001,Pobeda,2024-10-28,21:26,210
SU3868,Azimuth,2024-09-17,09:24,271
SU9690,Rossiya,2024-05-12,12:07,335
SU5155,Ural Airlines,2024-10-15,19:57,274
SU5387,Yakutia,2024-08-12,14:52,283
SU5424,Rossiya,2024-11-11,14:15,156
SU8685,S7 Airlines,2024-02-24,10:10,340
SU8015,Aeroflot,2024-12-04,22:28,55
SU5369,Red Wings,2024-07-23,17:54,211
SU5307,UTair,2024-03-20,09:43,50
SU8408,Red Wings,2024-12-23,02:40,226
SU1204,S7 Airlines,2024-04-02,19:56,132
SU5841,Nordavia,2024-10-19,17:47,160
SU3197,Pobeda,2024-01-07,22:52,305
SU5130,Red Wings,2024-09-25,00:10,79
SU6504,Aeroflot,2024-05-09,13:49,88
SU862,Ural Airlines,2024-11-16,08:51,346
SU1867,Aeroflot,2024-08-05,15:28,98
SU6736,Yakutia,2024-12-05,08:49,315
SU4463,Rossiya,2024-03-04,07:29,206
SU8910,Red Wings,2024-05-09,04:57,289
SU1184,Azimuth,2024-11-25,07:50,226
SU4764,Aeroflot,2024-03-25,18:51,190
SU4826,Nordavia,2024-08-15,00:35,282
SU6571,UTair,2024-04-09,15:03,129
SU6750,S7 Airlines,2024-07-10,03:55,196
SU9632,Pobeda,2024-09-20,20:26,314
SU2257,S7 Airlines,2024-10-21,09:42,329
SU3165,Red Wings,2024-04-26,14:26,263
SU8931,Azimuth,2024-12-09,09:08,173
SU7674,Azimuth,2024-09-02,08:19,325
SU2479,Red Wings,2024-04-10,01:14,339
SU1295,Aeroflot,2024-03-26,02:11,195
SU5504,Yakutia,2024-06-27,21:44,303
SU7571,Yakutia,2024-02-07,11:58,310
