flightNumber,airline,arrivalDate,arrivalTime,passengers
SU9928,Azimuth,2024-09-02,10:24,146
SU7914,Aeroflot,2024-11-25,22:56,148
SU566,Nordavia,2024-03-23,04:54,147
SU9150,Rossiya,2024-09-18,07:46,53
SU1646,Ural Airlines,2024-11-27,21:33,210
SU5396,Nordavia,2024-06-21,20:52,137
SU1672,Red Wings,2024-03-25,16:30,103
SU7364,Aeroflot,2024-04-13,06:28,254
SU4803,Azimuth,2024-08-13,04:46,194
SU7281,Pobeda,2024-04-07,04:22,167
SU1038,Rossiya,2024-07-25,23:19,245
SU9985,Aeroflot,2024-10-23,20:53,128
SU7778,Aeroflot,2024-05-26,11:41,331
SU4655,Yakutia,2024-05-12,12:14,173
SU4986,Aeroflot,2024-10-22,21:49,182
SU634,Red Wings,2024-10-24,14:13,63
SU7072,S7 Airlines,2024-03-02,03:49,158
SU1751,Azimuth,2024-12-12,15:56,344
SU8704,Yakutia,2024-09-11,23:46,61
SU6977,Aeroflot,2024-02-11,17:39,191
SU9877,Aeroflot,2024-08-20,12:23,125
SU8117,S7 Airlines,2024-05-26,00:00,95
SU4149,Pobeda,2024-10-17,07:16,287
SU4170,Pobeda,2024-12-02,23:04,345
SU8458,Yakutia,2024-08-02,21:12,243
SU6499,Red Wings,2024-02-25,07:18,110
SU1041,S7 Airlines,2024-02-27,17:06,254
SU8702,Ural Airlines,2024-04-14,19:32,333
SU2863,Rossiya,2024-05-09,22:29,151
SU4487,Azimuth,2024-06-17,09:29,103
SU1692,Rossiya,2024-10-26,04:13,72
SU1805,Red Wings,2024-09-06,18:17,318
SU7607,Rossiya,2024-12-13,01:31,330
SU5317,S7 Airlines,2024-05-18,20:56,190
SU4830,Aeroflot,2024-03-25,22:59,94
SU8336,Pobeda,2024-04-25,06:55,219
SU6204,Pobeda,2024-01-09,18:51,68
SU7651,Ural Airlines,2024-01-28,13:13,218
SU3505,S7 Airlines,2024-06-15,04:58,157
SU8815,Nordavia,2024-07-10,05:50,289
SU220,S7 Airlines,2024-09-28,12:47,160
SU8292,S7 Airlines,2024-04-27,14:23,256
SU8769,Pobeda,2024-11-24,10:01,267
SU4009,Yakutia,2024-06-13,06:07,148
SU4475,Rossiya,2024-07-06,10:56,225
SU2485,Pobeda,2024-12-20,20:41,262
SU6867,Red Wings,2024-09-28,22:36,284
SU292,Azimuth,2024-02-16,05:00,206
SU6820,Pobeda,2024-06-19,09:16,265
SU8903,Rossiya,2024-07-13,18:50,54
SU7729,Rossiya,2024-12-14,10:17,67
SU8084,Rossiya,2024-06-23,12:04,182
SU2673,Red Wings,2024-08-17,20:50,323
SU9673,S7 Airlines,2024-05-08,17:32,341
SU5328,Pobeda,2024-08-18,22:34,202
SU3350,Ural Airlines,2024-11-17,05:11,319
SU4404,Azimuth,2024-11-10,00:55,253
SU9837,Yakutia,2024-02-11,08:34,111
SU8057,Pobeda,2024-09-27,01:50,89
SU3861,Yakutia,2024-08-08,06:11,109
SU8802,Rossiya,2024-10-05,02:05,174
SU2614,Rossiya,2024-10-10,07:56,100
SU8969,UTair,2024-05-10,07:42,214
SU4579,Pobeda,2024-08-09,23:37,279
SU4829,UTair,2024-07-08,22:52,216
SU5226,S7 Airlines,2024-05-18,12:04,85
SU8007,Yakutia,2024-05-03,09:00,307
SU7425,S7 Airlines,2024-07-26,03:25,288
SU9603,Nordavia,2024-03-28,15:27,209
SU3675,Pobeda,2024-07-17,18:04,193
SU1456,Nordavia,2024-10-05,09:47,248
SU8722,Pobeda,2024-12-07,06:38,196
SU3693,Nordavia,2024-01-11,02:41,171
SU660,Pobeda,2024-02-14,02:34,179
SU1438,Red Wings,2024-09-03,04:23,60
SU9376,Ural Airlines,2024-01-18,03:06,127
SU887,Rossiya,2024-02-27,08:09,166
SU3403,Nordavia,2024-06-26,02:35,293
SU5460,Nordavia,2024-03-11,21:58,159
SU1017,UTair,2024-12-02,00:44,298
SU6976,Rossiya,2024-02-26,22:14,90
SU4084,Azimuth,2024-06-23,12:01,154
SU5537,Nordavia,2024-09-02,15:30,53
SU773,Yakutia,2024-08-08,20:22,84
SU3611,Aeroflot,2024-12-19,08:31,203
SU3650,Azimuth,2024-05-02,01:33,296
SU1290,Azimuth,2024-01-17,14:22,114
SU7127,Nordavia,2024-02-05,21:12,61
SU5931,S7 Airlines,2024-08-05,19:08,105
SU3186,Nordavia,2024-10-18,10:49,301
SU5285,Red Wings,2024-05-02,06:06,75
SU9651,Red Wings,2024-12-08,18:35,260
SU7010,Rossiya,2024-07-14,00:23,271
SU9919,Azimuth,2024-10-04,08:22,249
SU8690,Ural Airlines,2024-01-15,07:15,222
SU5505,S7 Airlines,2024-09-04,08:13,281
SU753,Yakutia,2024-04-08,14:51,74
SU9609,Ural Airlines,2024-07-10,01:39,98
SU6613,Azimuth,2024-07-10,21:00,201
SU3166,Rossiya,2024-10-06,04:17,268
SU1106,Aeroflot,2024-08-21,02:28,286
SU9286,Pobeda,2024-11-22,19:08,57
SU9538,Nordavia,2024-01-21,18:48,75
SU543,Azimuth,2024-05-13,23:08,258
SU1481,S7 Airlines,2024-10-14,21:17,95
SU400,Nordavia,2024-01-06,03:11,174
SU7331,Aeroflot,2024-12-12,12:16,93
SU2866,Ural Airlines,2024-04-05,15:16,132
SU649,Azimuth,2024-11-09,19:10,57
SU3942,Nordavia,2024-06-23,17:39,301
SU2615,Ural Airlines,2024-03-27,08:54,199
SU7202,Yakutia,2024-09-06,13:06,65
SU1219,Rossiya,2024-06-24,18:21,154
SU1406,Red Wings,2024-10-23,15:26,227
SU9634,Red Wings,2024-01-24,11:38,207
SU6474,S7 Airlines,2024-12-22,14:33,159
SU1359,UTair,2024-10-26,05:50,144
SU2755,Ural Airlines,2024-05-17,22:35,263
SU373,Ural Airlines,2024-04-26,10:35,315
SU9481,UTair,2024-07-24,13:52,178
SU7490,Azimuth,2024-02-14,22:55,339
SU131,Azimuth,2024-05-22,11:16,291
SU9245,Rossiya,2024-04-06,02:16,145
SU2901,Azimuth,2024-12-09,04:15,333
SU3252,Ural Airlines,2024-03-05,09:47,55
SU5279,Yakutia,2024-07-18,08:02,192
SU8080,Aeroflot,2024-01-24,06:39,67
SU1931,UTair,2024-09-15,18:31,347
SU3250,Azimuth,2024-07-21,20:29,287
SU883,Rossiya,2024-06-02,06:41,108
SU4835,UTair,2024-02-13,15:48,199
SU2715,Rossiya,2024-02-07,21:18,213
SU8904,Aeroflot,2024-06-14,02:53,158
SU8412,Ural Airlines,2024-10-10,12:35,265
SU111,S7 Airlines,2024-04-17,07:56,175
SU2029,UTair,2024-12-25,06:02,147
SU5375,Azimuth,2024-12-03,05:16,224
SU3702,Red Wings,2024-09-16,00:59,150
SU9214,Ural Airlines,2024-07-07,09:20,193
SU9626,Ural Airlines,2024-11-15,01:50,132
SU384,Azimuth,2024-07-17,00:39,273
SU2115,Yakutia,2024-10-02,02:57,285
SU3156,Yakutia,2024-06-19,08:25,122
SU227,Red Wings,2024-10-10,08:45,298
SU3077,Azimuth,2024-02-13,09:46,144
SU3026,Ural Airlines,2024-03-27,15:16,157
SU8098,Ural Airlines,2024-06-25,23:28,349
SU4178,Pobeda,2024-06-18,09:35,77
SU2191,Rossiya,2024-08-19,23:36,265
SU8868,Aeroflot,2024-06-28,14:09,310
SU1072,Azimuth,2024-06-02,11:36,315
SU7623,Red Wings,2024-07-07,12:04,282
SU5347,Ural Airlines,2024-10-04,16:10,80
SU3693,UTair,2024-10-14,09:30,315
SU8736,Pobeda,2024-07-06,06:10,333
SU4158,Rossiya,2024-06-06,03:20,233
SU8108,Red Wings,2024-12-06,13:09,150
SU8550,Pobeda,2024-07-20,19:11,333
SU1617,Ural Airlines,2024-04-18,18:50,155
SU6193,Nordavia,2024-02-24,19:40,85
SU5031,Azimuth,2024-02-19,02:27,113
SU995,Azimuth,2024-10-27,16:38,211
SU3020,Yakutia,2024-01-09,06:55,267
SU6476,Red Wings,2024-04-28,00:07,136
SU4923,UTair,2024-01-16,13:32,332
SU5683,Red Wings,2024-07-20,07:57,343
SU1594,Yakutia,2024-09-14,04:42,316
SU4430,Rossiya,2024-08-20,17:53,144
SU2530,Azimuth,2024-12-17,14:37,224
SU2426,UTair,2024-05-18,14:44,75
SU5913,Pobeda,2024-05-01,09:54,51
SU6547,Rossiya,2024-11-26,14:51,163
SU9698,Yakutia,2024-08-14,16:55,155
SU8536,Ural Airlines,2024-12-27,10:49,326
SU2995,Azimuth,2024-02-28,05:23,237
SU4694,Nordavia,2024-11-06,06:29,250
SU900,Nordavia,2024-03-20,18:19,326
SU3100,Red Wings,2024-04-13,12:26,254
SU3780,Ural Airlines,2024-08-22,11:07,151
SU3569,Nordavia,2024-10-18,06:55,68
SU9839,Rossiya,2024-12-21,15:31,339
SU3616,Rossiya,2024-08-25,01:36,288
SU6424,Azimuth,2024-02-28,22:07,162
SU8269,Rossiya,2024-04-10,07:54,74
SU8477,UTair,2024-03-01,02:02,300
SU5772,Yakutia,2024-11-11,00:59,175
SU2586,Nordavia,2024-07-04,21:23,104
SU6538,S7 Airlines,2024-12-18,14:53,151
SU4720,Nordavia,2024-01-23,13:37,145
SU4210,Nordavia,2024-06-18,23:33,61
SU3079,UTair,2024-09-02,09:11,163
SU5034,Rossiya,2024-04-06,09:01,297
SU2631,UTair,2024-12-02,15:23,254
SU2848,S7 Airlines,2024-04-22,09:25,84
SU8709,Nordavia,2024-08-03,22:54,290
SU3012,Red Wings,2024-10-01,15:16,152
SU9541,Red Wings,2024-10-27,18:29,137
SU8944,Nordavia,2024-11-11,22:56,338
SU1192,Pobeda,2024-06-08,18:21,59
SU4885,Pobeda,2024-01-17,04:25,123
SU7138,Yakutia,2024-04-18,04:04,126
SU3241,Nordavia,2024-05-07,08:19,279
SU1306,Yakutia,2024-01-02,04:14,166
SU3034,Aeroflot,2024-05-05,10:44,304
SU5137,Azimuth,2024-10-04,20:17,112
SU8360,Azimuth,2024-01-20,19:55,343
SU3099,Aeroflot,2024-07-25,21:13,326
SU6555,UTair,2024-07-13,08:05,128
SU1362,Red Wings,2024-07-19,21:14,335
SU833,S7 Airlines,2024-08-08,14:56,258
SU1359,S7 Airlines,2024-11-27,12:36,258
SU7951,Ural Airlines,2024-02-07,04:40,262
SU6278,Ural Airlines,2024-05-06,06:00,317
SU8665,Nordavia,2024-06-03,02:13,190
SU1681,Nordavia,2024-02-26,16:35,324
SU4842,Ural Airlines,2024-12-20,04:58,268
SU2477,S7 Airlines,2024-08-16,14:46,234
SU477,Red Wings,2024-08-20,19:41,148
SU9817,Pobeda,2024-01-06,21:42,105
SU1291,S7 Airlines,2024-01-19,21:32,215
SU8986,Azimuth,2024-07-25,04:31,345
SU9212,Pobeda,2024-11-14,00:01,172
SU5223,Aeroflot,2024-04-14,02:30,294
SU9226,Aeroflot,2024-06-03,18:32,252
SU687,Azimuth,2024-03-27,21:54,77
SU5051,Pobeda,2024-02-24,18:34,319
SU1823,Aeroflot,2024-08-20,05:16,212
SU7444,Red Wings,2024-09-11,13:54,228
SU366,Ural Airlines,2024-07-11,20:07,253
SU9446,Yakutia,2024-10-27,07:05,197
SU2022,Pobeda,2024-02-04,15:09,66
SU3546,S7 Airlines,2024-09-04,00:42,80
SU660,Yakutia,2024-03-19,16:52,242
SU802,S7 Airlines,2024-12-15,07:39,242
SU7611,Aeroflot,2024-07-27,16:16,171
SU7503,Nordavia,2024-12-04,00:27,107
SU2117,Ural Airlines,2024-06-21,10:58,124
SU2991,Ural Airlines,2024-05-05,20:21,109
SU5966,UTair,2024-12-19,15:39,301
SU2219,S7 Airlines,2024-09-14,19:49,309
SU4025,Yakutia,2024-07-22,06:37,331
SU884,Yakutia,2024-02-28,17:46,89
SU1477,Aeroflot,2024-08-14,23:35,137
SU5116,Nordavia,2024-05-26,02:56,76
SU4325,Rossiya,2024-05-07,09:37,314
SU5991,Ural Airlines,2024-02-24,13:47,313
SU9585,UTair,2024-11-21,18:52,94
SU1661,Aeroflot,2024-12-03,06:03,260
SU3099,Ural Airlines,2024-04-22,14:11,178
SU4913,UTair,2024-09-11,23:31,280
SU1024,UTair,2024-02-10,14:42,160
SU1948,Pobeda,2024-01-21,17:25,233
SU829,Aeroflot,2024-04-28,03:56,255
SU2957,Red Wings,2024-01-14,07:23,201
SU9901,Red Wings,2024-08-17,17:06,321
SU104,Azimuth,2024-03-25,18:07,223
SU3133,Rossiya,2024-09-05,11:41,223
SU3479,Red Wings,2024-04-21,07:00,180
SU8847,Ural Airlines,2024-05-12,05:35,182
SU9565,Rossiya,2024-05-01,10:07,221
SU5128,UTair,2024-02-24,15:25,314
SU8304,Nordavia,2024-07-05,04:49,277
SU1988,Azimuth,2024-04-26,17:56,283
SU3323,Rossiya,2024-06-18,10:46,189
SU7858,Ural Airlines,2024-10-12,23:12,87
SU215,Nordavia,2024-10-24,22:01,285
SU9445,Rossiya,2024-09-06,07:45,209
SU448,Pobeda,2024-10-17,19:22,301
SU6900,Aeroflot,2024-05-25,20:41,101
SU9584,Red Wings,2024-05-11,09:10,266
SU4177,Aeroflot,2024-02-18,13:25,270
SU9651,S7 Airlines,2024-02-04,07:30,248
SU7722,Ural Airlines,2024-10-25,21:24,77
SU890,Aeroflot,2024-04-22,08:46,95
SU8727,Ural Airlines,2024-04-03,00:25,281
SU2255,Pobeda,2024-07-06,08:31,105
SU7021,Nordavia,2024-07-18,10:40,269
SU2785,UTair,2024-02-19,06:42,94
SU4381,Azimuth,2024-01-26,21:41,89
SU396,Azimuth,2024-11-20,16:05,149
SU4024,Red Wings,2024-12-15,14:09,59
SU3792,Red Wings,2024-11-17,09:26,207
SU455,Rossiya,2024-02-14,19:02,156
SU723,Yakutia,2024-11-14,23:09,167
SU2268,UTair,2024-05-23,14:41,56
SU8826,Azimuth,2024-08-16,09:34,127
SU1631,Yakutia,2024-02-10,04:08,65
SU6450,UTair,2024-08-11,17:26,226
SU5193,Pobeda,2024-03-09,15:03,342
SU9111,Yakutia,2024-12-14,21:08,108
SU8791,S7 Airlines,2024-12-02,05:05,94
SU2560,Pobeda,2024-08-01,23:52,173
SU3990,Yakutia,2024-10-23,20:43,259
SU9257,Ural Airlines,2024-08-10,05:19,239
SU6707,Yakutia,2024-04-16,02:42,115
SU2728,Nordavia,2024-08-28,00:15,235
SU9570,Pobeda,2024-03-01,09:15,178
SU8360,Yakutia,2024-06-01,02:57,255
SU9939,Pobeda,2024-09-24,22:18,186
SU7743,Nordavia,2024-03-26,22:01,227
SU6416,Ural Airlines,2024-04-25,22:38,313
SU6783,Aeroflot,2024-07-28,19:27,160
SU6151,S7 Airlines,2024-04-11,17:51,308
SU737,S7 Airlines,2024-05-12,06:00,147
SU2745,Rossiya,2024-09-04,04:33,233
SU9483,Rossiya,2024-07-26,11:31,74
SU3047,S7 Airlines,2024-11-04,17:06,244
SU2155,Red Wings,2024-04-25,10:45,108
SU2389,Pobeda,2024-10-07,03:20,122
SU9647,UTair,2024-11-07,07:49,274
SU2205,Nordavia,2024-05-07,05:51,305
SU159,Yakutia,2024-02-05,19:28,232
SU9885,Pobeda,2024-04-14,21:37,220
SU5224,Ural Airlines,2024-09-21,16:31,58
SU9473,Azimuth,2024-09-02,21:44,264
SU6939,Yakutia,2024-03-14,17:24,262
SU3468,UTair,2024-11-15,23:20,339
SU5335,Ural Airlines,2024-07-28,15:40,307
SU9839,Nordavia,2024-08-09,21:25,349
SU5208,Azimuth,2024-01-02,12:15,257
SU7443,Rossiya,2024-01-20,06:45,289
SU3037,Pobeda,2024-10-28,20:03,187
SU1511,Rossiya,2024-03-26,15:36,146
SU7242,Aeroflot,2024-06-21,11:18,55
SU4402,Azimuth,2024-02-25,20:23,219
SU2223,Pobeda,2024-10-07,20:18,239
SU2331,Aeroflot,2024-06-08,15:07,280
SU4917,Pobeda,2024-02-16,08:13,128
SU2472,Nordavia,2024-01-14,23:05,343
SU4645,Ural Airlines,2024-08-18,12:42,230
SU8918,Nordavia,2024-03-11,22:33,324
SU9348,S7 Airlines,2024-09-19,22:24,72
SU7446,Ural Airlines,2024-09-26,03:56,119
SU6314,Pobeda,2024-05-23,17:25,289
SU586,Nordavia,2024-06-06,06:18,259
SU3474,Nordavia,2024-01-04,17:45,323
SU6647,Azimuth,2024-02-03,15:07,298
SU6646,Red Wings,2024-11-15,06:32,246
SU1985,Ural Airlines,2024-07-21,10:38,65
SU6972,Azimuth,2024-04-13,21:13,251
SU4797,Pobeda,2024-03-02,15:16,105
SU503,Red Wings,2024-03-02,20:37,150
SU5426,Pobeda,2024-11-28,10:02,272
SU7571,Rossiya,2024-05-05,19:27,338
SU5926,Azimuth,2024-07-27,01:40,133
SU6457,UTair,2024-02-18,18:24,239
SU4164,Yakutia,2024-10-26,05:52,214
SU9805,Aeroflot,2024-12-17,17:26,270
SU2141,S7 Airlines,2024-02-07,11:18,53
SU747,Azimuth,2024-08-14,08:29,125
SU9928,Pobeda,2024-12-02,03:03,226
SU879,Ural Airlines,2024-05-17,16:03,180
SU471,S7 Airlines,2024-12-13,18:26,311
SU8140,Aeroflot,2024-07-21,05:03,319
SU877,Nordavia,2024-11-14,19:22,52
SU8059,S7 Airlines,2024-02-11,20:21,160
SU5475,Nordavia,2024-08-17,20:56,168
SU6090,UTair,2024-09-26,02:35,232
SU832,UTair,2024-03-10,03:23,207
SU7199,Pobeda,2024-10-13,12:14,179
SU1025,Aeroflot,2024-04-18,17:01,53
SU6070,Red Wings,2024-01-02,09:22,110
SU2807,Rossiya,2024-11-12,07:18,210
SU7475,Red Wings,2024-07-26,03:00,145
SU147,Yakutia,2024-05-24,22:14,77
SU278,UTair,2024-09-25,03:18,264
SU6406,Yakutia,2024-05-03,07:35,250
SU8220,Pobeda,2024-03-16,23:41,132
SU2236,Aeroflot,2024-03-23,02:39,70
SU8243,Yakutia,2024-10-26,11:19,142
SU3753,Yakutia,2024-11-04,04:45,219
SU579,Aeroflot,2024-10-18,03:10,157
SU7822,Red Wings,2024-06-24,03:41,349
SU8682,Yakutia,2024-06-27,09:18,301
SU8548,Yakutia,2024-01-22,15:40,339
SU5811,Yakutia,2024-02-14,10:50,296
SU7490,Rossiya,2024-08-16,01:53,52
SU949,Azimuth,2024-04-20,19:13,299
SU2628,Red Wings,2024-02-06,02:27,167
SU573,Rossiya,2024-04-05,06:29,265
SU8596,Yakutia,2024-05-02,16:37,116
SU6012,Aeroflot,2024-04-08,19:12,145
SU1373,Pobeda,2024-04-10,02:36,119
SU4931,Red Wings,2024-09-28,18:58,120
SU8995,Nordavia,2024-06-21,08:32,97
SU2216,Red Wings,2024-05-25,01:58,168
SU7992,Azimuth,2024-08-17,05:28,118
SU3576,Yakutia,2024-11-08,11:57,194
SU4020,Azimuth,2024-05-04,07:17,104
SU7624,S7 Airlines,2024-10-27,13:34,160
SU9958,Yakutia,2024-03-11,05:20,82
SU1484,Pobeda,2024-12-10,04:09,262
SU4951,UTair,2024-01-03,22:05,299
SU9578,Azimuth,2024-10-05,15:59,192
SU1445,Rossiya,2024-11-04,09:21,74
SU6331,Aeroflot,2024-02-18,18:08,339
SU4890,Pobeda,2024-10-14,07:33,337
SU4272,Pobeda,2024-08-19,08:32,173
SU8070,UTair,2024-10-10,19:18,243
SU9404,Nordavia,2024-06-08,10:58,96
SU6760,UTair,2024-11-18,12:09,214
SU7411,Azimuth,2024-03-02,19:00,262
SU4650,Ural Airlines,2024-05-19,11:46,117
SU543,Red Wings,2024-05-18,11:13,160
SU4812,Red Wings,2024-02-04,09:46,219
SU1888,S7 Airlines,2024-05-10,14:04,106
SU3121,Rossiya,2024-07-15,08:37,168
SU1744,Rossiya,2024-02-07,03:29,221
SU6776,Pobeda,2024-08-25,12:22,277
SU827,Pobeda,2024-06-17,01:04,119
SU2250,S7 Airlines,2024-02-16,03:08,65
SU2682,Pobeda,2024-01-14,21:46,93
SU1319,Yakutia,2024-05-14,09:28,221
SU9148,Pobeda,2024-09-23,06:31,325
SU2886,Red Wings,2024-10-23,10:58,239
SU9643,Yakutia,2024-10-25,07:41,299
SU8730,Ural Airlines,2024-02-24,20:13,129
SU4925,Aeroflot,2024-12-27,03:35,194
SU6722,Nordavia,2024-12-02,07:14,266
SU8187,Azimuth,2024-04-21,13:22,95
SU8377,Red Wings,2024-12-26,17:02,314
SU148,Red Wings,2024-09-12,07:25,137
SU6918,UTair,2024-01-19,15:19,63
SU3795,Pobeda,2024-11-24,02:05,170
SU2674,UTair,2024-07-07,04:59,127
SU8364,Rossiya,2024-05-04,02:49,240
SU1857,Nordavia,2024-05-08,16:35,196
SU3437,Aeroflot,2024-05-28,23:38,135
SU6283,Yakutia,2024-10-19,09:29,210
SU7513,Red Wings,2024-08-03,00:28,185
SU1259,Nordavia,2024-09-08,13:46,69
SU2131,Rossiya,2024-08-19,13:33,323
SU7726,Pobeda,2024-12-05,09:10,250
SU1414,Nordavia,2024-02-08,08:46,252
SU7229,Nordavia,2024-04-01,10:59,260
SU6424,Yakutia,2024-05-01,13:37,203
SU5097,Nordavia,2024-10-01,22:26,178
SU6640,Red Wings,2024-06-10,05:34,190
SU6655,UTair,2024-02-13,20:53,335
SU6871,Nordavia,2024-12-19,09:17,269
SU972,Nordavia,2024-12-22,01:06,325
SU1563,Aeroflot,2024-12-11,06:21,117
SU3261,Azimuth,2024-02-26,04:13,302
SU396,Azimuth,2024-10-01,04:42,60
SU7563,S7 Airlines,2024-07-18,18:57,224
SU4612,Yakutia,2024-07-24,13:43,61
SU7623,S7 Airlines,2024-03-07,05:34,199
SU7285,Pobeda,2024-02-06,15:54,196
SU340,S7 Airlines,2024-05-22,11:49,147
SU9250,Ural Airlines,2024-07-14,02:42,333
SU775,Pobeda,2024-08-03,15:10,116
SU8348,Ural Airlines,2024-05-16,02:50,121
SU2428,Rossiya,2024-04-20,05:08,283
SU6318,Azimuth,2024-03-13,04:00,57
SU8758,Rossiya,2024-07-16,21:29,278
SU7653,Pobeda,2024-01-23,04:20,70
SU9046,UTair,2024-01-01,02:40,348
SU6807,Rossiya,2024-04-13,12:17,102
SU8657,S7 Airlines,2024-02-20,00:34,228
SU1885,Azimuth,2024-09-19,20:04,297
SU4188,Ural Airlines,2024-12-08,02:34,338
SU1325,Aeroflot,2024-04-15,22:51,88
SU507,Rossiya,2024-08-13,18:37,130
SU526,Aeroflot,2024-03-25,02:42,145
SU2330,Yakutia,2024-03-25,19:41,103
SU8374,Ural Airlines,2024-07-26,06:16,231
SU1106,Red Wings,2024-06-09,12:19,148
SU1552,Nordavia,2024-08-15,23:06,59
SU4321,Ural Airlines,2024-03-25,17:28,253
SU3835,Yakutia,2024-10-05,07:51,232
SU2934,Red Wings,2024-01-09,12:45,124
SU5047,Red Wings,2024-02-10,20:23,81
SU4805,Azimuth,2024-08-09,01:16,225
SU8399,Pobeda,2024-12-24,07:12,223
SU5366,Nordavia,2024-03-10,05:25,106
SU9179,Ural Airlines,2024-09-04,18:54,337
SU4320,Ural Airlines,2024-02-10,02:39,230
SU5483,Red Wings,2024-09-16,06:23,166
SU6073,Ural Airlines,2024-03-24,12:11,87
SU4871,Nordavia,2024-07-25,00:23,76
SU3310,Pobeda,2024-03-21,19:29,327
SU5841,S7 Airlines,2024-05-14,16:04,183
SU2318,Azimuth,2024-02-20,19:15,104
SU5219,Ural Airlines,2024-03-10,22:15,157
SU1685,Nordavia,2024-12-11,09:15,264
SU8072,Rossiya,2024-05-19,05:21,269
SU8604,Azimuth,2024-05-20,21:29,327
SU3716,Azimuth,2024-05-16,05:27,252
SU3810,Azimuth,2024-06-28,01:15,288
SU9303,Yakutia,2024-08-07,18:01,195
SU7641,Rossiya,2024-06-24,02:42,166
SU8472,Rossiya,2024-08-23,13:30,332
SU9989,Red Wings,2024-12-22,14:41,315
SU2912,Red Wings,2024-06-26,21:13,179
SU9474,Red Wings,2024-09-05,20:05,93
SU1453,S7 Airlines,2024-12-23,14:07,255
SU6222,Rossiya,2024-03-09,14:24,99
SU8965,UTair,2024-01-05,10:03,148
SU4137,Rossiya,2024-11-10,11:26,302
SU2213,Ural Airlines,2024-12-22,10:30,239
SU3546,Aeroflot,2024-04-24,16:22,57
SU378,Nordavia,2024-05-09,08:17,184
SU8321,Red Wings,2024-06-07,09:05,310
SU5428,Aeroflot,2024-06-03,09:20,68
SU3102,Pobeda,2024-02-18,13:10,76
SU6343,Azimuth,2024-01-05,22:55,268
SU584,Yakutia,2024-09-06,09:40,289
SU9103,UTair,2024-06-08,00:43,103
SU4843,S7 Airlines,2024-08-19,06:55,101
SU7758,Pobeda,2024-05-02,03:52,323
SU6364,Azimuth,2024-04-06,10:20,346
SU7908,Pobeda,2024-04-02,09:42,160
SU9151,Ural Airlines,2024-04-24,02:16,127
SU5199,Azimuth,2024-08-16,09:26,199
SU3224,Yakutia,2024-08-21,06:28,173
SU8207,Rossiya,2024-12-10,00:30,101
SU5040,Aeroflot,2024-06-26,13:03,183
SU4244,UTair,2024-12-16,23:16,338
SU7547,Yakutia,2024-11-06,19:48,80
SU6717,Rossiya,2024-12-20,22:01,217
SU7111,Pobeda,2024-11-07,04:40,60
SU1036,Nordavia,2024-08-15,07:26,234
SU9036,Yakutia,2024-03-02,08:09,136
SU892,UTair,2024-10-21,02:23,302
SU3787,Aeroflot,2024-09-25,00:40,207
SU8190,Azimuth,2024-08-11,20:23,232
SU4124,Red Wings,2024-01-11,19:07,305
SU8228,Aeroflot,2024-04-27,20:50,82
SU3596,UTair,2024-09-25,12:07,280
SU9294,Red Wings,2024-08-05,08:33,218
SU8519,Nordavia,2024-06-02,13:46,101
SU190,UTair,2024-01-08,10:58,216
SU8308,Nordavia,2024-06-27,08:05,269
SU872,S7 Airlines,2024-08-21,10:03,204
SU8420,Pobeda,2024-06-10,19:54,163
SU6216,Rossiya,2024-08-07,06:33,54
SU3463,Ural Airlines,2024-01-18,18:06,191
SU2536,Ural Airlines,2024-12-11,18:56,318
SU9388,Nordavia,2024-01-07,16:12,277
SU1020,Rossiya,2024-05-05,14:46,265
SU3328,Red Wings,2024-11-07,07:58,273
SU7068,Rossiya,2024-06-10,09:05,350
SU1055,S7 Airlines,2024-03-11,06:48,95
SU7479,Azimuth,2024-11-28,14:56,325
SU7493,Ural Airlines,2024-05-24,19:53,235
SU3076,UTair,2024-03-01,05:13,345
SU849,Ural Airlines,2024-06-14,13:57,117
SU4989,Rossiya,2024-04-26,21:26,195
SU4440,Red Wings,2024-11-08,18:26,306
SU2984,Yakutia,2024-09-17,21:40,228
SU5380,Rossiya,2024-07-17,14:51,106
SU2869,Red Wings,2024-03-06,11:48,218
SU9040,Pobeda,2024-11-09,14:46,95
SU8929,Rossiya,2024-06-02,00:03,86
SU9888,S7 Airlines,2024-03-24,09:00,225
SU5192,Red Wings,2024-01-02,14:19,212
SU6908,S7 Airlines,2024-11-12,18:40,152
SU2597,Yakutia,2024-12-14,16:06,213
SU2072,Azimuth,2024-08-28,07:37,96
SU7849,Aeroflot,2024-02-18,04:57,240
SU9303,Pobeda,2024-09-24,07:53,61
SU9789,Red Wings,2024-12-25,13:35,321
SU3892,UTair,2024-08-06,15:38,99
SU9854,S7 Airlines,2024-05-02,10:45,282
SU6182,Ural Airlines,2024-03-11,06:32,106
SU6348,S7 Airlines,2024-11-17,13:20,281
SU259,Nordavia,2024-12-01,18:21,261
SU1717,Rossiya,2024-02-04,03:35,349
SU6280,Yakutia,2024-06-15,02:50,310
SU9845,Nordavia,2024-06-21,20:27,313
SU2881,UTair,2024-02-10,13:20,292
SU9032,Yakutia,2024-05-04,11:32,228
SU3695,S7 Airlines,2024-07-05,04:44,324
SU6633,Pobeda,2024-09-03,19:33,61
SU4027,Yakutia,2024-09-26,14:31,96
SU8713,Yakutia,2024-12-23,04:19,80
SU1949,Red Wings,2024-02-09,14:57,293
