flightNumber,airline,arrivalDate,arrivalTime,passengers
SU4901,Pobeda,2024-01-19,05:51,183
SU1560,Pobeda,2024-01-16,04:22,86
SU4189,Ural Airlines,2024-01-14,16:46,188
SU9559,Pobeda,2024-12-26,15:27,244
SU198,UTair,2024-05-21,01:55,94
SU4873,UTair,2024-06-06,10:40,75
SU8625,Yakutia,2024-07-18,17:53,260
SU2332,Nordavia,2024-04-22,04:14,90
SU5208,Rossiya,2024-09-04,23:52,139
SU6151,Red Wings,2024-07-17,18:14,287
SU7219,Yakutia,2024-06-03,04:05,341
SU9815,Nordavia,2024-04-09,13:56,188
SU1557,Red Wings,2024-04-20,03:36,110
SU8378,Aeroflot,2024-05-09,21:38,180
SU8467,Red Wings,2024-01-17,14:25,52
SU8970,Ural Airlines,2024-03-21,12:09,109
SU9602,Aeroflot,2024-02-07,02:18,252
SU6295,Yakutia,2024-10-06,17:44,340
SU9533,Ural Airlines,2024-07-05,08:07,149
SU6563,Azimuth,2024-05-21,18:17,117
SU9898,Pobeda,2024-05-15,20:51,220
SU4789,UTair,2024-04-08,00:24,259
SU2161,Azimuth,2024-05-03,11:00,312
SU6318,Yakutia,2024-04-03,07:46,198
SU9973,Ural Airlines,2024-12-21,07:51,115
SU4200,Pobeda,2024-10-08,21:07,187
SU6428,Ural Airlines,2024-01-23,03:31,139
SU716,Aeroflot,2024-09-05,19:52,219
SU1698,Rossiya,2024-02-11,17:54,172
SU4643,Rossiya,2024-05-10,06:46,270
SU8651,Azimuth,2024-11-01,02:28,95
SU342,UTair,2024-11-27,05:09,276
SU6537,Rossiya,2024-06-21,00:43,209
SU419,Azimuth,2024-08-15,00:55,134
SU1160,UTair,2024-02-03,15:19,123
SU5333,Yakutia,2024-07-08,03:56,305
SU3477,Yakutia,2024-02-06,05:10,240
SU331,Ural Airlines,2024-08-04,04:54,328
SU3429,S7 Airlines,2024-12-11,09:06,305
SU8626,Rossiya,2024-03-07,15:37,77
SU1790,Yakutia,2024-11-08,03:06,144
SU4046,Red Wings,2024-11-23,13:51,158
SU9003,Azimuth,2024-05-04,02:14,251
SU5124,Pobeda,2024-08-12,02:10,263
SU9713,Yakutia,2024-10-26,20:21,148
SU2060,Azimuth,2024-09-18,11:29,162
SU2868,Azimuth,2024-08-13,02:14,339
SU5358,Yakutia,2024-07-24,05:44,189
SU6683,Aeroflot,2024-08-22,02:13,174
SU7519,Azimuth,2024-05-28,16:37,76
SU6124,S7 Airlines,2024-05-05,02:40,207
SU4694,Nordavia,2024-11-04,23:18,196
SU1687,Yakutia,2024-08-13,20:46,84
SU5455,UTair,2024-03-18,16:47,313
SU7899,Nordavia,2024-11-19,22:24,328
SU2014,Nordavia,2024-09-04,15:32,245
SU4110,Azimuth,2024-10-13,04:42,214
SU3974,Aeroflot,2024-09-21,21:41,240
SU2371,S7 Airlines,2024-12-01,17:37,200
SU3241,Rossiya,2024-12-14,17:58,159
SU4014,Yakutia,2024-08-15,09:49,62
SU6100,Aeroflot,2024-04-05,01:39,77
SU3468,Azimuth,2024-02-09,09:45,80
SU9206,Azimuth,2024-10-07,05:40,283
SU2648,Ural Airlines,2024-07-28,22:40,202
SU7427,Red Wings,2024-08-01,10:39,340
SU9864,Pobeda,2024-10-14,11:16,322
SU5296,Ural Airlines,2024-10-07,17:45,117
SU6529,S7 Airlines,2024-08-25,12:13,314
SU1555,Azimuth,2024-12-07,10:43,128
SU574,S7 Airlines,2024-07-17,17:51,284
SU8438,Azimuth,2024-03-26,22:37,292
SU492,S7 Airlines,2024-10-20,17:34,178
SU8027,Yakutia,2024-01-11,19:25,167
SU8769,Yakutia,2024-01-02,01:15,263
SU8620,Azimuth,2024-06-01,16:38,112
SU1494,Pobeda,2024-07-24,13:37,84
SU5267,Rossiya,2024-11-22,22:18,177
SU8187,Yakutia,2024-01-03,01:35,175
SU8427,Red Wings,2024-06-27,05:10,172
SU9820,Azimuth,2024-11-04,08:29,104
SU2934,Red Wings,2024-11-22,23:48,128
SU1569,Ural Airlines,2024-01-22,23:44,281
SU3933,Rossiya,2024-03-14,23:01,143
SU5986,UTair,2024-06-09,19:43,284
SU8351,Ural Airlines,2024-01-13,10:56,241
SU1550,Pobeda,2024-09-22,23:33,237
SU4503,Yakutia,2024-09-12,20:14,298
SU7395,UTair,2024-10-23,17:56,324
SU321,Red Wings,2024-05-19,11:42,93
SU6587,Red Wings,2024-10-11,10:40,167
SU1875,Rossiya,2024-01-14,13:24,307
SU2443,Azimuth,2024-05-05,10:05,262
SU3267,Red Wings,2024-01-22,04:36,215
SU3441,Nordavia,2024-08-15,16:25,309
SU228,Ural Airlines,2024-02-09,17:36,240
SU6416,Rossiya,2024-03-17,02:58,248
SU926,Aeroflot,2024-02-20,07:14,206
SU8313,S7 Airlines,2024-01-06,21:37,115
SU934,UTair,2024-09-05,06:55,53
SU8556,Aeroflot,2024-02-05,16:10,215
SU4192,Ural Airlines,2024-10-06,00:05,317
SU2624,Yakutia,2024-06-08,09:34,192
SU8249,Nordavia,2024-01-06,22:32,234
SU8311,Ural Airlines,2024-08-06,17:46,75
SU9948,Aeroflot,2024-10-27,14:39,118
SU2547,Azimuth,2024-12-11,17:37,298
SU5054,Rossiya,2024-07-02,21:27,330
SU7775,Ural Airlines,2024-10-02,20:36,52
SU7876,Aeroflot,2024-11-01,17:00,302
SU4204,Rossiya,2024-06-20,05:18,117
SU2248,Red Wings,2024-06-04,13:27,118
SU409,Yakutia,2024-07-07,20:48,272
SU292,Ural Airlines,2024-04-14,15:42,77
SU1256,S7 Airlines,2024-04-19,03:01,251
SU1301,Rossiya,2024-04-06,12:39,94
SU5894,Azimuth,2024-02-25,05:26,139
SU3595,UTair,2024-04-11,16:16,102
SU205,S7 Airlines,2024-08-23,03:54,337
SU9674,Pobeda,2024-03-06,19:17,173
SU1135,Yakutia,2024-06-07,15:35,86
SU738,S7 Airlines,2024-12-25,05:19,299
SU6953,UTair,2024-03-08,07:03,170
SU4669,Azimuth,2024-07-09,22:05,311
SU3864,Aeroflot,2024-07-28,15:11,299
SU419,Azimuth,2024-07-24,03:24,246
SU8775,Ural Airlines,2024-11-13,00:00,96
SU7717,UTair,2024-09-24,09:10,212
SU1924,UTair,2024-07-03,03:16,194
SU1605,Nordavia,2024-06-23,21:34,219
SU7676,Ural Airlines,2024-06-20,01:59,224
SU8107,Aeroflot,2024-06-01,11:02,133
SU8489,Aeroflot,2024-07-22,14:57,164
SU746,Aeroflot,2024-07-19,21:23,84
SU7202,S7 Airlines,2024-04-23,09:16,290
SU920,Azimuth,2024-08-15,01:42,112
SU6587,Ural Airlines,2024-04-20,12:44,153
SU5405,Pobeda,2024-01-22,21:49,69
SU330,Azimuth,2024-12-01,04:14,298
SU5304,Rossiya,2024-12-20,16:44,138
SU4775,Azimuth,2024-10-06,20:03,254
SU7473,UTair,2024-07-12,00:08,75
SU3118,Ural Airlines,2024-12-01,05:41,297
SU1099,Pobeda,2024-01-10,01:32,238
SU9319,Pobeda,2024-11-25,20:07,149
SU6651,Azimuth,2024-04-17,12:10,115
SU4333,Ural Airlines,2024-01-28,06:19,264
SU362,Yakutia,2024-11-15,00:47,217
SU286,Rossiya,2024-01-01,06:03,78
SU5609,Ural Airlines,2024-12-11,09:25,87
SU1226,Ural Airlines,2024-11-03,20:24,285
SU3289,Azimuth,2024-10-25,00:43,74
SU1832,Nordavia,2024-11-18,13:46,96
SU5276,UTair,2024-10-13,09:27,255
SU7386,Red Wings,2024-02-10,08:06,52
SU970,Red Wings,2024-06-12,13:11,227
SU613,Red Wings,2024-04-12,02:07,300
SU2205,Azimuth,2024-05-26,13:00,166
SU1763,Red Wings,2024-07-27,14:27,313
SU4250,Red Wings,2024-07-13,08:13,122
SU9799,Ural Airlines,2024-06-11,18:25,330
SU4285,UTair,2024-12-11,01:39,118
SU1827,Ural Airlines,2024-06-18,21:45,186
SU3831,Nordavia,2024-11-20,21:32,288
SU1967,Rossiya,2024-10-24,23:00,335
SU2736,Pobeda,2024-06-02,02:37,79
SU194,Red Wings,2024-08-06,12:12,166
SU515,Red Wings,2024-11-14,05:57,164
SU300,S7 Airlines,2024-05-12,16:27,344
SU321,Nordavia,2024-05-06,18:39,111
SU9051,Rossiya,2024-09-02,01:16,117
SU3496,Ural Airlines,2024-12-20,01:27,239
SU806,UTair,2024-01-14,03:57,101
SU9320,Ural Airlines,2024-07-01,12:49,91
SU468,Aeroflot,2024-12-03,13:12,86
SU6825,Pobeda,2024-10-10,01:44,240
SU1665,Pobeda,2024-07-22,10:21,314
SU1890,S7 Airlines,2024-03-24,09:14,81
SU9416,Pobeda,2024-04-15,19:11,248
SU929,Rossiya,2024-08-07,17:02,268
SU6604,UTair,2024-02-13,07:06,156
SU7747,Pobeda,2024-06-19,19:54,134
SU6372,Aeroflot,2024-10-26,09:43,93
SU253,Pobeda,2024-11-10,00:47,213
SU5111,Aeroflot,2024-04-06,04:13,157
SU7141,UTair,2024-10-25,06:59,131
SU4025,Yakutia,2024-12-22,09:54,65
SU3645,S7 Airlines,2024-05-04,18:09,346
SU1136,Yakutia,2024-10-20,22:29,270
SU8369,Aeroflot,2024-07-26,11:59,213
SU9152,Red Wings,2024-11-01,05:42,326
SU5526,S7 Airlines,2024-02-09,15:24,242
SU6586,S7 Airlines,2024-10-09,02:38,310
SU3994,Yakutia,2024-12-01,20:21,312
SU5559,Aeroflot,2024-06-12,12:03,178
SU4926,Azimuth,2024-09-24,18:57,192
SU6936,Pobeda,2024-01-18,12:34,282
SU8594,Ural Airlines,2024-06-12,03:16,137
SU4331,Rossiya,2024-02-25,15:21,94
SU2032,Aeroflot,2024-05-03,01:17,214
SU4027,Rossiya,2024-02-05,07:27,315
SU7490,UTair,2024-10-07,23:47,73
SU6775,Red Wings,2024-06-26,06:15,58
SU2306,Pobeda,2024-07-01,11:47,132
SU6449,Nordavia,2024-10-09,08:10,128
SU5718,Ural Airlines,2024-06-26,22:43,139
SU539,Azimuth,2024-04-15,08:28,305
SU1052,Rossiya,2024-05-19,14:43,303
SU2483,Pobeda,2024-01-02,06:31,67
SU5649,Nordavia,2024-11-16,23:40,290
SU1269,Azimuth,2024-06-01,00:48,211
SU8702,Pobeda,2024-02-01,13:08,89
SU2846,Nordavia,2024-05-24,06:57,273
SU4182,S7 Airlines,2024-04-03,17:28,323
SU7503,Azimuth,2024-05-03,21:04,329
SU3736,Azimuth,2024-02-20,05:20,276
SU8606,Nordavia,2024-02-17,20:01,176
SU7799,Ural Airlines,2024-07-03,02:11,129
SU7494,Red Wings,2024-05-05,03:24,58
SU9980,Azimuth,2024-02-17,05:48,193
SU6046,UTair,2024-09-09,09:07,328
SU7312,Pobeda,2024-11-15,22:28,70
SU8683,S7 Airlines,2024-12-23,02:24,139
SU600,Aeroflot,2024-09-18,07:57,97
SU2375,Aeroflot,2024-08-26,00:17,240
SU8148,UTair,2024-01-15,17:00,101
SU2624,Red Wings,2024-09-17,02:20,163
SU6355,Azimuth,2024-05-22,14:12,60
SU560,UTair,2024-02-28,05:41,164
SU7928,UTair,2024-09-09,07:29,256
SU1868,Nordavia,2024-02-14,03:12,154
SU3582,Aeroflot,2024-12-23,23:19,226
SU6137,Ural Airlines,2024-01-23,18:39,115
SU6638,Nordavia,2024-02-02,09:10,77
SU9421,Azimuth,2024-01-18,11:10,326
SU5378,Aeroflot,2024-03-14,23:14,335
SU1612,S7 Airlines,2024-11-06,18:43,157
SU183,Red Wings,2024-05-13,00:12,261
SU8755,Ural Airlines,2024-11-11,04:15,349
SU4493,Ural Airlines,2024-06-08,22:04,220
SU7228,Rossiya,2024-08-15,06:07,137
SU6948,Aeroflot,2024-11-17,20:13,267
SU6799,Rossiya,2024-08-15,17:09,205
SU8961,Aeroflot,2024-10-19,07:54,93
SU7869,Pobeda,2024-04-09,15:36,309
SU3624,Pobeda,2024-05-03,04:54,317
SU597,Azimuth,2024-01-06,23:11,146
SU7481,Rossiya,2024-06-27,04:09,248
SU6585,UTair,2024-08-13,14:38,335
SU5905,S7 Airlines,2024-12-07,06:10,231
SU5550,Red Wings,2024-08-03,19:18,261
SU7740,Nordavia,2024-08-22,16:42,118
SU7295,Rossiya,2024-10-13,03:01,255
SU4047,Pobeda,2024-05-20,10:31,328
SU6561,UTair,2024-03-24,13:49,55
SU3459,UTair,2024-05-08,02:55,271
SU9000,S7 Airlines,2024-02-23,16:22,75
SU4806,Azimuth,2024-01-25,11:51,117
SU2524,Nordavia,2024-08-02,13:42,86
SU4939,S7 Airlines,2024-05-26,23:45,123
SU5144,S7 Airlines,2024-07-14,22:46,111
SU9627,Nordavia,2024-07-07,00:46,171
SU6143,Azimuth,2024-10-04,12:20,159
SU4966,S7 Airlines,2024-06-16,06:19,98
SU4109,Pobeda,2024-10-05,12:36,158
SU6407,Nordavia,2024-03-23,23:43,305
SU1791,Red Wings,2024-01-25,00:19,262
SU5177,Nordavia,2024-06-23,20:33,323
SU6880,S7 Airlines,2024-04-02,17:07,203
SU3062,Yakutia,2024-10-01,23:41,144
SU6532,S7 Airlines,2024-11-01,08:43,132
SU9647,Rossiya,2024-04-04,01:38,247
SU5088,Azimuth,2024-10-13,16:20,183
SU7036,Ural Airlines,2024-05-04,14:50,318
SU8849,Ural Airlines,2024-09-14,18:56,134
SU8099,Ural Airlines,2024-02-18,02:22,131
SU1072,Rossiya,2024-06-14,12:14,290
SU8675,Pobeda,2024-05-19,11:23,226
SU5723,Azimuth,2024-08-05,21:30,211
SU7800,Pobeda,2024-06-04,21:35,266
SU8041,Azimuth,2024-01-06,03:02,322
SU4364,Aeroflot,2024-12-10,04:05,209
SU9994,Red Wings,2024-05-14,00:08,252
SU5009,Aeroflot,2024-09-04,18:58,236
SU1428,S7 Airlines,2024-02-21,02:04,238
SU2309,Nordavia,2024-08-10,16:21,262
SU9579,Pobeda,2024-05-12,11:46,232
SU5094,Ural Airlines,2024-06-07,22:51,58
SU2008,Red Wings,2024-04-26,21:42,138
SU8065,Aeroflot,2024-12-14,09:55,166
SU8218,Aeroflot,2024-10-19,11:17,105
SU4748,Ural Airlines,2024-11-22,22:49,210
SU6823,Aeroflot,2024-09-16,03:08,234
SU4922,Nordavia,2024-12-15,16:03,242
SU6874,Pobeda,2024-12-18,20:15,145
SU7036,Yakutia,2024-03-14,07:48,110
SU9475,Yakutia,2024-01-21,23:01,175
SU3910,UTair,2024-11-26,17:40,226
SU568,Azimuth,2024-02-14,22:27,123
SU8203,Pobeda,2024-09-18,18:01,291
SU1968,Pobeda,2024-07-21,09:47,221
SU311,Rossiya,2024-10-14,23:33,55
SU584,Yakutia,2024-07-08,23:50,336
SU8445,Nordavia,2024-09-05,15:32,82
SU4374,Aeroflot,2024-04-13,11:31,273
SU2339,Yakutia,2024-06-05,04:46,191
SU1854,Aeroflot,2024-06-06,16:26,262
SU5691,UTair,2024-06-18,10:05,284
SU6751,Red Wings,2024-04-11,17:38,177
SU916,UTair,2024-02-01,05:53,348
SU5789,S7 Airlines,2024-10-12,17:42,277
SU6084,UTair,2024-09-07,10:19,245
SU1329,S7 Airlines,2024-12-05,10:10,175
SU5074,Azimuth,2024-11-04,02:16,165
SU7476,Rossiya,2024-10-16,07:06,82
SU9422,Yakutia,2024-05-11,21:05,225
SU2577,S7 Airlines,2024-03-16,00:46,110
SU2631,Pobeda,2024-03-05,19:36,89
SU4060,Ural Airlines,2024-12-02,08:20,95
SU7418,Pobeda,2024-09-25,09:06,323
SU4788,Red Wings,2024-03-01,18:51,141
SU5121,S7 Airlines,2024-03-09,17:14,87
SU8492,Rossiya,2024-07-15,06:53,321
SU5699,Ural Airlines,2024-02-15,13:51,178
SU7687,Yakutia,2024-02-28,11:38,130
SU2807,Pobeda,2024-04-04,18:53,91
SU4191,Nordavia,2024-10-11,05:22,89
SU461,Pobeda,2024-11-18,06:14,227
SU8386,Azimuth,2024-09-16,11:50,89
SU7832,Pobeda,2024-05-09,14:10,178
SU3926,UTair,2024-01-18,11:50,61
SU5011,Pobeda,2024-12-28,17:51,56
SU1622,Yakutia,2024-10-27,12:32,177
SU6184,Ural Airlines,2024-10-02,19:08,185
SU5180,Yakutia,2024-09-13,01:14,239
SU266,Red Wings,2024-10-12,05:31,173
SU6170,Yakutia,2024-10-18,01:24,316
SU1880,Yakutia,2024-04-05,00:22,334
SU8916,S7 Airlines,2024-06-15,01:09,92
SU2437,Azimuth,2024-08-13,09:55,331
SU7198,Pobeda,2024-09-18,04:03,63
SU5905,S7 Airlines,2024-10-18,01:12,317
SU3596,Aeroflot,2024-06-15,16:09,253
SU8140,S7 Airlines,2024-12-19,02:04,297
SU6590,Rossiya,2024-07-21,01:36,210
SU5037,S7 Airlines,2024-05-22,03:31,173
SU391,Aeroflot,2024-11-02,07:37,225
SU5173,Azimuth,2024-07-07,04:06,210
SU3837,Ural Airlines,2024-10-26,19:06,271
SU7485,Ural Airlines,2024-01-17,17:36,308
SU2143,Nordavia,2024-12-11,00:30,127
SU7439,Ural Airlines,2024-05-17,17:54,305
SU1349,Pobeda,2024-02-08,07:36,326
SU9307,Aeroflot,2024-11-17,00:04,85
SU7283,Azimuth,2024-03-03,15:55,324
SU8545,Yakutia,2024-02-15,04:22,130
SU7633,Yakutia,2024-04-16,21:27,111
SU6344,Red Wings,2024-04-07,04:12,242
SU4583,Azimuth,2024-12-28,02:50,238
SU9361,Nordavia,2024-03-20,15:48,125
SU7970,Azimuth,2024-01-08,08:42,325
SU5566,Aeroflot,2024-11-13,22:03,203
SU1505,Aeroflot,2024-08-03,18:57,70
SU4086,Yakutia,2024-07-08,02:46,72
SU2900,UTair,2024-07-15,18:45,320
SU3602,Ural Airlines,2024-05-12,13:45,271
SU7756,Rossiya,2024-01-20,09:34,126
SU8832,Yakutia,2024-06-12,20:21,177
SU2482,Red Wings,2024-05-25,23:48,290
SU2433,Yakutia,2024-08-27,10:35,232
SU5684,Ural Airlines,2024-01-11,04:45,210
SU8164,Rossiya,2024-06-28,12:26,140
SU9982,Rossiya,2024-09-09,22:41,227
SU2361,Nordavia,2024-05-26,18:52,226
SU2385,Red Wings,2024-10-26,18:51,292
SU8211,Nordavia,2024-11-19,18:07,83
SU9233,S7 Airlines,2024-01-17,13:03,171
SU9312,Aeroflot,2024-09-20,03:18,191
SU7486,Red Wings,2024-06-23,01:21,242
SU8248,Red Wings,2024-12-04,05:22,344
SU281,Red Wings,2024-11-11,09:37,110
SU2174,Azimuth,2024-09-04,20:38,255
SU3133,Yakutia,2024-08-23,13:14,127
SU3533,Nordavia,2024-04-06,20:06,250
SU9674,Nordavia,2024-09-08,08:29,336
SU6779,Pobeda,2024-12-27,10:27,317
SU5790,Azimuth,2024-09-22,04:35,157
SU5528,Nordavia,2024-03-19,22:53,211
SU9618,Aeroflot,2024-03-03,11:44,278
SU7041,Pobeda,2024-01-12,22:14,326
SU9248,Red Wings,2024-03-05,06:16,139
SU6350,UTair,2024-03-05,07:51,215
SU2344,Ural Airlines,2024-02-27,02:57,243
SU5834,Nordavia,2024-05-24,16:02,168
SU7201,S7 Airlines,2024-05-11,14:04,72
SU4450,Red Wings,2024-06-25,00:00,234
SU9741,Aeroflot,2024-12-26,21:22,202
SU2575,Rossiya,2024-10-06,21:56,203
SU2357,S7 Airlines,2024-10-23,14:46,275
SU5804,Rossiya,2024-05-09,17:11,143
SU536,Pobeda,2024-06-26,13:43,111
SU1869,Rossiya,2024-10-23,15:44,159
SU8005,Aeroflot,2024-12-02,13:47,203
SU4482,Red Wings,2024-03-02,08:37,256
SU4689,Red Wings,2024-01-26,18:36,331
SU7023,UTair,2024-10-17,09:28,225
SU4902,S7 Airlines,2024-04-27,02:10,319
SU5195,Ural Airlines,2024-12-26,12:55,75
SU1833,Red Wings,2024-08-16,23:29,152
SU5650,Red Wings,2024-03-03,12:20,105
SU4725,Rossiya,2024-09-16,08:59,334
SU1609,Rossiya,2024-03-27,22:10,105
SU2725,Pobeda,2024-02-19,00:08,51
SU8089,S7 Airlines,2024-03-12,19:52,79
SU8679,Aeroflot,2024-01-24,03:40,195
SU2111,Azimuth,2024-08-25,03:30,94
SU5933,Azimuth,2024-06-13,02:48,274
SU6304,Nordavia,2024-11-08,23:08,286
SU6758,Aeroflot,2024-09-13,10:44,131
SU1434,Yakutia,2024-02-25,19:49,207
SU2636,S7 Airlines,2024-02-12,17:46,301
SU3105,Azimuth,2024-07-22,06:25,225
SU1447,Azimuth,2024-03-24,08:04,102
SU9617,Yakutia,2024-11-03,07:32,244
SU1902,Red Wings,2024-09-11,06:34,266
SU3249,UTair,2024-09-19,06:02,119
SU8849,S7 Airlines,2024-06-24,12:54,270
SU9154,S7 Airlines,2024-10-28,05:25,332
SU6571,Red Wings,2024-02-07,14:29,300
SU2131,Pobeda,2024-08-05,01:12,228
SU6605,Yakutia,2024-11-25,08:37,327
SU2163,S7 Airlines,2024-01-17,12:16,140
SU3534,Yakutia,2024-01-10,12:32,132
SU819,S7 Airlines,2024-08-11,16:28,249
SU2976,Aeroflot,2024-08-28,10:43,223
SU8710,Yakutia,2024-01-16,22:25,117
SU2063,Nordavia,2024-06-22,22:37,320
SU8358,Red Wings,2024-11-24,04:26,303
SU8153,Yakutia,2024-01-13,04:58,217
SU4890,Ural Airlines,2024-02-08,05:53,217
SU8278,Aeroflot,2024-05-20,18:26,138
SU9560,Pobeda,2024-12-03,21:07,340
SU2845,Red Wings,2024-01-22,01:10,282
SU4306,S7 Airlines,2024-09-28,19:24,78
SU2129,S7 Airlines,2024-01-14,16:49,133
SU7084,Ural Airlines,2024-11-22,20:50,100
SU7269,Aeroflot,2024-05-03,16:46,223
SU2820,Yakutia,2024-08-02,02:12,126
SU4004,S7 Airlines,2024-11-05,03:00,182
SU3698,Ural Airlines,2024-08-07,04:41,198
SU7096,Azimuth,2024-10-22,18:17,304
SU5559,Aeroflot,2024-04-05,03:05,343
SU3151,UTair,2024-06-04,02:54,321
SU9958,S7 Airlines,2024-08-08,18:49,180
SU9176,UTair,2024-07-09,08:12,284
SU2955,Nordavia,2024-04-05,23:02,120
SU3982,UTair,2024-06-25,04:24,338
SU7655,S7 Airlines,2024-01-01,09:05,65
SU5410,UTair,2024-10-05,05:06,323
SU8324,Ural Airlines,2024-11-23,18:32,290
SU636,Aeroflot,2024-02-05,05:18,280
SU8803,Yakutia,2024-09-12,15:52,347
SU4452,Aeroflot,2024-02-26,22:24,74
SU379,UTair,2024-08-22,23:52,118
SU4257,Ural Airlines,2024-10-01,13:27,100
SU740,Rossiya,2024-11-20,16:17,301
SU1822,Aeroflot,2024-10-09,01:44,344
SU747,Rossiya,2024-08-10,03:51,124
SU8526,Azimuth,2024-06-15,17:58,237
SU9388,S7 Airlines,2024-12-23,09:57,104
SU3532,S7 Airlines,2024-12-27,00:22,155
SU1827,Aeroflot,2024-08-25,19:08,80
SU1326,Nordavia,2024-12-02,12:48,119
SU418,S7 Airlines,2024-04-19,00:52,96
SU1454,Yakutia,2024-06-20,06:56,87
SU5729,S7 Airlines,2024-02-20,22:15,62
SU1720,Pobeda,2024-04-03,02:56,321
SU8771,Pobeda,2024-05-15,08:43,131
SU4645,Ural Airlines,2024-11-12,09:22,85
SU6222,Azimuth,2024-12-06,13:36,252
SU1959,Nordavia,2024-03-21,22:40,326
SU2742,Yakutia,2024-01-24,15:29,204
SU4363,Nordavia,2024-05-08,04:13,271
SU5017,Red Wings,2024-07-14,05:14,145
SU3362,Yakutia,2024-01-16,17:20,131
SU1093,S7 Airlines,2024-01-02,08:32,221
SU1722,Ural Airlines,2024-01-06,21:29,239
SU7642,Rossiya,2024-09-14,16:04,302
SU4222,Red Wings,2024-05-02,04:53,107
SU4001,Pobeda,2024-03-17,12:27,119
SU7273,Red Wings,2024-07-12,00:43,108
SU796,Azimuth,2024-07-26,16:08,277
SU2978,UTair,2024-08-24,15:02,337
SU3799,Azimuth,2024-06-02,14:18,58
SU7230,Aeroflot,2024-12-27,05:48,320
SU9208,Aeroflot,2024-10-26,17:12,122
SU5936,Aeroflot,2024-11-24,19:27,221
SU8006,Yakutia,2024-08-27,06:08,78
SU1812,Ural Airlines,2024-01-02,16:32,229
SU2476,Ural Airlines,2024-09-05,20:20,347
SU2768,Ural Airlines,2024-10-06,15:46,211
SU6032,Azimuth,2024-07-11,14:28,124
SU601,Nordavia,2024-01-24,20:51,182
SU3177,Ural Airlines,2024-10-18,14:43,313
SU8254,Yakutia,2024-08-02,13:12,197
SU8166,Ural Airlines,2024-05-18,08:09,334
SU5156,Red Wings,2024-05-17,14:41,195
SU1687,Ural Airlines,2024-09-04,22:32,227
SU5829,Nordavia,2024-11-24,19:36,307
SU9038,Nordavia,2024-02-07,17:24,179
SU1554,Ural Airlines,2024-09-10,21:19,278
SU893,S7 Airlines,2024-10-22,14:47,309
SU7879,Red Wings,2024-06-09,14:49,113
SU4156,Pobeda,2024-11-22,02:47,275
SU3204,Nordavia,2024-12-05,15:28,294
SU1695,Rossiya,2024-05-03,22:52,295
SU2793,Ural Airlines,2024-03-20,02:53,78
SU5355,Yakutia,2024-09-04,03:10,129
SU8320,UTair,2024-02-23,04:05,67
SU4067,Rossiya,2024-07-21,22:36,174
SU4055,Nordavia,2024-02-08,11:56,53
SU1416,Nordavia,2024-01-02,08:04,186
SU8610,Red Wings,2024-09-06,03:40,91
SU8225,Aeroflot,2024-05-27,05:03,200
SU7480,Pobeda,2024-07-09,21:53,280
SU5049,Nordavia,2024-04-04,11:23,257
SU7111,Aeroflot,2024-04-18,00:25,182
SU9882,Rossiya,2024-12-16,19:55,281
SU1314,Rossiya,2024-06-27,03:04,191
SU575,Azimuth,2024-10-02,23:20,233
SU7203,Yakutia,2024-03-16,22:01,326
SU1342,Nordavia,2024-11-27,16:35,201
SU9425,Aeroflot,2024-09-02,00:11,244
SU3170,Nordavia,2024-05-04,18:54,240
SU1014,Ural Airlines,2024-06-19,03:48,166
SU199,S7 Airlines,2024-06-21,00:19,87
SU9649,Rossiya,2024-11-07,05:29,234
SU6541,Aeroflot,2024-10-10,05:52,319
SU991,Rossiya,2024-02-22,04:24,184
SU8411,Pobeda,2024-06-20,17:40,290
SU827,Aeroflot,2024-01-12,21:01,312
SU9511,Rossiya,2024-01-15,14:58,267
SU3576,Red Wings,2024-05-14,08:04,234
SU8354,Red Wings,2024-12-11,07:37,283
SU4239,Azimuth,2024-12-03,00:35,142
SU1032,UTair,2024-05-04,08:06,326
SU6403,Nordavia,2024-03-08,00:46,336
SU8289,Red Wings,2024-12-01,13:47,223
SU1132,Nordavia,2024-09-25,13:19,276
SU799,Aeroflot,2024-09-23,18:22,91
SU5890,Nordavia,2024-05-15,22:52,305
SU678,Yakutia,2024-05-11,19:34,196
SU3154,Pobeda,2024-05-02,02:53,303
SU7182,S7 Airlines,2024-01-10,12:13,172
SU2427,Aeroflot,2024-08-14,23:39,280
SU8690,Yakutia,2024-05-23,21:32,338
SU2941,UTair,2024-12-06,17:34,254
SU6851,Ural Airlines,2024-01-14,03:07,108
SU7037,Red Wings,2024-09-28,22:31,271
SU7902,Yakutia,2024-08-10,10:03,317
SU1330,Red Wings,2024-10-01,20:38,169
SU7052,S7 Airlines,2024-03-12,21:05,277
SU7015,Pobeda,2024-04-21,00:34,308
SU211,Red Wings,2024-08-15,21:47,111
SU7893,Ural Airlines,2024-08-10,18:25,110
SU4706,Aeroflot,2024-09-05,15:36,92
SU8327,Ural Airlines,2024-03-27,00:33,189
SU7298,Pobeda,2024-02-23,06:55,325
SU1482,S7 Airlines,2024-07-17,18:57,221
SU2475,UTair,2024-12-21,16:16,237
SU3532,Azimuth,2024-04-19,13:15,350
SU6818,Pobeda,2024-01-24,22:22,155
SU4648,S7 Airlines,2024-12-11,07:53,277
SU1510,Nordavia,2024-03-26,02:21,208
SU5203,Nordavia,2024-04-10,03:02,231
