flightNumber,airline,arrivalDate,arrivalTime,passengers
SU5423,Aeroflot,2024-05-03,23:12,58
SU1389,Pobeda,2024-06-15,23:59,159
SU5551,Rossiya,2024-02-12,16:18,260
SU3821,Azimuth,2024-02-06,03:48,307
SU3625,Rossiya,2024-07-15,05:32,122
SU5778,Rossiya,2024-09-11,04:47,95
SU4459,Pobeda,2024-06-21,20:57,285
SU914,UTair,2024-02-05,18:29,325
SU4850,Aeroflot,2024-04-27,09:21,226
SU6469,S7 Airlines,2024-03-05,00:23,244
SU8891,Azimuth,2024-06-18,11:44,184
SU8076,UTair,2024-07-20,11:56,275
SU8994,Yakutia,2024-04-14,22:07,328
SU2564,Azimuth,2024-09-09,21:01,285
SU1724,S7 Airlines,2024-03-20,01:09,207
SU1873,Pobeda,2024-03-10,18:46,342
SU9513,Azimuth,2024-11-02,22:57,65
SU7749,Pobeda,2024-09-28,07:58,145
SU6316,Yakutia,2024-09-20,09:03,197
SU2161,S7 Airlines,2024-06-28,17:14,91
SU4131,Nordavia,2024-06-18,14:48,341
SU2093,Ural Airlines,2024-06-25,04:49,177
SU1985,Nordavia,2024-03-23,13:03,212
SU7905,Ural Airlines,2024-04-22,13:49,298
SU7202,Rossiya,2024-07-01,11:24,272
SU4567,S7 Airlines,2024-12-20,13:35,231
SU4614,Pobeda,2024-05-04,03:55,330
SU8000,Nordavia,2024-03-10,09:55,307
SU3078,Pobeda,2024-12-12,17:50,76
SU517,UTair,2024-09-07,02:32,222
SU438,Azimuth,2024-05-04,13:14,318
SU4501,Red Wings,2024-11-06,21:10,299
SU5525,Ural Airlines,2024-07-26,11:28,72
SU4619,Yakutia,2024-11-18,21:28,267
SU3377,UTair,2024-12-17,04:15,336
SU5252,Rossiya,2024-10-13,18:04,121
SU6312,Ural Airlines,2024-03-21,16:28,311
SU9875,Red Wings,2024-09-03,12:50,77
SU4366,Rossiya,2024-11-18,00:46,191
SU9642,Nordavia,2024-06-28,21:36,188
SU6166,UTair,2024-06-18,16:27,347
SU1331,UTair,2024-11-28,05:18,303
SU4803,UTair,2024-08-12,00:01,142
SU8598,Rossiya,2024-02-15,05:17,110
SU4540,Aeroflot,2024-04-25,18:16,111
SU1871,Yakutia,2024-06-05,06:32,293
SU7457,S7 Airlines,2024-09-11,14:22,163
SU9046,Yakutia,2024-11-16,10:44,82
SU3873,Nordavia,2024-04-14,01:37,131
SU5171,UTair,2024-06-26,15:25,230
SU8019,Red Wings,2024-01-25,09:06,205
SU6349,Yakutia,2024-06-03,16:14,326
SU4980,Pobeda,2024-05-23,22:04,319
SU2093,Pobeda,2024-02-05,16:08,236
SU7364,Nordavia,2024-08-01,10:01,107
SU6239,S7 Airlines,2024-07-24,20:31,303
SU8504,Rossiya,2024-02-17,18:59,58
SU1659,S7 Airlines,2024-09-13,21:16,337
SU3441,UTair,2024-05-18,21:02,207
SU5038,Yakutia,2024-04-05,13:44,106
SU8221,Rossiya,2024-02-01,10:37,283
SU5598,Pobeda,2024-06-22,00:01,272
SU7491,Red Wings,2024-09-28,17:28,293
SU6918,Azimuth,2024-02-25,19:16,324
SU8957,Red Wings,2024-03-28,08:04,81
SU7874,Red Wings,2024-08-21,07:21,350
SU3231,Rossiya,2024-12-09,22:07,171
SU5727,Aeroflot,2024-06-10,09:23,265
SU6110,Ural Airlines,2024-08-13,06:55,89
SU4371,Aeroflot,2024-02-19,23:25,148
SU4013,Nordavia,2024-02-20,21:08,180
SU7804,UTair,2024-01-07,03:49,176
SU7001,Nordavia,2024-08-19,02:30,345
SU5730,S7 Airlines,2024-12-03,08:04,309
SU5390,S7 Airlines,2024-05-06,11:51,230
SU3067,Nordavia,2024-02-15,23:14,312
SU5662,Azimuth,2024-11-02,06:02,316
SU9297,S7 Airlines,2024-05-15,05:13,292
SU5122,Ural Airlines,2024-12-25,19:44,178
SU742,Red Wings,2024-03-12,16:17,95
SU6854,Red Wings,2024-11-27,08:20,83
SU5659,Aeroflot,2024-04-05,03:52,239
SU2072,Aeroflot,2024-04-19,20:38,51
SU8334,S7 Airlines,2024-03-28,04:37,217
SU1548,Rossiya,2024-05-27,23:08,307
SU5270,Pobeda,2024-07-06,16:57,255
SU8020,Rossiya,2024-08-03,08:40,265
SU8990,Ural Airlines,2024-11-17,19:53,260
SU5215,Azimuth,2024-03-22,13:08,124
SU4733,Ural Airlines,2024-02-01,20:49,59
SU7592,Red Wings,2024-07-10,06:59,322
SU7272,UTair,2024-01-21,19:44,249
SU9345,Ural Airlines,2024-11-13,18:10,127
SU7233,Azimuth,2024-11-06,00:53,65
SU8261,Yakutia,2024-03-05,06:26,100
SU3722,S7 Airlines,2024-04-20,22:20,251
SU8648,UTair,2024-12-28,09:20,309
SU7441,Rossiya,2024-08-26,14:46,258
SU7357,UTair,2024-05-05,14:46,112
SU1282,Yakutia,2024-08-08,13:50,63
SU7190,Yakutia,2024-03-10,21:28,95
SU3670,Nordavia,2024-07-11,11:56,231
SU1928,Azimuth,2024-01-25,20:43,156
SU6966,Red Wings,2024-06-26,05:46,297
SU2253,Yakutia,2024-09-10,13:33,327
SU2991,Pobeda,2024-04-26,15:54,147
SU2958,Rossiya,2024-12-26,00:10,264
SU3684,Ural Airlines,2024-02-03,21:31,76
SU5014,Ural Airlines,2024-03-27,15:38,193
SU9383,Red Wings,2024-10-28,06:44,286
SU1251,Rossiya,2024-02-14,07:20,198
SU6246,Yakutia,2024-07-02,23:24,242
SU6133,Red Wings,2024-04-07,11:13,71
SU2574,Yakutia,2024-08-14,13:56,68
SU4875,Ural Airlines,2024-11-08,00:23,76
SU9479,Aeroflot,2024-02-11,09:44,97
SU4800,Ural Airlines,2024-12-09,23:29,222
SU6621,Rossiya,2024-08-04,23:25,272
SU6151,Rossiya,2024-12-04,03:18,59
SU2537,Ural Airlines,2024-11-19,15:25,153
SU2091,Nordavia,2024-04-27,11:00,303
SU3326,Pobeda,2024-09-20,12:33,296
SU4798,Ural Airlines,2024-03-15,13:26,196
SU9324,Rossiya,2024-12-19,04:16,232
SU5211,UTair,2024-01-01,09:49,203
SU4737,Rossiya,2024-01-20,05:13,223
SU962,Nordavia,2024-07-08,05:22,291
SU5497,Rossiya,2024-06-26,14:42,238
SU7729,UTair,2024-10-13,00:09,195
SU9440,Red Wings,2024-04-23,12:16,200
SU1833,Aeroflot,2024-11-12,14:53,216
SU1414,Ural Airlines,2024-07-21,01:00,97
SU4714,Nordavia,2024-05-06,06:25,148
SU9857,Aeroflot,2024-03-27,20:18,284
SU5488,S7 Airlines,2024-11-12,13:12,320
SU7247,Aeroflot,2024-03-16,17:43,278
SU6225,Aeroflot,2024-07-18,20:37,134
SU2540,Azimuth,2024-01-10,10:57,208
SU630,Ural Airlines,2024-07-28,04:06,50
SU8780,S7 Airlines,2024-10-24,09:53,137
SU2933,S7 Airlines,2024-02-28,04:54,232
SU5958,Aeroflot,2024-12-28,06:31,206
SU7680,Yakutia,2024-03-25,05:50,320
SU7301,Nordavia,2024-11-09,00:16,172
SU5028,Yakutia,2024-09-24,01:20,276
SU2463,Rossiya,2024-02-02,20:33,255
SU4940,Aeroflot,2024-05-10,15:08,183
SU1199,Yakutia,2024-08-10,17:14,289
SU9629,Red Wings,2024-03-09,05:53,327
SU4157,Nordavia,2024-02-25,09:58,95
SU7744,Ural Airlines,2024-06-28,09:06,127
SU9097,UTair,2024-01-07,13:23,273
SU9319,Red Wings,2024-05-05,13:58,334
SU3089,Nordavia,2024-07-07,19:11,180
SU5688,Azimuth,2024-07-20,06:10,91
SU9032,Aeroflot,2024-10-08,21:29,332
SU9861,Aeroflot,2024-12-26,04:55,346
SU150,Yakutia,2024-05-08,23:56,91
SU2557,Yakutia,2024-09-16,03:51,262
SU4484,Rossiya,2024-01-05,15:27,197
SU1471,UTair,2024-08-19,09:13,99
SU6842,Nordavia,2024-05-10,00:28,127
SU7145,Ural Airlines,2024-11-15,00:08,113
SU6838,S7 Airlines,2024-05-14,06:51,114
SU5136,Pobeda,2024-07-14,04:48,57
SU1205,Yakutia,2024-01-15,01:04,107
SU2147,Yakutia,2024-03-21,21:44,297
SU6536,Yakutia,2024-09-26,10:55,260
SU8603,Azimuth,2024-07-23,09:51,290
SU2328,Ural Airlines,2024-08-11,12:19,276
SU9244,Pobeda,2024-03-10,18:31,346
SU4946,Rossiya,2024-08-24,07:10,308
SU4097,Azimuth,2024-07-01,15:46,218
SU9217,Azimuth,2024-08-13,08:49,284
SU5022,Yakutia,2024-07-22,09:49,128
SU4264,Rossiya,2024-08-08,10:37,197
SU4752,S7 Airlines,2024-11-16,19:25,137
SU6391,Red Wings,2024-11-14,20:34,256
SU1432,Aeroflot,2024-08-17,05:59,76
SU3363,UTair,2024-09-19,14:19,208
SU3503,Aeroflot,2024-12-08,20:02,253
SU570,S7 Airlines,2024-10-13,15:57,90
SU4170,Ural Airlines,2024-07-06,21:29,144
SU7391,Azimuth,2024-10-06,08:32,73
SU7500,Ural Airlines,2024-03-09,13:33,268
SU1863,Red Wings,2024-12-18,10:43,75
SU6063,Yakutia,2024-03-22,14:33,270
SU6818,Azimuth,2024-04-12,23:01,341
SU2063,Azimuth,2024-07-13,02:31,278
SU7686,Aeroflot,2024-06-08,11:55,130
SU3974,Nordavia,2024-04-06,16:07,272
SU2992,Aeroflot,2024-03-01,22:14,231
SU6548,Red Wings,2024-08-17,13:01,146
SU9757,Nordavia,2024-09-23,09:55,255
SU8605,Azimuth,2024-08-14,10:08,111
SU9953,Azimuth,2024-11-21,15:44,59
SU3575,S7 Airlines,2024-07-25,22:52,256
SU7100,Azimuth,2024-06-13,10:50,180
SU3600,Rossiya,2024-11-06,16:43,159
SU4688,Red Wings,2024-07-11,18:09,161
SU7884,Pobeda,2024-02-06,08:13,222
SU5017,Red Wings,2024-08-15,17:22,230
SU9613,Ural Airlines,2024-10-26,17:20,293
SU4697,Nordavia,2024-04-15,18:17,131
SU8402,Rossiya,2024-10-23,05:15,172
SU6409,Pobeda,2024-12-09,17:23,326
SU7630,Nordavia,2024-07-18,19:59,100
SU1881,Ural Airlines,2024-05-01,00:05,88
SU4681,Aeroflot,2024-09-27,18:51,115
SU9425,Azimuth,2024-05-06,09:48,161
SU7730,Yakutia,2024-01-26,20:59,348
SU6267,Azimuth,2024-08-01,09:15,308
SU9831,Pobeda,2024-03-20,17:30,167
SU7967,Aeroflot,2024-07-16,00:23,207
SU4095,Nordavia,2024-12-11,16:01,267
SU4819,UTair,2024-01-22,20:34,132
SU6141,Ural Airlines,2024-03-28,08:21,175
SU2638,Rossiya,2024-05-26,18:41,225
SU897,Ural Airlines,2024-10-19,06:00,92
SU1280,Red Wings,2024-03-22,07:25,233
SU7669,Azimuth,2024-09-05,09:48,91
SU8199,Nordavia,2024-06-20,20:27,104
SU5649,UTair,2024-02-18,11:01,350
SU4544,Ural Airlines,2024-02-02,22:19,260
SU5403,Yakutia,2024-04-02,16:12,151
SU3355,Nordavia,2024-06-02,15:40,56
SU5048,Azimuth,2024-09-25,17:08,52
SU4562,Aeroflot,2024-05-26,07:56,325
SU722,Yakutia,2024-09-22,16:06,229
SU9162,Azimuth,2024-11-28,06:45,311
SU8109,Red Wings,2024-06-25,18:40,177
SU8120,Rossiya,2024-05-17,05:44,138
SU1156,Red Wings,2024-12-06,10:16,265
SU3884,Ural Airlines,2024-02-27,22:29,249
SU8147,S7 Airlines,2024-04-20,17:43,246
SU7769,Red Wings,2024-09-27,01:36,238
SU7984,Pobeda,2024-04-01,04:55,304
SU1239,Red Wings,2024-12-01,15:00,50
SU1905,Rossiya,2024-05-19,20:00,249
SU6401,UTair,2024-12-09,23:28,203
SU2824,Rossiya,2024-06-25,16:39,149
SU3913,Ural Airlines,2024-09-23,04:20,205
SU8410,Aeroflot,2024-08-21,02:50,298
SU1802,S7 Airlines,2024-11-26,23:22,290
SU6923,Yakutia,2024-06-18,16:57,149
SU9589,S7 Airlines,2024-01-07,10:25,211
SU3858,Rossiya,2024-04-26,18:37,211
SU9214,Nordavia,2024-09-20,12:48,161
SU3556,Nordavia,2024-07-23,14:24,95
SU7690,Yakutia,2024-04-09,02:20,192
SU9417,Nordavia,2024-03-28,20:28,269
SU3232,Nordavia,2024-01-25,15:48,225
SU176,Pobeda,2024-10-03,11:23,107
SU8230,Nordavia,2024-12-21,16:47,228
SU4752,Aeroflot,2024-03-17,18:26,110
SU8980,Pobeda,2024-08-17,19:37,212
SU9866,Rossiya,2024-03-15,12:41,208
SU1993,Azimuth,2024-11-27,18:25,314
SU5326,Aeroflot,2024-12-20,08:01,312
SU438,Pobeda,2024-02-25,23:09,244
SU6961,UTair,2024-03-23,11:21,114
SU1650,Nordavia,2024-02-05,00:00,105
SU4044,Red Wings,2024-12-13,10:28,63
SU2041,Aeroflot,2024-02-08,15:43,198
SU1282,S7 Airlines,2024-04-24,20:43,339
SU1731,S7 Airlines,2024-05-07,12:44,247
SU9353,Aeroflot,2024-12-06,05:02,334
SU7359,Pobeda,2024-12-16,21:33,240
SU8956,Yakutia,2024-09-01,08:16,175
SU9421,Red Wings,2024-01-13,18:57,213
SU9719,Azimuth,2024-01-12,17:28,67
SU3243,Red Wings,2024-07-24,01:44,258
SU2442,S7 Airlines,2024-02-13,04:37,107
SU1242,Yakutia,2024-04-14,09:56,70
SU730,Red Wings,2024-07-04,22:50,133
SU6581,Rossiya,2024-02-12,21:36,145
SU9405,Red Wings,2024-04-27,14:55,151
SU6447,Aeroflot,2024-05-09,05:12,218
SU3740,UTair,2024-08-22,07:40,217
SU1108,Aeroflot,2024-02-17,20:17,54
SU8669,Nordavia,2024-08-02,00:44,52
SU1246,Pobeda,2024-01-07,08:58,67
SU1912,Yakutia,2024-11-08,21:34,265
SU7584,S7 Airlines,2024-02-14,22:35,145
SU404,Nordavia,2024-05-15,03:17,193
SU5392,Red Wings,2024-03-22,20:30,252
SU3537,Nordavia,2024-04-24,11:58,306
SU8605,Azimuth,2024-07-21,10:44,309
SU8855,Pobeda,2024-01-07,20:40,347
SU4849,Nordavia,2024-08-18,23:38,331
SU4809,Ural Airlines,2024-02-18,19:12,242
SU5624,UTair,2024-02-15,13:49,133
SU2747,Nordavia,2024-09-27,04:56,80
SU4260,Rossiya,2024-01-22,05:29,330
SU3237,UTair,2024-05-11,14:05,256
SU8621,Azimuth,2024-12-25,22:45,150
SU9024,Azimuth,2024-04-16,19:29,255
SU2668,Ural Airlines,2024-08-11,15:46,146
SU9282,S7 Airlines,2024-11-06,15:58,173
SU8485,Rossiya,2024-09-22,14:27,128
SU8940,Ural Airlines,2024-11-09,01:19,101
SU997,Azimuth,2024-06-19,22:20,71
SU6502,Nordavia,2024-08-25,18:59,183
SU8470,Aeroflot,2024-01-01,15:05,333
SU7558,Nordavia,2024-06-02,20:22,346
SU5090,S7 Airlines,2024-06-12,04:25,73
SU6667,Ural Airlines,2024-11-15,12:04,266
SU1884,S7 Airlines,2024-06-27,19:22,330
SU1338,Rossiya,2024-11-13,12:02,280
SU548,Yakutia,2024-11-06,02:10,65
SU7574,Aeroflot,2024-08-10,15:19,102
SU1391,Azimuth,2024-02-20,14:25,281
SU4510,Nordavia,2024-05-05,06:24,318
SU1962,Rossiya,2024-02-19,22:05,112
SU600,Rossiya,2024-06-04,16:02,139
SU9947,Red Wings,2024-09-26,11:48,314
SU6097,Nordavia,2024-03-20,04:19,190
SU2025,Aeroflot,2024-03-05,01:34,339
SU3378,Red Wings,2024-05-17,02:05,270
SU1772,UTair,2024-03-02,19:22,195
SU4757,Ural Airlines,2024-09-24,05:16,77
SU3484,Nordavia,2024-09-14,15:28,203
SU9786,S7 Airlines,2024-02-09,23:28,312
SU4041,Pobeda,2024-10-08,06:06,262
SU6868,Pobeda,2024-06-19,14:46,239
SU975,Aeroflot,2024-09-24,17:11,66
SU294,Ural Airlines,2024-03-21,17:06,74
SU5717,Yakutia,2024-12-02,13:56,107
SU7600,Red Wings,2024-02-12,04:20,329
SU4635,Rossiya,2024-08-02,03:34,175
SU2845,Red Wings,2024-02-28,18:18,170
SU876,Red Wings,2024-04-18,21:07,226
SU6748,Red Wings,2024-03-14,16:05,241
SU1590,Yakutia,2024-01-14,03:47,281
SU7584,Yakutia,2024-02-24,23:40,318
SU9099,Ural Airlines,2024-04-08,04:12,168
SU8672,S7 Airlines,2024-10-14,07:24,242
SU5058,Yakutia,2024-12-14,17:44,294
SU4958,Yakutia,2024-04-17,02:47,264
SU805,Red Wings,2024-11-10,04:35,129
SU3288,Aeroflot,2024-04-15,02:30,200
SU7994,Red Wings,2024-04-03,12:59,124
SU9573,Aeroflot,2024-04-23,11:27,151
SU1671,Red Wings,2024-11-14,01:35,68
SU1823,Pobeda,2024-07-01,22:03,127
SU3847,Ural Airlines,2024-08-11,00:59,306
SU3591,Aeroflot,2024-09-07,21:25,147
SU2660,Pobeda,2024-03-16,01:38,229
SU4715,Yakutia,2024-11-19,23:28,196
SU7677,Azimuth,2024-07-27,19:53,277
SU1235,Ural Airlines,2024-08-13,13:20,166
SU6290,Rossiya,2024-05-04,02:03,181
SU9082,Azimuth,2024-10-26,20:32,244
SU9630,Azimuth,2024-11-14,22:44,167
SU8457,UTair,2024-03-17,00:34,70
SU4680,Red Wings,2024-01-05,00:54,318
SU8723,Aeroflot,2024-06-16,22:00,146
SU6093,S7 Airlines,2024-12-11,07:11,298
SU1620,Nordavia,2024-12-26,02:53,327
SU9705,UTair,2024-04-11,16:43,100
SU4342,Nordavia,2024-06-18,02:13,262
SU7919,Red Wings,2024-04-07,14:53,184
SU8313,S7 Airlines,2024-04-05,05:53,322
SU7435,Aeroflot,2024-03-18,12:25,76
SU1488,Azimuth,2024-11-27,01:50,214
SU354,Pobeda,2024-06-04,18:36,70
SU3782,Ural Airlines,2024-12-08,08:00,81
SU2466,Ural Airlines,2024-05-27,10:45,254
SU8112,Azimuth,2024-02-09,22:49,87
SU807,UTair,2024-07-06,22:37,350
SU6661,Red Wings,2024-02-17,15:58,73
SU7870,UTair,2024-06-19,14:03,274
SU6071,Rossiya,2024-01-12,02:26,160
SU9792,Nordavia,2024-07-19,10:42,163
SU8438,Pobeda,2024-04-23,19:51,67
SU5707,Aeroflot,2024-04-19,06:13,343
SU9171,Pobeda,2024-09-05,12:37,206
SU4907,UTair,2024-10-18,22:37,52
SU506,Yakutia,2024-06-01,07:10,282
SU5470,Nordavia,2024-07-08,06:46,265
SU8534,Rossiya,2024-07-19,23:43,328
SU4259,Ural Airlines,2024-06-28,13:28,256
SU5510,Aeroflot,2024-02-13,02:24,347
SU9626,Pobeda,2024-05-26,22:50,173
SU9884,Ural Airlines,2024-02-11,04:29,201
SU294,Yakutia,2024-10-03,13:42,341
SU9672,Ural Airlines,2024-07-21,21:38,132
SU8871,Rossiya,2024-11-12,08:02,136
SU701,Red Wings,2024-09-04,08:34,126
SU864,Ural Airlines,2024-11-12,06:22,284
SU7243,UTair,2024-12-24,19:18,60
SU5544,Nordavia,2024-02-14,20:15,197
SU4428,Nordavia,2024-11-24,01:07,286
SU147,Nordavia,2024-09-02,17:55,56
SU9787,Aeroflot,2024-02-17,10:55,112
SU4665,Aeroflot,2024-01-02,22:20,121
SU1245,Yakutia,2024-07-21,21:43,174
SU2254,Rossiya,2024-08-16,10:47,192
SU6559,Azimuth,2024-07-25,14:35,88
SU8096,Nordavia,2024-03-06,20:00,169
SU1695,Nordavia,2024-01-04,19:06,308
SU7363,Yakutia,2024-10-21,21:04,254
SU8290,Nordavia,2024-10-21,06:48,190
SU1052,Pobeda,2024-02-15,18:43,61
SU8714,Ural Airlines,2024-04-28,03:55,58
SU2785,Pobeda,2024-09-16,00:19,277
SU3201,Pobeda,2024-09-07,19:57,261
SU7470,Nordavia,2024-03-02,11:30,122
SU8552,Red Wings,2024-05-03,02:04,314
SU1835,S7 Airlines,2024-10-04,16:16,338
SU2167,Aeroflot,2024-08-19,08:59,308
SU6666,Nordavia,2024-03-19,00:16,247
SU2952,Pobeda,2024-04-22,00:37,273
SU379,Red Wings,2024-08-28,16:21,191
SU2760,S7 Airlines,2024-03-14,21:00,281
SU1067,Azimuth,2024-07-18,12:36,166
SU7548,Red Wings,2024-03-27,02:19,321
SU4747,Ural Airlines,2024-05-22,05:52,88
SU358,Pobeda,2024-02-24,09:37,203
SU9100,UTair,2024-06-18,02:50,345
SU8420,UTair,2024-12-06,20:52,65
SU6459,UTair,2024-01-06,01:32,162
SU7068,Yakutia,2024-06-23,08:21,244
SU8410,Yakutia,2024-05-26,14:15,202
SU6581,Red Wings,2024-12-14,09:14,157
SU3221,UTair,2024-10-14,11:11,177
SU9107,Aeroflot,2024-11-03,08:56,154
SU5462,Yakutia,2024-05-21,20:05,349
SU7155,UTair,2024-07-20,22:26,157
SU2443,S7 Airlines,2024-03-19,11:51,79
SU8253,S7 Airlines,2024-08-26,21:45,182
SU855,Rossiya,2024-03-03,21:39,281
SU6006,Yakutia,2024-12-10,02:58,241
SU7315,Ural Airlines,2024-08-16,10:50,131
SU3183,Yakutia,2024-03-24,01:17,196
SU6406,Red Wings,2024-04-06,07:04,171
SU9228,Red Wings,2024-01-25,09:57,217
SU511,Azimuth,2024-11-20,01:29,89
SU1495,S7 Airlines,2024-03-09,03:51,226
SU2837,Ural Airlines,2024-07-03,13:34,131
SU4321,Azimuth,2024-03-03,01:42,62
SU4127,Azimuth,2024-09-01,00:00,95
SU931,Rossiya,2024-11-17,15:35,259
SU9190,Yakutia,2024-10-07,22:41,331
SU9874,Azimuth,2024-09-18,16:53,317
SU3372,Pobeda,2024-10-09,03:10,234
SU1881,Ural Airlines,2024-12-10,10:16,122
SU9292,Yakutia,2024-05-01,06:29,124
SU6250,Red Wings,2024-08-15,10:28,142
SU5837,Pobeda,2024-12-02,08:47,232
SU1343,UTair,2024-09-01,05:56,310
SU2544,Aeroflot,2024-06-07,12:04,255
SU3575,Ural Airlines,2024-09-13,03:26,331
SU9682,Ural Airlines,2024-12-24,19:14,50
SU6602,S7 Airlines,2024-08-23,04:18,238
SU9694,S7 Airlines,2024-11-16,15:28,296
SU1413,Azimuth,2024-03-12,22:44,230
SU4633,Aeroflot,2024-06-20,02:02,318
SU324,Rossiya,2024-01-15,13:58,167
SU6042,Rossiya,2024-06-17,12:43,118
SU3768,Red Wings,2024-02-14,21:48,324
SU7337,Red Wings,2024-12-17,22:45,140
SU1573,UTair,2024-11-07,10:33,192
SU4412,Yakutia,2024-11-09,10:01,81
SU2613,Pobeda,2024-10-09,17:33,164
SU3080,Aeroflot,2024-03-25,05:45,295
SU8764,Pobeda,2024-03-06,21:35,330
SU3006,Azimuth,2024-01-06,07:12,98
SU200,Rossiya,2024-02-19,00:50,135
SU504,UTair,2024-08-14,19:47,191
SU460,S7 Airlines,2024-08-20,15:25,241
SU1509,Aeroflot,2024-04-07,16:32,52
SU3251,S7 Airlines,2024-09-24,01:49,60
SU9153,Nordavia,2024-11-25,07:04,307
SU6786,Nordavia,2024-02-11,20:49,93
SU1761,Rossiya,2024-03-22,07:09,153
SU9154,Pobeda,2024-08-11,22:34,173
SU3342,S7 Airlines,2024-06-01,16:56,325
SU5197,Pobeda,2024-12-02,20:38,51
SU856,Red Wings,2024-02-09,22:11,184
SU5187,Nordavia,2024-08-06,17:28,185
SU7808,Nordavia,2024-12-01,18:05,132
SU8462,Red Wings,2024-07-07,17:19,242
SU7639,S7 Airlines,2024-09-21,14:50,340
SU3348,Aeroflot,2024-10-07,21:52,266
SU401,UTair,2024-12-06,01:10,339
SU7351,Nordavia,2024-09-23,15:48,201
SU5868,Azimuth,2024-11-20,00:48,313
SU5111,UTair,2024-11-14,13:45,254
SU9952,Pobeda,2024-03-02,15:54,76
SU9982,Nordavia,2024-11-19,00:32,122
SU3114,Rossiya,2024-10-17,04:17,229
SU6196,Azimuth,2024-03-18,16:47,156
SU7571,Rossiya,2024-05-21,05:24,307
SU2926,Red Wings,2024-01-03,23:22,151
SU6730,UTair,2024-06-03,14:29,318
SU7532,Rossiya,2024-05-13,05:37,145
SU5036,UTair,2024-06-12,17:59,264
SU4917,Ural Airlines,2024-04-24,15:19,113
SU2664,Yakutia,2024-12-01,22:08,137
SU4648,Aeroflot,2024-06-06,00:46,319
SU4811,S7 Airlines,2024-09-06,10:47,60
SU6580,Pobeda,2024-11-16,21:43,233
SU450,Aeroflot,2024-08-17,22:12,348
SU7833,Red Wings,2024-02-05,22:15,135
SU3162,Aeroflot,2024-12-13,13:54,208
SU9743,Rossiya,2024-02-24,19:24,198
SU8827,Ural Airlines,2024-05-02,00:00,295
SU1021,Azimuth,2024-09-19,10:40,293
SU4798,S7 Airlines,2024-06-17,08:32,267
SU6636,Azimuth,2024-03-12,23:05,219
SU7132,S7 Airlines,2024-09-08,01:18,212
SU3302,Red Wings,2024-09-26,18:40,346
SU2340,UTair,2024-11-22,14:00,176
SU9774,Azimuth,2024-08-11,23:40,92
SU9539,Rossiya,2024-05-26,11:18,341
SU8654,Red Wings,2024-10-08,03:57,269
SU3624,Ural Airlines,2024-02-05,15:46,208
SU4794,S7 Airlines,2024-11-16,12:39,298
SU994,UTair,2024-01-27,02:29,77
SU3335,Azimuth,2024-07-05,17:56,166
SU8871,Azimuth,2024-02-02,04:49,295
SU7307,Pobeda,2024-11-17,22:15,233
SU7334,Rossiya,2024-12-21,10:26,165
SU5601,UTair,2024-02-13,13:24,302
SU2520,Rossiya,2024-12-11,19:16,238
SU5743,Aeroflot,2024-01-26,15:05,248
SU9653,Azimuth,2024-03-15,23:07,105
SU719,Aeroflot,2024-08-16,03:17,83
SU9322,Aeroflot,2024-10-21,16:25,264
SU919,Aeroflot,2024-03-20,19:10,148
SU1146,UTair,2024-09-25,06:33,317
SU8174,UTair,2024-07-09,17:32,180
SU3550,Azimuth,2024-11-17,22:01,350
SU4568,UTair,2024-11-26,06:57,280
SU6914,Red Wings,2024-09-08,02:43,183
SU4168,Red Wings,2024-04-17,08:16,261
SU1236,Nordavia,2024-12-19,19:01,243
SU1243,Nordavia,2024-04-06,12:01,84
SU7563,UTair,2024-03-08,06:59,188
SU1288,Yakutia,2024-12-14,06:09,296
SU7038,Azimuth,2024-08-26,06:54,135
SU5071,Aeroflot,2024-01-25,07:34,58
SU7223,UTair,2024-09-03,14:19,229
SU9706,Pobeda,2024-08-18,10:12,140
SU1475,Rossiya,2024-09-19,08:40,154
SU7246,Red Wings,2024-05-04,13:59,229
SU2677,Ural Airlines,2024-08-25,09:07,316
SU909,Red Wings,2024-10-19,20:20,228
SU2639,Rossiya,2024-08-06,00:28,166
SU1910,Yakutia,2024-12-01,03:12,194
SU7136,Yakutia,2024-08-27,19:38,350
SU6698,UTair,2024-12-12,13:27,312
SU8518,UTair,2024-12-15,09:01,218
SU6981,Azimuth,2024-12-11,00:28,246
SU4358,UTair,2024-11-27,08:20,246
SU9716,S7 Airlines,2024-06-14,12:08,179
SU6417,UTair,2024-11-14,14:53,305
SU3214,Rossiya,2024-11-19,19:31,213
SU2594,Ural Airlines,2024-07-28,20:06,55
SU4429,Pobeda,2024-10-01,22:26,97
SU7207,Nordavia,2024-03-04,15:36,336
SU6418,Ural Airlines,2024-12-18,00:31,211
SU4311,Rossiya,2024-08-24,02:43,300
SU6734,Azimuth,2024-08-25,10:30,167
SU4901,Azimuth,2024-08-06,19:56,201
SU2113,UTair,2024-06-15,14:47,142
SU4766,Rossiya,2024-06-05,14:06,148
SU6715,Rossiya,2024-01-16,02:27,281
SU5163,Yakutia,2024-05-03,00:12,343
SU1485,Pobeda,2024-01-28,03:56,139
SU6816,UTair,2024-06-13,13:47,136
SU518,Red Wings,2024-05-11,22:08,85
SU9245,UTair,2024-06-24,09:19,59
SU3135,Azimuth,2024-09-03,20:35,174
SU4186,Yakutia,2024-07-07,20:50,208
SU5130,Nordavia,2024-12-09,06:49,79
